Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D31Z;D31B;V32Z;V32B;D33Z;D33B;D51Z;D51B;D52Z;D52B;V53Z;V53B;D61Z;D61B;D62Z;D62B;V63Z;V63B;V64Z;V64B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D91Z;D91B;V92Z;V92B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;D121Z;D121B;V122Z;V122B;TF32Z;TF32B;TF33Z;TF33B;TF35Z;TF35B;TF38Z;TF38B;TF39Z;TF39B;TF41Z;TF41B;TBS32Z;TBS32B;TBS33Z;TBS33B;TBS35Z;TBS35B;TBS38Z;TBS38B;TBS39Z;TBS39B;TBS41Z;TBS41B;EG25Z;EG25B;EG26Z;EG26B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;V4_StoerZ;V4_StoerB;V5_StoerZ;V5_StoerB;V6_StoerZ;V6_StoerB
18.07.2024;01:10;A 45;1;1;0;0;0;0;0;0;0;1;34;1;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;25;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
18.07.2024;01:06;A 45;1;0;0;1;1;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
18.07.2024;01:04;A 45;1;0;0;1;0;0;0;2;5;4;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
18.07.2024;00:39;A 45;1;0;0;1;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;1;40;0;0;1;5;0;0;0;0;1;0;0;0;1;7;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
17.07.2024;23:33;A 45;1;0;0;3;3;2;4;3;21;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;2;12;4;30;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
17.07.2024;22:50;A 45;1;0;0;3;4;0;0;4;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;32;2;8;3;71;5;2;0;0;0;0;2;29;0;0;0;27;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
17.07.2024;22:19;A 45;1;2;1;3;3;3;8;1;13;1;27;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;2;20;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
17.07.2024;20:25;A 45;1;1;0;3;9;0;0;1;54;1;82;1;53;1;2;1;33;1;1;1;11;1;15;0;0;1;7;0;0;0;0;8;14;5;17;5;51;1;75;1;5;1;1;0;0;1;6;0;0;1;1;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
17.07.2024;17:13;A 45;1;2;1;4;82;0;0;0;97;1;60;2;33;11;7;4;21;4;3;1;17;3;93;0;0;1;65;0;0;0;0;11;20;5;12;6;49;1;82;1;8;2;1;5;50;2;8;0;40;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;6;14;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
17.07.2024;15:41;A 45;1;3;3;10;55;2;7;3;93;1;15;1;4;2;3;0;0;1;0;1;4;1;93;0;0;2;15;0;0;0;0;7;11;1;10;4;37;2;40;3;42;1;1;4;65;0;94;1;1;1;41;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
17.07.2024;15:39;A 45;1;2;0;13;64;5;6;0;100;4;91;0;97;3;5;1;70;1;0;1;5;5;15;0;0;1;22;1;1;0;0;8;12;4;8;0;56;2;7;1;5;0;0;0;0;4;4;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
17.07.2024;15:18;A 45;1;2;1;5;35;1;1;1;58;1;49;1;5;2;1;0;100;2;0;0;100;1;63;0;0;1;72;1;3;0;0;7;15;6;19;3;48;3;94;0;100;0;0;1;76;0;0;1;18;1;3;1;5;0;0;0;0;2;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
17.07.2024;15:01;A 45;1;2;0;15;37;2;9;0;100;1;59;1;6;1;1;1;49;2;2;1;57;1;54;0;0;2;56;0;0;0;0;6;39;5;13;4;25;5;8;2;95;0;0;0;100;3;34;1;59;1;1;0;0;1;1;0;0;0;0;1;1;2;3;0;0;0;0;0;0;0;0;1;2;1;3;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
17.07.2024;14:53;A 45;1;2;2;9;17;0;0;3;56;7;24;2;11;4;6;1;61;0;0;0;100;3;91;0;0;0;100;0;0;0;0;6;10;1;5;1;86;1;62;1;4;0;59;2;62;1;3;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100;0;100;0;0;0;0
