Datum;Uhrzeit;Bezeichnung;Intervall;V21_AnfZ;V21_AnfB;V81_AnfZ;V81_AnfB;V381_AnfZ;V381_AnfB;TF38_AnfZ;TF38_AnfB;TF38a_AnfZ;TF38a_AnfB;TBS38_AnfZ;TBS38_AnfB;TBS38a_AnfZ;TBS38a_AnfB
30.06.2024;02:00;A151;1;0;1;3;7;0;0;0;0;0;0;0;0;0;0
30.06.2024;01:59;A151;1;2;27;1;7;0;0;0;0;0;0;0;0;0;0
30.06.2024;01:58;A151;1;1;16;0;0;0;0;0;0;0;0;0;0;0;0
30.06.2024;01:57;A151;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0
30.06.2024;01:56;A151;1;1;19;0;0;0;0;0;0;0;0;0;0;0;0
30.06.2024;01:55;A151;1;2;18;0;0;0;0;0;0;0;0;0;0;0;0
30.06.2024;01:54;A151;1;1;11;0;0;0;0;0;0;0;0;0;0;0;0
30.06.2024;01:53;A151;1;1;10;0;0;0;0;0;0;2;6;0;0;0;0
30.06.2024;01:52;A151;1;4;42;2;18;0;0;0;0;1;1;0;0;0;0
30.06.2024;01:51;A151;1;0;0;0;5;0;0;0;0;1;3;0;0;0;0
30.06.2024;01:50;A151;1;0;22;2;14;0;0;0;0;1;8;0;0;0;0
30.06.2024;01:49;A151;1;1;16;0;0;0;0;0;0;1;2;0;0;0;0
30.06.2024;01:48;A151;1;2;20;2;35;0;0;0;0;0;0;0;0;0;0
30.06.2024;01:47;A151;1;1;8;2;18;0;0;0;0;0;0;0;0;0;0
30.06.2024;01:46;A151;1;1;22;0;0;0;0;0;0;0;0;0;0;0;0
30.06.2024;01:45;A151;1;1;14;4;29;0;0;0;0;0;0;0;0;0;0
30.06.2024;01:44;A151;1;0;6;1;6;0;0;0;0;0;0;0;0;0;0
30.06.2024;01:43;A151;1;1;17;0;0;0;0;0;0;0;0;0;0;0;0
30.06.2024;01:42;A151;1;1;23;1;5;0;0;0;0;2;5;0;0;0;0
30.06.2024;01:41;A151;1;2;27;1;63;1;1;0;0;2;14;0;0;0;0
30.06.2024;01:40;A151;1;1;20;1;9;0;0;0;0;0;0;0;0;0;0
30.06.2024;01:39;A151;1;3;32;3;28;0;0;0;0;0;0;0;0;0;0
30.06.2024;01:38;A151;1;2;18;0;6;0;0;0;0;1;2;0;0;0;0
30.06.2024;01:37;A151;1;3;27;2;16;0;0;0;0;0;3;0;0;0;0
30.06.2024;01:36;A151;1;0;0;0;0;0;0;0;0;1;5;0;0;0;0
30.06.2024;01:35;A151;1;1;13;0;0;0;0;0;0;0;0;0;0;0;0
30.06.2024;01:34;A151;1;2;12;2;14;0;0;0;0;0;0;0;0;0;0
30.06.2024;01:33;A151;1;2;23;1;11;0;0;0;0;1;3;0;0;0;0
30.06.2024;01:32;A151;1;0;0;0;0;0;0;0;0;1;56;0;0;0;0
30.06.2024;01:31;A151;1;1;18;0;0;0;0;0;0;1;99;0;0;0;0
30.06.2024;01:30;A151;1;2;23;1;15;0;0;0;0;1;12;0;0;0;0
30.06.2024;01:29;A151;1;1;11;1;8;0;0;0;0;0;0;0;0;0;0
30.06.2024;01:28;A151;1;3;30;2;13;0;0;0;0;0;0;0;0;0;0
30.06.2024;01:27;A151;1;1;22;2;17;0;0;0;0;1;2;0;0;0;0
30.06.2024;01:26;A151;1;2;19;1;7;0;0;0;0;0;0;0;0;0;0
