Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V111Z;V111B;TF35Z;TF35B;TBS35Z;TBS35B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB
15.08.2024;10:06;A108;1;3;21;4;27;0;0;0;0;0;0;0;0
15.08.2024;10:05;A108;1;2;20;4;27;0;0;0;0;0;0;0;0
15.08.2024;10:04;A108;1;2;18;2;21;0;0;0;0;0;0;0;0
15.08.2024;10:03;A108;1;4;46;4;42;0;0;0;0;0;0;0;0
15.08.2024;10:02;A108;1;2;23;2;20;0;0;0;0;0;0;0;0
15.08.2024;10:01;A108;1;3;23;3;22;0;0;0;0;0;0;0;0
15.08.2024;10:00;A108;1;1;7;2;27;0;0;0;0;0;0;0;0
15.08.2024;09:59;A108;1;3;28;4;36;0;0;0;0;0;0;0;0
15.08.2024;09:58;A108;1;2;8;2;16;0;0;0;0;0;0;0;0
15.08.2024;09:57;A108;1;3;23;3;26;0;0;0;0;0;0;0;0
15.08.2024;09:56;A108;1;2;29;2;32;0;0;0;0;0;0;0;0
15.08.2024;09:55;A108;1;3;19;5;22;0;0;0;0;0;0;0;0
15.08.2024;09:54;A108;1;1;7;6;41;0;0;0;0;0;0;0;0
15.08.2024;09:53;A108;1;0;0;2;21;0;0;0;0;0;0;0;0
15.08.2024;09:52;A108;1;2;25;6;56;0;0;0;0;0;0;0;0
15.08.2024;09:51;A108;1;1;4;5;50;0;0;0;0;0;0;0;0
15.08.2024;09:50;A108;1;1;13;3;27;0;0;0;0;0;0;0;0
15.08.2024;09:49;A108;1;5;54;3;27;0;0;0;0;0;0;0;0
15.08.2024;09:48;A108;1;1;36;5;33;0;0;0;0;0;0;0;0
15.08.2024;09:47;A108;1;3;43;1;14;0;0;0;0;0;0;0;0
15.08.2024;09:46;A108;1;3;17;4;12;0;0;0;0;0;0;0;0
15.08.2024;09:45;A108;1;5;40;3;52;0;0;0;0;0;0;0;0
15.08.2024;09:44;A108;1;4;13;4;48;0;0;0;0;0;0;0;0
15.08.2024;09:43;A108;1;2;17;4;45;0;0;0;0;0;0;0;0
15.08.2024;09:42;A108;1;2;13;3;16;0;0;0;0;0;0;0;0
15.08.2024;09:41;A108;1;3;45;3;21;0;0;0;0;0;0;0;0
15.08.2024;09:40;A108;1;1;50;1;13;0;0;0;0;0;0;0;0
15.08.2024;09:39;A108;1;3;57;2;27;0;0;0;0;0;0;0;0
15.08.2024;09:38;A108;1;2;40;3;30;0;0;0;0;0;0;0;0
15.08.2024;09:37;A108;1;2;7;1;23;0;0;0;0;0;0;0;0
15.08.2024;09:36;A108;1;4;8;2;24;0;0;0;0;0;0;0;0
15.08.2024;09:35;A108;1;3;1;2;22;0;0;0;0;0;0;0;0
15.08.2024;09:34;A108;1;2;48;3;28;0;0;0;0;0;0;0;0
15.08.2024;09:33;A108;1;3;7;5;43;0;0;0;0;0;0;0;0
15.08.2024;09:32;A108;1;2;26;1;26;0;0;0;0;0;0;0;0
15.08.2024;09:31;A108;1;4;28;4;36;2;3;0;0;0;0;0;0
15.08.2024;09:30;A108;1;2;13;1;21;0;0;0;0;0;0;0;0
15.08.2024;09:29;A108;1;0;0;1;7;0;0;0;0;0;0;0;0
15.08.2024;09:28;A108;1;4;27;3;19;0;0;0;0;0;0;0;0
15.08.2024;09:27;A108;1;3;16;4;40;0;0;0;0;0;0;0;0
15.08.2024;09:26;A108;1;1;8;1;6;0;0;0;0;0;0;0;0
15.08.2024;09:25;A108;1;4;39;3;33;0;0;0;0;0;0;0;0
15.08.2024;09:24;A108;1;1;7;3;32;0;0;0;0;0;0;0;0
15.08.2024;09:23;A108;1;3;17;4;50;0;0;0;0;0;0;0;0
15.08.2024;09:22;A108;1;1;26;0;0;0;0;0;0;0;0;0;0
15.08.2024;09:21;A108;1;5;50;2;17;0;0;0;0;0;0;0;0
15.08.2024;09:20;A108;1;2;19;1;7;0;0;0;0;0;0;0;0
15.08.2024;09:19;A108;1;4;42;3;44;0;0;0;0;0;0;0;0
15.08.2024;09:18;A108;1;1;11;3;38;0;0;0;0;0;0;0;0
15.08.2024;09:17;A108;1;1;25;4;31;0;0;0;0;0;0;0;0
15.08.2024;09:16;A108;1;3;18;3;33;0;0;0;0;0;0;0;0
15.08.2024;09:15;A108;1;3;56;1;4;0;0;0;0;0;0;0;0
15.08.2024;09:14;A108;1;2;19;1;7;0;0;0;0;0;0;0;0
15.08.2024;09:13;A108;1;0;28;3;20;0;0;0;0;0;0;0;0
15.08.2024;09:12;A108;1;1;14;1;12;0;0;0;0;0;0;0;0
15.08.2024;09:11;A108;1;2;14;3;29;0;0;0;0;0;0;0;0
15.08.2024;09:10;A108;1;1;7;3;14;0;0;0;0;0;0;0;0
15.08.2024;09:09;A108;1;2;7;2;12;0;0;0;0;0;0;0;0
15.08.2024;09:08;A108;1;2;24;5;27;0;0;0;0;0;0;0;0
15.08.2024;09:07;A108;1;2;13;3;20;0;0;0;0;0;0;0;0
15.08.2024;09:06;A108;1;2;17;4;16;0;0;0;0;0;0;0;0
15.08.2024;09:05;A108;1;6;39;4;41;0;0;0;0;0;0;0;0
15.08.2024;09:04;A108;1;2;25;3;37;0;0;0;0;0;0;0;0
15.08.2024;09:03;A108;1;2;17;3;25;0;0;0;0;0;0;0;0
15.08.2024;09:02;A108;1;2;13;2;18;0;0;0;0;0;0;0;0
15.08.2024;09:01;A108;1;2;30;3;42;0;0;0;0;0;0;0;0
15.08.2024;09:00;A108;1;3;8;5;34;0;0;0;0;0;0;0;0
15.08.2024;08:59;A108;1;2;18;5;25;0;0;0;0;0;0;0;0
15.08.2024;08:58;A108;1;2;52;1;20;0;0;0;0;0;0;0;0
15.08.2024;08:57;A108;1;2;28;1;7;0;0;0;0;0;0;0;0
15.08.2024;08:56;A108;1;3;38;2;17;0;0;0;0;0;0;0;0
15.08.2024;08:55;A108;1;1;1;5;38;0;0;0;0;0;0;0;0
15.08.2024;08:54;A108;1;2;26;2;12;0;0;0;0;0;0;0;0
15.08.2024;08:53;A108;1;5;49;1;29;0;0;0;0;0;0;0;0
15.08.2024;08:52;A108;1;1;7;7;38;0;0;0;0;0;0;0;0
15.08.2024;08:51;A108;1;3;28;5;21;0;0;0;0;0;0;0;0
15.08.2024;08:50;A108;1;3;36;2;36;0;1;0;1;0;0;0;0
15.08.2024;08:49;A108;1;3;14;1;15;2;1;2;1;0;0;0;0
15.08.2024;08:48;A108;1;5;16;4;40;0;0;0;0;0;0;0;0
15.08.2024;08:47;A108;1;1;25;3;20;0;0;0;0;0;0;0;0
