Datum;Uhrzeit;Bezeichnung;Intervall;TF41_AFZ;TF41_AFB;TB41_AFZ;TB41_AFB;TF41a_AFZ;TF41a_AFB;TB41a_AFZ;TB41a_AFB
23.01.2025;07:29;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:28;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:27;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:26;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:25;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:24;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:23;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:22;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:21;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:20;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:19;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:18;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:17;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:16;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:15;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:14;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:13;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:12;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:11;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:10;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:09;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:08;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:07;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:06;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:05;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:04;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:03;A 44;1;0;0;0;0;1;0;1;1
23.01.2025;07:02;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:01;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;07:00;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:59;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:58;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:57;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:56;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:55;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:54;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:53;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:52;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:51;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:50;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:49;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:48;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:47;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:46;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:45;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:44;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:43;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:42;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:41;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:40;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:39;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:38;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:37;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:36;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:35;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:34;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:33;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:32;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:31;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:30;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:29;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:28;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:27;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:26;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:25;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:24;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:23;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:22;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:21;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:20;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:19;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:18;A 44;1;0;0;0;0;0;0;0;0
23.01.2025;06:17;A 44;1;0;0;0;0;0;0;0;0
