Datum;Uhrzeit;Bezeichnung;Intervall;D11_1Z;D11_1B;D11_2Z;D11_2B;V12Z;V12B;V22Z;V22B;V51Z;V51B;V52Z;V52B;V111Z;V111B;V121Z;V121B;V122Z;V122B;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;T3_sZ;T3_sB;T3_bZ;T3_bB;T4_sZ;T4_sB;T4_bZ;T4_bB;T5_sZ;T5_sB;T5_bZ;T5_bB;T7_sZ;T7_sB;T7_bZ;T7_bB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB
23.01.2025;10:06;A141;1;5;71;2;80;2;76;1;14;3;63;3;18;2;10;1;2;0;0;0;0;0;0;0;0;0;0;5;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;10:05;A141;1;4;44;3;48;4;50;0;61;1;65;5;25;5;25;5;26;1;0;0;0;0;0;0;0;0;0;5;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;10:04;A141;1;3;79;4;88;4;30;2;80;4;87;3;29;3;72;2;20;0;0;0;0;0;0;0;0;0;0;3;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;10:03;A141;1;5;42;6;39;3;18;1;37;2;35;2;4;2;70;1;11;0;0;0;0;0;0;0;0;0;0;5;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;10:02;A141;1;4;63;2;64;3;61;2;71;4;26;1;12;2;9;3;13;0;0;0;0;0;0;0;0;0;0;3;64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;10:01;A141;1;8;51;9;33;7;32;3;60;4;57;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;10:00;A141;1;7;36;6;47;3;53;2;59;0;100;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;09:59;A141;1;4;66;3;73;3;66;5;50;2;53;3;25;2;15;3;14;0;0;0;0;0;0;0;0;0;0;4;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;09:58;A141;1;1;58;2;55;3;14;4;56;1;66;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;09:57;A141;1;4;81;3;71;6;49;4;28;4;57;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;09:56;A141;1;7;86;4;91;3;93;2;28;1;59;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;09:55;A141;1;5;70;4;76;6;20;4;34;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;09:54;A141;1;3;40;3;7;5;17;0;9;0;100;1;14;1;15;1;10;0;0;0;0;0;0;0;0;0;0;4;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;09:53;A141;1;8;45;2;50;3;43;0;100;3;93;2;6;1;69;2;18;0;0;0;0;0;0;0;0;0;0;8;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;09:52;A141;1;8;56;8;24;4;35;4;51;4;46;2;12;1;36;2;20;0;0;0;0;0;0;0;0;0;0;8;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;09:51;A141;1;4;38;1;5;1;3;0;53;0;74;4;14;2;10;2;9;0;0;0;0;0;0;0;0;0;0;3;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;09:50;A141;1;4;88;0;100;2;86;3;70;3;92;4;34;2;7;3;17;0;0;0;0;0;0;0;0;0;0;4;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;09:49;A141;1;4;79;3;89;3;83;2;20;2;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;79;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;09:48;A141;1;4;47;4;15;2;19;2;26;6;50;1;16;2;7;3;10;0;0;0;0;0;0;0;0;0;0;4;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;09:47;A141;1;7;55;6;60;5;26;3;39;4;95;2;56;3;12;3;45;0;0;0;0;0;0;0;0;0;0;7;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;09:46;A141;1;7;61;5;53;5;57;1;6;1;95;0;4;1;15;2;5;0;0;0;0;0;0;0;0;0;0;8;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;09:45;A141;1;6;50;3;26;2;23;0;78;0;100;5;74;3;77;3;26;0;0;0;0;0;0;0;0;0;0;6;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;09:44;A141;1;5;88;4;68;5;35;4;61;0;100;1;20;2;38;3;15;0;0;0;0;0;0;0;0;0;0;5;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.01.2025;09:43;A141;1;2;54;5;47;3;51;2;46;0;100;3;32;4;9;5;12;0;0;0;0;0;0;0;0;0;0;2;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
