Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V321Z;V321B;TF32Z;TF32B;TB32Z;TB32B;TF32aZ;TF32aB;TB32aZ;TB32aB
27.07.2024;02:00;A116;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:59;A116;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:58;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:57;A116;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:56;A116;1;0;0;2;19;2;4;0;0;0;0;1;0;0;0;0;0
27.07.2024;01:55;A116;1;0;0;2;29;5;7;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:54;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:53;A116;1;3;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:52;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:51;A116;1;1;5;2;17;2;2;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:50;A116;1;1;8;0;0;2;3;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:49;A116;1;1;7;1;11;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:48;A116;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:47;A116;1;0;0;2;20;2;4;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:46;A116;1;3;16;2;24;2;5;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:45;A116;1;1;6;1;6;4;14;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:44;A116;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:43;A116;1;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:42;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:41;A116;1;2;14;1;15;1;3;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:40;A116;1;2;16;1;10;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:39;A116;1;2;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0
27.07.2024;01:38;A116;1;0;0;1;6;2;3;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:37;A116;1;0;0;1;16;2;5;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:36;A116;1;1;53;4;42;4;6;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:35;A116;1;0;0;1;11;2;3;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:34;A116;1;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:33;A116;1;1;4;1;12;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:32;A116;1;1;4;1;7;1;2;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:31;A116;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:30;A116;1;0;0;1;5;1;1;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:29;A116;1;0;0;1;10;1;1;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:28;A116;1;1;10;1;3;1;3;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:27;A116;1;1;6;1;9;1;1;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:26;A116;1;0;0;1;8;1;1;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:25;A116;1;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:24;A116;1;0;0;1;14;3;3;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:23;A116;1;2;12;1;10;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:22;A116;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:21;A116;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:20;A116;1;1;3;2;18;2;3;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:19;A116;1;0;0;2;19;2;3;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:18;A116;1;1;4;1;12;1;1;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:17;A116;1;0;0;2;14;2;2;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:16;A116;1;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:15;A116;1;0;0;3;27;2;4;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:14;A116;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:13;A116;1;2;10;1;8;1;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:12;A116;1;0;0;1;6;1;2;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:11;A116;1;0;0;2;28;4;11;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:10;A116;1;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:09;A116;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:08;A116;1;1;10;1;11;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:07;A116;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:06;A116;1;0;0;2;16;3;11;0;0;0;0;1;1;0;0;0;0
27.07.2024;01:05;A116;1;2;16;1;10;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:04;A116;1;0;2;1;11;2;2;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:03;A116;1;1;8;2;25;4;47;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:02;A116;1;0;0;1;26;7;18;0;0;0;0;0;0;0;0;0;0
27.07.2024;01:01;A116;1;6;27;2;23;3;4;0;0;0;0;1;2;0;0;0;0
27.07.2024;01:00;A116;1;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.07.2024;00:59;A116;1;1;0;0;0;1;29;0;0;0;0;0;0;0;0;0;0
27.07.2024;00:58;A116;1;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0
