Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;D115Z;D115B;TF41Z;TF41B;TBS41Z;TBS41B;EG23Z;EG23B;EG24Z;EG24B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;FW_AnfoZ;FW_AnfoB
27.07.2024;02:00;A 24;1;2;2;1;1;1;16;1;7;1;1;1;0;1;8;6;11;0;0;1;20;1;6;1;12;0;0;0;0;0;0;0;0;;;;;;;;;;
27.07.2024;01:59;A 24;1;1;1;0;0;1;10;0;0;0;0;1;0;1;2;1;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
27.07.2024;01:58;A 24;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;9;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
27.07.2024;01:57;A 24;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
27.07.2024;01:56;A 24;1;1;1;1;1;1;10;1;6;1;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
27.07.2024;01:55;A 24;1;2;2;1;1;1;26;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
27.07.2024;01:54;A 24;1;1;1;2;1;2;15;1;8;0;0;0;0;0;0;0;0;0;0;1;17;1;1;1;9;0;0;0;0;0;0;0;0;;;;;;;;;;
27.07.2024;01:53;A 24;1;3;3;0;0;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
27.07.2024;01:52;A 24;1;1;3;2;16;1;20;1;21;1;0;1;1;0;0;1;8;1;18;0;0;1;7;1;4;0;0;0;0;0;0;0;0;;;;;;;;;;
27.07.2024;01:51;A 24;1;0;0;0;0;0;0;0;0;0;0;2;8;1;3;12;37;0;0;1;17;1;6;1;9;0;0;0;0;0;0;0;0;;;;;;;;;;
27.07.2024;01:50;A 24;1;2;1;0;0;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
27.07.2024;01:49;A 24;1;3;2;1;0;2;17;2;7;0;0;0;0;0;0;0;0;0;0;2;35;1;4;1;20;0;0;0;0;0;0;0;0;;;;;;;;;;
