Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;T32Z;T32B;TB32Z;TB32B;V51Z;V51B;ST55Z;ST55B;TB33Z;TB33B;VK1_3StoerZ;VK1_3StoerB
03.07.2024;23:24;A 39;1;;;1;6;1;6;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:23;A 39;1;;;0;0;2;5;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:22;A 39;1;;;4;13;4;14;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:21;A 39;1;;;0;0;1;3;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:20;A 39;1;;;0;0;2;8;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:19;A 39;1;;;0;0;3;9;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:18;A 39;1;;;5;10;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:17;A 39;1;;;0;0;1;17;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:16;A 39;1;;;1;10;1;4;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:15;A 39;1;;;1;4;2;12;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:14;A 39;1;;;1;4;4;16;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:13;A 39;1;;;2;10;4;10;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:12;A 39;1;;;1;13;3;7;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:11;A 39;1;;;3;8;2;5;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:10;A 39;1;;;0;0;2;3;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:09;A 39;1;;;3;25;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:08;A 39;1;;;0;5;2;8;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:07;A 39;1;;;3;32;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:06;A 39;1;;;1;6;0;4;1;9;0;0;0;0;0;0;0;0
03.07.2024;23:05;A 39;1;;;2;11;5;6;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:04;A 39;1;;;1;13;2;11;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:03;A 39;1;;;0;0;1;18;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:02;A 39;1;;;1;9;1;4;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:01;A 39;1;;;1;8;6;8;0;0;0;0;0;0;0;0;0;0
03.07.2024;23:00;A 39;1;;;0;0;3;6;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:59;A 39;1;;;0;0;2;10;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:58;A 39;1;;;2;22;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:57;A 39;1;;;0;0;1;5;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:56;A 39;1;;;1;6;2;3;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:55;A 39;1;;;0;0;4;18;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:54;A 39;1;;;1;8;6;30;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:53;A 39;1;;;2;3;5;12;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:52;A 39;1;;;1;12;1;11;1;4;0;0;0;0;0;0;0;0
03.07.2024;22:51;A 39;1;;;1;5;1;10;1;0;0;0;0;0;0;0;0;0
03.07.2024;22:50;A 39;1;;;5;14;0;18;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:49;A 39;1;;;4;21;2;5;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:48;A 39;1;;;1;3;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:47;A 39;1;;;1;10;5;14;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:46;A 39;1;;;1;10;2;5;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:45;A 39;1;;;1;7;6;11;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:44;A 39;1;;;0;5;2;9;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:43;A 39;1;;;2;6;2;17;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:42;A 39;1;;;1;3;5;5;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:41;A 39;1;;;1;4;1;15;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:40;A 39;1;;;0;0;1;3;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:39;A 39;1;;;2;5;4;25;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:38;A 39;1;;;8;23;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:37;A 39;1;;;1;4;4;27;1;10;0;0;0;0;0;0;0;0
03.07.2024;22:36;A 39;1;;;1;14;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:35;A 39;1;;;1;8;4;13;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:34;A 39;1;;;4;15;3;21;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:33;A 39;1;;;2;5;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:32;A 39;1;;;2;10;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:31;A 39;1;;;1;6;5;20;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:30;A 39;1;;;1;22;2;2;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:29;A 39;1;;;2;12;1;5;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:28;A 39;1;;;0;0;6;28;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:27;A 39;1;;;5;32;3;10;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:26;A 39;1;;;0;0;1;4;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:25;A 39;1;;;2;22;3;15;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:24;A 39;1;;;0;0;1;4;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:23;A 39;1;;;6;36;0;7;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:22;A 39;1;;;1;5;1;12;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:21;A 39;1;;;3;27;4;14;1;11;0;0;0;0;0;0;0;0
03.07.2024;22:20;A 39;1;;;2;10;2;4;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:19;A 39;1;;;2;8;2;14;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:18;A 39;1;;;1;8;3;12;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:17;A 39;1;;;1;1;1;0;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:16;A 39;1;;;3;9;4;18;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:15;A 39;1;;;0;0;2;4;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:14;A 39;1;;;1;24;3;29;0;0;0;0;0;0;0;0;0;0
03.07.2024;22:13;A 39;1;;;0;1;7;33;0;0;0;0;0;0;0;0;0;0
