Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D31Z;D31B;D32Z;D32B;Anf_32Z;Anf_32B
27.03.2024;01:00;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:59;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
27.03.2024;00:58;A182;1;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:57;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:56;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0
27.03.2024;00:55;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:54;A182;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:53;A182;1;1;6;1;3;0;0;0;0;0;0;0;0;2;1;0;0
27.03.2024;00:52;A182;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
27.03.2024;00:51;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:50;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:49;A182;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:48;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:47;A182;1;1;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:46;A182;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
27.03.2024;00:45;A182;1;0;0;1;3;0;0;0;0;0;0;2;1;0;0;0;0
27.03.2024;00:44;A182;1;0;0;0;0;1;40;0;41;0;0;0;0;0;0;0;0
27.03.2024;00:43;A182;1;0;0;0;0;1;1;1;7;0;0;0;0;2;1;0;0
27.03.2024;00:42;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:41;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
27.03.2024;00:40;A182;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
27.03.2024;00:39;A182;1;0;0;0;0;1;37;1;3;0;0;0;0;2;1;0;0
27.03.2024;00:38;A182;1;0;0;2;8;2;29;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:37;A182;1;1;3;1;2;1;1;1;2;0;0;0;0;0;0;0;0
27.03.2024;00:36;A182;1;0;0;0;0;3;16;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:35;A182;1;3;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:34;A182;1;0;0;2;9;0;0;0;0;0;0;0;0;1;1;0;0
27.03.2024;00:33;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:32;A182;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:31;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:30;A182;1;0;0;2;6;0;0;0;0;0;0;0;0;3;2;0;0
27.03.2024;00:29;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
27.03.2024;00:28;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:27;A182;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
27.03.2024;00:26;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0
27.03.2024;00:25;A182;1;0;0;0;0;0;0;1;31;0;0;2;2;3;4;0;0
27.03.2024;00:24;A182;1;1;0;1;3;1;62;0;0;0;0;0;0;1;1;0;0
27.03.2024;00:23;A182;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0
27.03.2024;00:22;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
27.03.2024;00:21;A182;1;0;0;1;3;1;9;0;0;0;0;1;1;2;2;0;0
27.03.2024;00:20;A182;1;1;8;4;14;1;17;0;0;0;0;1;1;3;2;0;0
27.03.2024;00:19;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
27.03.2024;00:18;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:17;A182;1;0;4;1;5;0;0;0;0;0;0;0;0;2;1;0;0
27.03.2024;00:16;A182;1;1;4;1;1;1;21;0;32;0;0;0;0;0;0;0;0
27.03.2024;00:15;A182;1;0;0;0;0;0;0;1;54;0;0;0;0;2;1;0;0
27.03.2024;00:14;A182;1;0;0;1;3;1;3;1;10;0;0;0;0;2;1;0;0
27.03.2024;00:13;A182;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:12;A182;1;0;0;2;6;1;35;1;1;0;0;2;1;0;0;0;0
27.03.2024;00:11;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:10;A182;1;1;6;1;7;1;60;0;0;0;0;0;0;0;0;0;0
27.03.2024;00:09;A182;1;0;0;1;2;0;0;0;0;0;0;0;0;2;1;0;0
27.03.2024;00:08;A182;1;0;0;1;3;1;1;0;0;0;0;2;2;2;1;1;1
27.03.2024;00:07;A182;1;0;0;2;5;0;20;0;0;0;0;2;1;0;0;0;0
