Datum;Uhrzeit;Bezeichnung;Intervall;V21_AnfZ;V21_AnfB;V81_AnfZ;V81_AnfB;V381_AnfZ;V381_AnfB;TF38_AnfZ;TF38_AnfB;TF38a_AnfZ;TF38a_AnfB;TBS38_AnfZ;TBS38_AnfB;TBS38a_AnfZ;TBS38a_AnfB
30.07.2024;02:00;A151;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2024;01:59;A151;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2024;01:58;A151;1;2;20;1;8;0;0;0;0;0;0;0;0;0;0
30.07.2024;01:57;A151;1;0;0;1;8;0;0;0;0;1;7;0;0;0;0
30.07.2024;01:56;A151;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0
30.07.2024;01:55;A151;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2024;01:54;A151;1;0;0;1;9;0;0;0;0;0;0;0;0;0;0
30.07.2024;01:53;A151;1;2;16;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2024;01:52;A151;1;1;11;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2024;01:51;A151;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2024;01:50;A151;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2024;01:49;A151;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2024;01:48;A151;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2024;01:47;A151;1;1;8;0;0;0;0;0;0;1;1;0;0;0;0
30.07.2024;01:46;A151;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2024;01:45;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2024;01:44;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2024;01:43;A151;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0
30.07.2024;01:42;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2024;01:41;A151;1;0;0;1;7;0;0;0;0;0;0;0;0;0;0
30.07.2024;01:40;A151;1;1;8;1;6;0;0;0;0;0;0;0;0;0;0
30.07.2024;01:39;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30.07.2024;01:38;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
