Datum;Uhrzeit;Bezeichnung;Intervall;V5Z;V5B;V11Z;V11B;V12Z;V12B;T35_sZ;T35_sB;T35_bZ;T35_bB;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B
29.07.2024;11:31;A173;1;2;43;0;0;1;38;0;0;0;0;1;2;1;2;1;2;0;0;0;0;0;0
29.07.2024;11:30;A173;1;0;0;3;23;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:29;A173;1;3;13;4;35;4;6;2;3;1;5;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:28;A173;1;3;11;3;8;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:27;A173;1;1;3;2;16;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:26;A173;1;3;29;0;4;10;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:25;A173;1;3;53;2;18;6;11;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:24;A173;1;1;4;1;7;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:23;A173;1;4;25;0;0;7;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:22;A173;1;2;8;3;13;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:21;A173;1;1;48;1;7;2;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:20;A173;1;8;20;4;23;8;20;1;2;0;0;0;0;0;0;0;0;0;0;1;2;1;2
29.07.2024;11:19;A173;1;1;5;4;21;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
29.07.2024;11:18;A173;1;3;4;1;15;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:17;A173;1;5;32;2;2;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:16;A173;1;3;36;0;0;4;45;0;0;0;0;1;2;1;2;1;2;0;0;0;0;0;0
29.07.2024;11:15;A173;1;5;18;0;0;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:14;A173;1;3;13;2;14;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:13;A173;1;3;13;2;12;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:12;A173;1;2;6;4;32;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:11;A173;1;0;3;0;0;5;11;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:10;A173;1;3;33;5;24;8;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:09;A173;1;3;33;1;13;3;6;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:08;A173;1;5;30;2;10;7;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:07;A173;1;1;31;3;14;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:06;A173;1;2;17;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:05;A173;1;3;16;1;17;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
29.07.2024;11:04;A173;1;1;6;1;21;3;7;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0
29.07.2024;11:03;A173;1;1;36;2;20;2;2;0;0;1;5;0;0;0;0;0;0;1;2;0;0;0;0
29.07.2024;11:02;A173;1;5;35;0;0;8;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;11:01;A173;1;2;11;2;21;2;48;0;0;0;0;0;0;1;2;1;2;0;0;0;0;0;0
29.07.2024;11:00;A173;1;4;16;1;9;5;12;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
29.07.2024;10:59;A173;1;3;19;0;1;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;10:58;A173;1;4;14;3;19;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;10:57;A173;1;3;23;4;13;3;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;10:56;A173;1;2;12;2;45;3;6;1;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;10:55;A173;1;1;15;1;0;5;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;10:54;A173;1;1;81;1;47;1;83;1;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;10:53;A173;1;1;72;5;18;3;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;10:52;A173;1;2;22;1;9;7;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;10:51;A173;1;6;37;2;20;2;8;0;0;1;5;0;0;0;0;0;0;0;0;0;0;1;2
29.07.2024;10:50;A173;1;2;10;2;8;3;7;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0
29.07.2024;10:49;A173;1;6;29;2;9;7;13;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
29.07.2024;10:48;A173;1;3;19;3;12;7;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;10:47;A173;1;2;10;0;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;10:46;A173;1;6;34;2;8;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.07.2024;10:45;A173;1;4;61;2;11;6;20;2;3;1;5;0;0;0;0;0;0;0;0;0;0;0;0
