Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D31Z;D31B;D41Z;D41B;D42Z;D42B;H57_M1_1137Z;H57_M1_1137B;A57_M2_1138Z;A57_M2_1138B;H53_M3_3006Z;H53_M3_3006B;A53_M5_3007Z;A53_M5_3007B;H53_M6_1140Z;H53_M6_1140B;D43Z;D43B;Power_onZ;Power_onB;Fiber_reserveZ;Fiber_reserveB;LLB-TestZ;LLB-TestB;SyncZ;SyncB;foultZ;foultB
24.02.2024;01:00;A  5;1;0;0;0;0;0;0;0;100;0;0;1;1;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:59;A  5;1;1;27;0;0;0;0;0;100;1;1;2;3;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:58;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:57;A  5;1;0;0;0;0;0;0;0;100;1;1;1;2;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:56;A  5;1;0;0;0;0;0;0;0;100;1;2;2;3;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:55;A  5;1;0;0;0;0;0;0;0;100;1;1;1;1;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:54;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:53;A  5;1;0;0;0;0;0;0;0;100;1;27;1;1;0;0;0;0;0;0;;;1;2;0;0;;;0;0;;;;;;
24.02.2024;00:52;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:51;A  5;1;0;0;0;0;0;0;0;100;1;2;2;2;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:50;A  5;1;0;40;0;0;0;0;0;100;0;0;2;2;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:49;A  5;1;2;4;2;3;0;0;0;100;0;0;2;2;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:48;A  5;1;0;0;0;0;0;0;0;100;0;0;1;1;0;0;0;0;2;3;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:47;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;2;3;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:46;A  5;1;0;0;0;0;0;0;0;100;0;0;1;1;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:45;A  5;1;0;0;1;2;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:44;A  5;1;0;0;0;0;0;0;0;100;1;1;4;10;0;0;0;0;0;0;;;1;2;0;0;;;0;0;;;;;;
24.02.2024;00:43;A  5;1;0;0;0;0;0;0;0;100;0;0;1;1;0;0;0;0;0;0;;;1;2;0;0;;;0;0;;;;;;
24.02.2024;00:42;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;2;3;0;0;;;0;0;;;;;;
24.02.2024;00:41;A  5;1;0;0;0;0;0;0;0;100;0;0;2;4;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:40;A  5;1;0;0;0;0;0;0;0;100;0;0;1;2;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:39;A  5;1;1;4;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:38;A  5;1;0;0;1;2;0;0;0;100;0;0;2;2;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:37;A  5;1;0;0;1;1;0;0;0;100;0;0;1;2;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:36;A  5;1;0;0;2;29;0;0;0;100;0;0;0;0;1;2;0;0;1;2;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:35;A  5;1;0;0;0;0;1;5;0;100;2;49;2;2;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:34;A  5;1;0;0;1;2;0;0;0;100;1;16;1;1;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:33;A  5;1;0;0;1;2;0;0;0;100;1;16;2;3;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:32;A  5;1;0;0;0;0;0;0;0;100;1;0;2;1;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:31;A  5;1;0;0;0;0;0;0;0;100;1;1;3;5;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:30;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:29;A  5;1;0;0;0;0;1;27;0;100;0;0;2;3;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:28;A  5;1;0;0;0;0;0;0;0;100;0;0;4;5;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:27;A  5;1;0;0;0;0;0;0;0;100;2;3;2;2;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:26;A  5;1;1;3;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:25;A  5;1;0;0;0;0;0;0;0;100;0;0;4;4;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:24;A  5;1;1;2;0;0;0;0;0;100;0;0;1;1;0;0;0;0;1;2;;;1;2;0;0;;;0;0;;;;;;
24.02.2024;00:23;A  5;1;0;0;0;0;0;0;0;100;0;0;1;2;1;2;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:22;A  5;1;0;0;0;0;0;0;0;100;0;0;1;1;1;2;0;0;1;2;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:21;A  5;1;0;0;0;0;0;0;0;100;2;14;3;3;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:20;A  5;1;0;0;0;0;0;0;0;100;1;46;4;4;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:19;A  5;1;0;0;0;0;0;0;0;100;0;0;3;5;1;2;0;0;3;5;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:18;A  5;1;1;12;1;1;0;0;0;100;0;0;3;3;2;3;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:17;A  5;1;0;0;1;3;0;0;0;100;0;0;6;7;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:16;A  5;1;0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:15;A  5;1;1;4;1;7;0;0;0;100;1;1;3;4;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:14;A  5;1;0;0;0;0;0;0;0;100;0;0;1;1;0;0;0;0;0;0;;;2;3;0;0;;;0;0;;;;;;
24.02.2024;00:13;A  5;1;0;0;0;0;0;0;0;100;0;0;2;2;0;0;0;0;0;0;;;2;3;0;0;;;0;0;;;;;;
24.02.2024;00:12;A  5;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:11;A  5;1;1;1;1;1;0;0;0;100;0;0;5;8;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:10;A  5;1;0;0;1;2;0;0;0;100;0;0;3;7;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:09;A  5;1;0;0;0;0;0;0;0;100;0;0;1;1;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:08;A  5;1;0;0;0;0;0;0;0;100;1;1;5;6;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
24.02.2024;00:07;A  5;1;0;0;1;2;0;0;0;100;0;0;3;6;0;0;0;0;0;0;;;1;2;0;0;;;0;0;;;;;;
24.02.2024;00:06;A  5;1;0;0;0;0;0;0;0;100;2;2;4;6;0;0;0;0;0;0;;;0;0;0;0;;;0;0;;;;;;
