Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D51Z;D51B;V52Z;V52B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;D111Z;D111B;V112Z;V112B;D95Z;D95B;D911Z;D911B;TF32Z;TF32B;TF35Z;TF35B;TF38Z;TF38B;TF41Z;TF41B;TBS32Z;TBS32B;TBS35Z;TBS35B;TBS38Z;TBS38B;TBS41Z;TBS41B;V1_StoerZ;V1_StoerB;V2_StoerZ;V2_StoerB;V3_StoerZ;V3_StoerB;V4_StoerZ;V4_StoerB
22.12.2024;01:00;A 84;1;4;3;0;0;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;1;11;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.12.2024;00:59;A 84;1;1;0;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;24;1;9;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.12.2024;00:58;A 84;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;2;13;0;0;0;4;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.12.2024;00:57;A 84;1;6;6;0;0;2;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;1;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.12.2024;00:56;A 84;1;3;29;0;0;2;60;1;1;0;0;0;0;0;25;0;0;0;0;0;0;0;0;1;5;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.12.2024;00:55;A 84;1;1;28;0;0;2;27;0;0;0;0;0;0;2;13;0;0;2;31;0;0;0;0;0;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.12.2024;00:54;A 84;1;2;2;0;0;1;12;0;0;0;0;0;0;1;14;0;0;1;13;0;0;1;5;2;8;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.12.2024;00:53;A 84;1;2;1;0;0;4;21;0;0;0;0;0;0;1;0;0;0;1;3;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.12.2024;00:52;A 84;1;4;4;0;0;1;32;0;0;0;0;0;0;4;3;0;0;1;25;0;0;1;1;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.12.2024;00:51;A 84;1;3;3;0;0;3;38;0;0;0;0;0;0;3;2;0;0;2;28;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.12.2024;00:50;A 84;1;1;1;0;0;2;23;0;0;0;0;0;0;1;1;0;0;1;8;0;0;1;7;2;9;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.12.2024;00:49;A 84;1;1;29;0;0;2;25;0;0;0;0;0;0;1;27;0;0;1;7;1;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.12.2024;00:48;A 84;1;5;43;0;0;2;83;0;0;0;0;0;0;2;12;0;0;3;29;0;0;0;0;0;0;19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.12.2024;00:47;A 84;1;1;0;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;2;3;18;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.12.2024;00:46;A 84;1;2;1;0;0;2;19;0;0;0;0;0;0;2;19;0;0;2;27;0;0;0;0;1;4;28;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.12.2024;00:45;A 84;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;4;1;1;1;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
22.12.2024;00:44;A 84;1;4;18;0;0;2;20;0;0;0;0;0;0;1;28;0;0;14;30;0;0;0;0;0;0;22;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;
