Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;D51Z;D51B;D81Z;D81B;D82Z;D82B;D91Z;D91B;D41Z;D41B;D42_1Z;D42_1B;_FG32Z;_FG32B;_FG33Z;_FG33B;_FG38Z;_FG38B;V83Z;V83B;V84Z;V84B;V92Z;V92B;V43Z;V43B;V44Z;V44B
22.12.2024;01:00;A 11;1;1;12;1;20;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;13;1;8;1;7;0;0;0;0
22.12.2024;00:59;A 11;1;1;15;1;10;0;0;2;3;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;23;0;0;1;7;0;0;0;0
22.12.2024;00:58;A 11;1;0;0;0;0;0;0;1;1;4;4;0;0;0;100;0;100;0;0;0;0;0;0;0;19;0;18;0;16;0;0;0;0
22.12.2024;00:57;A 11;1;2;24;1;10;0;0;3;4;1;2;0;0;0;100;0;100;0;0;0;0;0;0;7;51;2;19;5;24;0;0;0;0
22.12.2024;00:56;A 11;1;1;17;0;0;0;0;2;3;3;4;0;0;0;100;0;100;0;0;0;0;0;0;3;45;3;32;4;24;1;13;2;16
22.12.2024;00:55;A 11;1;1;25;0;4;0;0;2;3;0;0;0;0;0;100;0;100;0;0;0;0;0;0;2;26;1;1;4;9;0;0;0;0
22.12.2024;00:54;A 11;1;2;37;2;20;1;1;2;1;2;3;0;0;0;100;0;100;0;0;0;0;0;0;1;19;1;13;1;11;0;0;2;27
22.12.2024;00:53;A 11;1;2;62;0;0;0;0;1;1;4;4;0;0;0;100;0;100;0;0;0;0;0;0;1;27;2;29;2;20;1;12;1;16
22.12.2024;00:52;A 11;1;3;15;0;0;0;0;1;1;2;2;0;0;0;100;0;100;0;0;0;0;0;0;3;28;4;19;3;26;0;0;0;0
22.12.2024;00:51;A 11;1;1;13;1;15;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;15;2;8;1;11;0;0;0;0
22.12.2024;00:50;A 11;1;1;8;1;9;1;1;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;1;4;2;2;0;0;0;0
22.12.2024;00:49;A 11;1;1;17;1;14;0;0;2;1;2;2;0;0;0;100;0;100;0;0;0;0;0;0;1;23;1;16;1;12;1;11;2;19
22.12.2024;00:48;A 11;1;0;0;1;22;0;0;1;1;2;2;0;0;0;100;0;100;0;0;0;0;0;0;2;41;5;16;5;33;1;4;3;18
22.12.2024;00:47;A 11;1;2;18;0;0;0;0;1;1;2;2;0;0;0;100;0;100;0;0;0;0;0;0;2;35;2;22;3;22;0;2;0;0
22.12.2024;00:46;A 11;1;0;0;1;12;0;0;2;2;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;34;1;9;4;16;1;8;1;10
22.12.2024;00:45;A 11;1;0;52;1;21;0;0;2;1;2;2;0;0;0;100;0;100;0;0;0;0;0;0;3;37;2;21;2;20;0;0;0;0
22.12.2024;00:44;A 11;1;1;7;1;11;0;0;1;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;12;2;5;2;7;0;0;0;0
22.12.2024;00:43;A 11;1;1;14;1;21;0;0;1;0;2;3;0;0;0;100;0;100;0;0;0;0;0;0;4;30;3;24;5;34;0;0;0;0
22.12.2024;00:42;A 11;1;5;35;0;0;0;0;2;2;2;1;0;0;0;100;0;100;0;0;0;0;0;0;3;31;2;11;2;11;0;0;0;0
22.12.2024;00:41;A 11;1;1;17;0;0;0;0;1;1;2;2;0;0;0;100;0;100;0;0;0;0;0;0;3;36;3;23;3;16;1;10;1;18
