Datum;Uhrzeit;Bezeichnung;Intervall;V33Z;V33B;V34Z;V34B;V51Z;V51B;V52Z;V52B;D71Z;D71B;V111Z;V111B;V112Z;V112B;D121Z;D121B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B;T6Z;T6B;T7Z;T7B;V10Z;V10B;V20Z;V20B;D11Z;D11B;D12Z;D12B;D31Z;D31B;D32Z;D32B;V122Z;V122B
22.12.2024;01:00;A 94;1;0;0;0;0;2;8;3;14;0;0;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;3;2
22.12.2024;00:59;A 94;1;1;4;0;0;3;45;4;22;0;0;4;14;4;15;1;13;0;0;0;0;0;0;1;2;1;2;1;2;0;0;0;0;1;2;0;0;2;4;5;5;0;0;0;0;2;18
22.12.2024;00:58;A 94;1;1;4;0;0;6;34;3;42;0;0;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;5;3;3;1;1;0;0;0;0;0;0
22.12.2024;00:57;A 94;1;1;1;0;0;2;4;1;14;0;0;3;17;1;6;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;2;2;2;1;0;0;0;0;1;10
22.12.2024;00:56;A 94;1;3;11;0;0;3;42;2;18;0;0;2;15;3;12;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;5;6;4;2;1;1;0;0;6;11
22.12.2024;00:55;A 94;1;0;0;0;0;3;18;1;40;0;0;4;22;0;6;1;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;5;2;0;27;0;0;3;5
22.12.2024;00:54;A 94;1;2;9;0;0;0;0;0;0;0;0;6;25;5;20;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;1;2;0;0;5;24
22.12.2024;00:53;A 94;1;1;8;0;0;4;23;1;11;0;0;3;17;1;7;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;3;3;1;1;38;0;0;2;12
22.12.2024;00:52;A 94;1;2;19;0;0;3;22;0;0;0;0;8;31;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;3;4;5;6;3;2;0;0;0;0;3;4
22.12.2024;00:51;A 94;1;1;3;0;0;2;7;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;0
22.12.2024;00:50;A 94;1;0;0;0;0;5;29;0;0;0;0;3;14;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;3;3;2;1;0;12;0;0;4;6
22.12.2024;00:49;A 94;1;1;7;0;0;3;8;1;7;0;0;3;10;1;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;1;13;0;0;1;6
22.12.2024;00:48;A 94;1;0;0;0;0;0;0;0;0;0;0;2;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0
22.12.2024;00:47;A 94;1;0;0;0;0;4;19;0;9;0;0;3;16;2;8;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;2;0;0;0;0;0;0;5;15
22.12.2024;00:46;A 94;1;3;6;0;0;1;6;2;9;0;0;6;22;3;8;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;2;3;4;4;4;2;0;0;0;0;2;9
22.12.2024;00:45;A 94;1;0;0;1;10;1;4;1;7;0;0;2;10;2;9;2;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;0;0;1;16;3;11
22.12.2024;00:44;A 94;1;2;2;0;0;3;14;0;0;0;0;2;9;1;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;0;0;0;0;0;0;4;7
22.12.2024;00:43;A 94;1;0;0;0;0;1;4;0;0;0;0;2;14;2;6;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;3;1;0;0;0;0;2;11
22.12.2024;00:42;A 94;1;0;0;0;0;3;9;2;14;0;0;5;20;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;4;2;0;0;0;0;6;12
22.12.2024;00:41;A 94;1;1;50;0;0;1;5;2;25;0;0;2;15;2;12;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4;4;3;1;2;40;0;0;2;11
22.12.2024;00:40;A 94;1;2;13;0;0;2;16;0;0;0;0;4;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;3;3;2;1;1;32;0;0;1;5
22.12.2024;00:39;A 94;1;0;0;0;0;3;25;0;0;0;0;4;23;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;1;6;6;3;3;0;0;0;11;2;12
22.12.2024;00:38;A 94;1;0;0;1;7;0;1;1;12;0;0;4;22;2;7;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;4;3;0;0;1;3;7;10
22.12.2024;00:37;A 94;1;1;10;0;0;5;59;0;3;0;0;4;21;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;2;1;1;16;0;0;2;9
22.12.2024;00:36;A 94;1;1;9;1;9;2;10;1;14;0;0;2;13;1;8;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2;3;2;2;2;1;1;18;1;16;1;11
22.12.2024;00:35;A 94;1;4;4;0;0;2;13;3;18;0;0;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;3;3;1;0;0;0;0;0;4;8
22.12.2024;00:34;A 94;1;1;13;1;7;3;36;2;22;0;0;4;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;2;4;4;3;2;1;2;1;2;2;6
