Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D31Z;D31B;D32Z;D32B;Anf_32Z;Anf_32B
06.08.2024;02:00;A182;1;1;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2024;01:59;A182;1;1;2;2;3;0;0;0;0;0;0;0;0;1;2;0;0
06.08.2024;01:58;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2024;01:57;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2024;01:56;A182;1;0;0;0;0;0;32;0;27;0;0;0;0;0;0;0;0
06.08.2024;01:55;A182;1;0;0;0;0;1;67;1;69;0;0;0;0;0;0;0;0
06.08.2024;01:54;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2024;01:53;A182;1;0;0;0;0;0;53;0;0;0;0;0;0;2;2;0;0
06.08.2024;01:52;A182;1;0;0;0;0;1;13;0;0;0;0;0;0;0;0;0;0
06.08.2024;01:51;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2024;01:50;A182;1;1;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2024;01:49;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2024;01:48;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2024;01:47;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2024;01:46;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2024;01:45;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2024;01:44;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.08.2024;01:43;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
06.08.2024;01:42;A182;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0
06.08.2024;01:41;A182;1;0;0;0;0;0;0;0;0;0;0;2;2;1;1;0;0
06.08.2024;01:40;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
