Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V82Z;V82B;D11Z;D11B;D12Z;D12B;TF32Z;TF32B;TB32Z;TB32B;TF33Z;TF33B;TB33Z;TB33B;ST51Z;ST51B;ST55Z;ST55B;LUe_AbFV2_A8Z;LUe_AbFV2_A8B
10.04.2024;17:47;A 80;1;2;8;7;41;2;4;2;63;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:46;A 80;1;0;0;4;39;0;0;6;32;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.04.2024;17:45;A 80;1;0;0;3;20;0;0;2;48;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;17:44;A 80;1;1;1;5;27;3;5;5;42;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:43;A 80;1;1;1;1;25;0;0;7;39;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:42;A 80;1;2;2;5;55;1;2;4;25;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:41;A 80;1;0;0;2;50;0;0;6;38;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;17:40;A 80;1;1;1;7;54;1;2;4;23;0;0;0;100;0;0;0;0;3;5;1;1;0;0;0;0;0;0
10.04.2024;17:39;A 80;1;1;1;5;33;3;7;4;52;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.04.2024;17:38;A 80;1;2;3;5;30;0;0;4;58;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:37;A 80;1;1;0;8;45;3;5;3;48;0;0;0;100;0;0;0;0;2;3;3;8;0;0;0;0;0;0
10.04.2024;17:36;A 80;1;0;0;2;9;0;0;2;14;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;17:35;A 80;1;0;0;8;45;1;2;5;44;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:34;A 80;1;0;0;5;35;1;4;3;22;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;17:33;A 80;1;0;0;2;17;0;0;2;24;0;0;0;100;0;0;0;0;1;1;1;2;0;0;0;0;0;0
10.04.2024;17:32;A 80;1;0;0;4;26;1;2;4;40;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;17:31;A 80;1;0;0;4;22;3;6;2;27;1;67;0;100;0;0;0;0;0;0;1;2;0;0;0;0;0;0
10.04.2024;17:30;A 80;1;1;0;4;14;0;0;2;12;0;0;0;100;0;0;0;0;0;0;1;3;0;0;0;0;0;0
10.04.2024;17:29;A 80;1;0;0;8;44;2;11;3;34;0;0;0;100;0;0;0;0;1;1;1;2;0;0;0;0;0;0
10.04.2024;17:28;A 80;1;2;2;5;30;5;6;3;17;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;17:27;A 80;1;2;5;3;10;2;1;5;36;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:26;A 80;1;0;0;3;37;0;0;5;42;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:25;A 80;1;0;0;7;50;0;0;5;27;0;71;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:24;A 80;1;0;0;4;19;2;2;4;22;1;50;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:23;A 80;1;0;0;5;40;1;2;3;42;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:22;A 80;1;0;0;4;26;3;4;4;30;0;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;17:21;A 80;1;0;0;5;24;2;4;4;36;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:20;A 80;1;0;0;3;22;1;0;4;21;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.04.2024;17:19;A 80;1;2;0;4;45;3;3;6;49;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:18;A 80;1;1;1;6;27;1;1;2;53;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:17;A 80;1;0;0;3;33;1;2;2;27;0;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;17:16;A 80;1;0;0;6;55;1;7;4;21;1;66;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:15;A 80;1;1;1;3;14;2;5;1;5;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:14;A 80;1;0;0;6;29;0;0;4;32;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:13;A 80;1;2;4;3;31;1;3;3;36;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:12;A 80;1;0;0;6;39;1;1;3;46;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.04.2024;17:11;A 80;1;0;0;2;9;3;1;6;33;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:10;A 80;1;3;4;6;63;3;5;3;24;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:09;A 80;1;2;4;5;24;1;2;2;57;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:08;A 80;1;0;0;3;26;1;3;2;12;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;17:07;A 80;1;2;2;4;43;3;3;5;47;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:06;A 80;1;0;0;5;22;0;0;4;31;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:05;A 80;1;0;0;5;22;1;3;2;62;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.04.2024;17:04;A 80;1;1;1;7;35;1;2;4;35;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:03;A 80;1;4;6;5;25;1;2;2;61;0;0;0;100;0;0;0;0;0;0;2;3;0;0;0;0;0;0
10.04.2024;17:02;A 80;1;0;0;5;29;2;2;1;8;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:01;A 80;1;0;0;4;54;1;2;2;25;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;17:00;A 80;1;0;0;2;59;4;11;1;52;0;29;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:59;A 80;1;1;2;4;32;0;0;3;35;1;9;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;16:58;A 80;1;2;6;7;40;1;2;4;12;0;0;0;100;0;0;0;0;1;1;2;3;0;0;0;0;0;0
10.04.2024;16:57;A 80;1;1;2;4;28;0;0;5;22;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.04.2024;16:56;A 80;1;1;1;10;48;0;0;2;54;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:55;A 80;1;0;0;4;34;1;2;4;46;0;0;0;100;0;0;0;0;1;1;2;3;0;0;0;0;0;0
10.04.2024;16:54;A 80;1;1;1;5;41;0;0;3;31;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;16:53;A 80;1;0;0;2;80;1;2;4;58;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:52;A 80;1;2;3;0;100;0;0;3;33;0;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;16:51;A 80;1;2;2;5;41;2;3;6;50;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:50;A 80;1;0;0;3;45;0;0;4;78;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:49;A 80;1;1;1;3;18;3;7;4;24;0;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;16:48;A 80;1;0;0;4;16;0;0;3;13;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:47;A 80;1;0;0;4;28;0;0;4;21;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:46;A 80;1;0;0;5;33;0;0;3;36;0;80;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:45;A 80;1;1;2;2;24;0;0;3;30;1;20;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:44;A 80;1;0;0;5;35;0;0;3;61;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:43;A 80;1;4;5;3;27;2;2;6;22;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.04.2024;16:42;A 80;1;0;0;5;20;1;1;3;53;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:41;A 80;1;0;0;2;42;0;0;3;45;0;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;16:40;A 80;1;0;0;3;19;3;5;2;18;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;16:39;A 80;1;2;3;7;36;1;1;3;13;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:38;A 80;1;2;3;5;33;0;0;6;39;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:37;A 80;1;1;2;5;49;0;0;3;18;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:36;A 80;1;1;0;1;41;0;0;4;64;0;33;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:35;A 80;1;1;0;4;33;1;1;4;23;1;78;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;16:34;A 80;1;0;0;7;81;1;1;4;43;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:33;A 80;1;1;1;3;32;0;0;2;16;0;31;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:32;A 80;1;0;0;4;33;0;0;3;37;1;63;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:31;A 80;1;0;0;2;8;1;1;3;29;0;0;0;100;0;0;0;0;1;1;3;5;0;0;0;0;0;0
10.04.2024;16:30;A 80;1;1;1;4;33;0;0;3;45;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:29;A 80;1;1;1;6;33;1;2;2;55;0;0;0;100;0;0;0;0;0;0;1;2;0;0;0;0;0;0
10.04.2024;16:28;A 80;1;1;1;5;50;1;2;6;32;0;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;16:27;A 80;1;1;2;5;31;3;3;3;19;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:26;A 80;1;0;0;5;49;0;0;4;25;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:25;A 80;1;0;0;6;48;0;0;2;58;1;50;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:24;A 80;1;1;1;4;36;0;0;3;2;1;74;0;100;0;0;0;0;0;0;2;6;0;0;0;0;0;0
10.04.2024;16:23;A 80;1;1;2;6;44;1;1;3;22;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:22;A 80;1;0;0;5;45;3;8;1;59;0;0;0;100;0;0;0;0;0;0;2;15;0;0;0;0;0;0
10.04.2024;16:21;A 80;1;2;1;2;27;2;2;2;52;0;0;0;100;0;0;0;0;3;5;2;3;0;0;0;0;0;0
10.04.2024;16:20;A 80;1;0;0;4;30;0;0;2;26;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.04.2024;16:19;A 80;1;0;0;5;33;2;3;3;16;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:18;A 80;1;0;0;3;35;2;1;1;7;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.04.2024;16:17;A 80;1;0;0;2;68;0;0;3;27;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:16;A 80;1;1;2;7;80;0;0;3;45;1;47;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:15;A 80;1;1;0;5;24;1;1;3;42;0;0;0;100;0;0;0;0;2;3;1;1;0;0;0;0;0;0
10.04.2024;16:14;A 80;1;2;2;5;28;0;0;3;84;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:13;A 80;1;0;0;2;14;0;0;2;17;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;16:12;A 80;1;0;0;5;27;0;0;3;58;0;0;0;100;0;0;0;0;1;3;1;2;0;0;0;0;0;0
10.04.2024;16:11;A 80;1;0;0;4;64;0;0;2;20;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:10;A 80;1;1;1;8;60;1;1;5;43;4;20;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:09;A 80;1;1;1;5;42;0;0;1;4;0;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;16:08;A 80;1;0;0;4;61;0;0;4;33;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:07;A 80;1;0;0;3;44;2;2;4;14;0;99;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:06;A 80;1;0;0;7;44;0;0;2;38;1;69;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:05;A 80;1;0;0;5;33;1;4;3;28;0;0;0;100;0;0;0;0;6;11;1;1;0;0;0;0;0;0
10.04.2024;16:04;A 80;1;0;0;7;57;0;0;2;21;0;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;16:03;A 80;1;1;4;6;32;1;2;5;51;0;0;0;100;0;0;0;0;2;3;2;3;0;0;0;0;0;0
10.04.2024;16:02;A 80;1;0;0;7;52;0;0;6;31;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;16:01;A 80;1;0;0;5;47;1;2;2;26;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:00;A 80;1;2;3;5;30;1;1;3;33;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:59;A 80;1;0;0;3;30;2;13;3;62;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:58;A 80;1;2;3;4;30;0;0;3;18;0;0;0;100;0;0;0;0;2;3;1;1;0;0;0;0;0;0
10.04.2024;15:57;A 80;1;0;0;2;44;1;1;5;35;0;30;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:56;A 80;1;0;0;4;30;1;1;3;28;1;28;0;100;0;0;0;0;1;1;2;4;0;0;0;0;0;0
10.04.2024;15:55;A 80;1;0;0;3;40;0;0;6;30;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:54;A 80;1;1;2;1;7;0;0;3;22;0;30;0;100;0;0;0;0;2;3;10;21;0;0;0;0;0;0
10.04.2024;15:53;A 80;1;0;0;3;26;0;0;4;63;1;23;0;100;0;0;0;0;2;3;7;16;0;0;0;0;0;0
10.04.2024;15:52;A 80;1;2;4;3;14;0;0;3;57;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;15:51;A 80;1;1;1;4;35;1;1;4;43;0;66;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:50;A 80;1;0;0;4;48;1;1;6;42;1;90;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:49;A 80;1;0;0;4;60;0;0;2;28;1;37;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;15:48;A 80;1;1;1;4;31;1;2;3;46;1;37;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.04.2024;15:47;A 80;1;0;0;5;26;0;0;4;68;0;0;0;100;0;0;0;0;1;1;1;4;0;0;0;0;0;0
10.04.2024;15:46;A 80;1;1;2;7;50;1;1;3;20;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:45;A 80;1;3;5;1;12;1;8;3;26;0;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;15:44;A 80;1;0;0;6;40;0;0;2;26;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;15:43;A 80;1;0;0;7;49;2;3;6;33;0;0;0;100;0;0;0;0;7;11;2;5;0;0;0;0;0;0
10.04.2024;15:42;A 80;1;1;2;6;32;0;0;4;20;0;0;0;100;0;0;0;0;2;3;2;8;0;0;0;0;0;0
10.04.2024;15:41;A 80;1;0;0;5;19;2;3;4;27;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:40;A 80;1;1;1;2;37;1;0;3;13;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:39;A 80;1;1;0;5;29;5;14;3;47;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.04.2024;15:38;A 80;1;0;0;6;44;0;0;6;60;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:37;A 80;1;0;0;3;90;2;3;3;45;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.04.2024;15:36;A 80;1;1;0;3;57;1;1;4;28;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:35;A 80;1;0;0;7;47;2;1;4;35;1;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;15:34;A 80;1;1;5;7;39;1;4;4;33;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:33;A 80;1;0;0;1;4;1;1;5;30;0;0;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;15:32;A 80;1;0;0;6;46;0;0;4;34;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:31;A 80;1;0;0;2;89;2;2;2;42;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;15:30;A 80;1;1;2;6;23;1;1;3;43;0;0;0;100;0;0;0;0;2;3;1;1;0;0;0;0;0;0
10.04.2024;15:29;A 80;1;0;0;4;31;1;2;1;10;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;15:28;A 80;1;1;4;4;46;1;1;4;20;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:27;A 80;1;0;0;4;53;0;0;3;14;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:26;A 80;1;0;0;4;67;0;0;4;43;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:25;A 80;1;2;2;8;61;0;0;4;28;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:24;A 80;1;0;0;5;21;2;3;4;40;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:23;A 80;1;1;2;4;81;0;0;5;87;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:22;A 80;1;0;0;5;48;0;0;1;47;0;86;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;15:21;A 80;1;0;0;5;28;0;0;3;29;1;66;0;100;0;0;0;0;2;3;3;5;0;0;0;0;0;0
10.04.2024;15:20;A 80;1;1;2;6;39;0;0;3;25;1;78;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:19;A 80;1;0;0;4;71;3;6;2;24;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:18;A 80;1;0;0;3;93;1;1;5;45;0;46;0;100;0;0;0;0;0;0;5;9;0;0;0;0;0;0
10.04.2024;15:17;A 80;1;0;0;3;17;1;2;4;34;1;12;0;100;0;0;0;0;0;0;6;14;0;0;0;0;0;0
10.04.2024;15:16;A 80;1;1;1;3;33;2;1;3;39;2;48;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:15;A 80;1;1;0;5;23;1;0;1;10;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:14;A 80;1;0;0;4;28;0;0;2;29;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;15:13;A 80;1;0;0;3;14;1;2;4;22;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:12;A 80;1;0;0;2;28;0;0;5;50;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:11;A 80;1;0;0;6;27;1;1;2;55;0;0;0;100;0;0;0;0;2;3;3;6;0;0;0;0;0;0
10.04.2024;15:10;A 80;1;0;0;3;29;2;4;1;21;0;62;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:09;A 80;1;0;0;4;17;1;1;3;45;1;2;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;15:08;A 80;1;0;0;3;60;0;0;2;22;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:07;A 80;1;0;0;5;54;0;0;4;13;0;87;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;15:06;A 80;1;0;0;3;15;0;0;5;35;1;25;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:05;A 80;1;0;0;3;24;0;0;1;32;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:04;A 80;1;0;0;5;26;0;0;3;23;0;0;0;100;0;0;0;0;2;3;0;0;0;0;0;0;0;0
10.04.2024;15:03;A 80;1;0;0;6;54;1;1;2;24;0;30;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:02;A 80;1;1;0;4;38;0;0;2;42;1;75;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:01;A 80;1;0;0;7;43;0;0;5;39;0;0;0;100;0;0;0;0;1;3;0;3;0;0;0;0;0;0
10.04.2024;15:00;A 80;1;0;0;0;5;0;0;1;38;0;0;0;100;0;0;0;0;1;1;1;0;0;0;0;0;0;0
10.04.2024;14:59;A 80;1;0;0;4;43;0;0;3;18;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;14:58;A 80;1;2;2;4;27;0;0;2;22;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;14:57;A 80;1;0;0;3;13;0;0;2;18;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;14:56;A 80;1;2;2;3;63;0;0;3;65;0;22;0;100;0;0;0;0;1;1;2;3;0;0;0;0;0;0
10.04.2024;14:55;A 80;1;0;0;5;40;0;0;6;31;1;51;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.04.2024;14:54;A 80;1;4;6;1;58;1;1;2;18;1;44;0;100;0;0;0;0;1;1;1;3;0;0;0;0;0;0
10.04.2024;14:53;A 80;1;0;0;5;35;0;0;1;58;1;20;0;100;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;14:52;A 80;1;2;6;4;37;1;1;2;9;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.04.2024;14:51;A 80;1;1;0;7;39;0;0;2;53;0;0;0;100;0;0;0;0;1;1;1;1;0;0;0;0;0;0
10.04.2024;14:50;A 80;1;1;1;2;25;1;1;5;36;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
