Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;T32Z;T32B;TB32Z;TB32B;V51Z;V51B;ST55Z;ST55B;TB33Z;TB33B;VK1_3StoerZ;VK1_3StoerB
11.04.2024;00:42;A 39;1;;;1;5;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:25;A 39;1;;;4;42;3;21;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:20;A 39;1;;;2;16;5;42;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:16;A 39;1;;;1;25;6;16;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:03;A 39;1;;;5;51;6;33;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:00;A 39;1;;;1;10;4;36;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:59;A 39;1;;;3;51;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:58;A 39;1;;;2;16;5;52;1;11;0;0;0;0;0;0;0;0
10.04.2024;17:57;A 39;1;;;4;36;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:56;A 39;1;;;2;10;3;12;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:55;A 39;1;;;4;34;4;41;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:54;A 39;1;;;1;3;3;14;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:53;A 39;1;;;5;39;6;41;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:52;A 39;1;;;3;18;7;37;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:51;A 39;1;;;3;36;3;9;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:50;A 39;1;;;2;25;2;18;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:49;A 39;1;;;5;41;8;46;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:48;A 39;1;;;0;0;3;39;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:47;A 39;1;;;4;51;3;21;3;10;0;0;0;0;0;0;0;0
10.04.2024;17:46;A 39;1;;;3;16;6;24;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:45;A 39;1;;;5;42;7;53;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:44;A 39;1;;;0;0;5;45;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:43;A 39;1;;;5;28;2;20;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:42;A 39;1;;;1;6;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:41;A 39;1;;;3;55;4;45;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:40;A 39;1;;;1;12;5;42;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:39;A 39;1;;;3;40;3;18;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:38;A 39;1;;;2;9;3;27;1;10;0;0;0;0;0;0;0;0
10.04.2024;17:37;A 39;1;;;4;55;3;16;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:36;A 39;1;;;2;19;4;26;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:35;A 39;1;;;3;45;6;51;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:34;A 39;1;;;2;27;3;12;0;0;0;0;0;0;0;0;0;0
