Datum;Uhrzeit;Bezeichnung;Intervall;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;IR51Z;IR51B;IR111Z;IR111B
11.04.2024;01:56;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;01:53;A169;1;2;4;1;4;0;0;0;0;0;0;0;0
11.04.2024;01:41;A169;1;1;1;0;2;0;0;0;0;0;0;0;0
11.04.2024;01:29;A169;1;2;11;0;0;0;0;0;0;0;0;0;0
11.04.2024;01:23;A169;1;1;1;1;6;0;0;0;0;0;0;0;0
11.04.2024;01:11;A169;1;1;2;1;4;0;0;0;0;0;0;0;0
11.04.2024;01:01;A169;1;1;2;1;1;0;0;0;0;0;0;0;0
11.04.2024;00:47;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2024;00:42;A169;1;2;5;2;12;0;0;0;0;0;0;0;0
11.04.2024;00:32;A169;1;1;2;0;0;0;0;0;0;0;0;0;0
11.04.2024;00:27;A169;1;1;1;1;4;0;0;0;0;0;0;0;0
11.04.2024;00:14;A169;1;4;14;1;3;0;0;0;0;0;0;0;0
10.04.2024;23:49;A169;1;2;6;3;12;0;0;0;0;0;0;0;0
10.04.2024;23:37;A169;1;0;0;2;11;0;0;0;0;0;0;0;0
10.04.2024;23:24;A169;1;1;1;2;14;0;0;0;0;0;0;0;0
10.04.2024;23:11;A169;1;2;6;0;3;0;0;0;0;0;0;0;0
10.04.2024;23:10;A169;1;2;9;6;24;0;0;0;0;0;0;0;0
10.04.2024;23:00;A169;1;3;4;3;20;0;0;0;0;0;0;0;0
10.04.2024;22:41;A169;1;4;26;4;20;0;0;0;0;0;0;0;0
10.04.2024;22:24;A169;1;3;10;4;22;0;0;0;0;0;0;0;0
10.04.2024;22:19;A169;1;3;10;2;20;0;0;0;0;0;0;0;0
10.04.2024;21:42;A169;1;4;11;3;13;0;0;0;0;0;0;0;0
10.04.2024;21:29;A169;1;5;21;4;23;0;0;0;0;0;0;0;0
10.04.2024;21:21;A169;1;5;17;2;13;0;0;0;0;0;0;0;0
10.04.2024;21:02;A169;1;7;27;7;44;0;0;0;0;0;0;0;0
10.04.2024;20:59;A169;1;7;17;5;34;0;0;0;0;0;0;0;0
10.04.2024;20:32;A169;1;7;40;5;30;0;0;0;0;0;0;0;0
10.04.2024;20:10;A169;1;6;18;4;38;1;1;0;0;0;0;0;0
10.04.2024;20:06;A169;1;8;34;5;37;0;0;0;0;0;0;0;0
10.04.2024;20:01;A169;1;6;28;3;26;0;0;0;0;0;0;0;0
10.04.2024;19:54;A169;1;4;29;3;25;0;0;0;0;0;0;0;0
10.04.2024;19:44;A169;1;6;16;5;66;0;0;0;0;0;0;0;0
10.04.2024;19:18;A169;1;10;43;3;48;0;0;0;0;0;0;0;0
10.04.2024;19:17;A169;1;8;43;6;48;0;0;0;0;0;0;0;0
10.04.2024;18:58;A169;1;8;49;4;43;0;0;1;1;0;0;4;8
10.04.2024;18:40;A169;1;12;28;7;69;0;0;0;0;0;0;0;0
10.04.2024;18:28;A169;1;10;46;10;66;0;0;0;0;0;0;1;1
10.04.2024;18:25;A169;1;13;49;8;81;0;0;0;0;0;0;0;0
10.04.2024;18:20;A169;1;10;45;7;50;0;0;0;0;0;0;0;0
10.04.2024;18:16;A169;1;12;51;5;70;0;0;3;5;0;0;2;3
10.04.2024;18:07;A169;1;10;31;10;69;1;1;0;0;0;0;0;0
10.04.2024;18:03;A169;1;9;67;7;46;0;0;0;0;0;0;0;0
10.04.2024;18:00;A169;1;6;37;6;31;0;0;0;0;0;0;0;0
10.04.2024;17:59;A169;1;14;71;5;52;0;0;1;1;0;0;0;0
10.04.2024;17:58;A169;1;11;41;8;68;0;0;0;0;0;0;0;0
10.04.2024;17:57;A169;1;11;45;4;29;0;0;0;0;0;0;0;0
10.04.2024;17:56;A169;1;10;54;7;50;0;0;0;0;0;0;0;0
10.04.2024;17:55;A169;1;12;38;9;82;0;0;0;0;0;0;0;0
10.04.2024;17:54;A169;1;9;64;6;43;0;0;0;0;0;0;0;0
10.04.2024;17:53;A169;1;9;37;3;26;0;0;0;0;0;0;0;0
10.04.2024;17:52;A169;1;10;37;6;67;0;0;0;0;0;0;0;0
10.04.2024;17:51;A169;1;9;62;8;54;0;0;0;0;0;0;0;0
10.04.2024;17:50;A169;1;10;55;7;46;0;0;0;0;0;0;0;0
10.04.2024;17:49;A169;1;9;47;5;82;0;0;0;0;0;0;0;0
10.04.2024;17:48;A169;1;9;60;4;35;0;0;0;0;0;0;0;0
10.04.2024;17:47;A169;1;8;46;7;37;0;0;0;0;0;0;0;0
10.04.2024;17:46;A169;1;10;48;2;66;0;0;0;0;0;0;0;0
10.04.2024;17:45;A169;1;11;46;3;46;0;0;0;0;0;0;0;0
10.04.2024;17:44;A169;1;8;47;7;40;0;0;0;0;0;0;1;2
10.04.2024;17:43;A169;1;17;58;5;78;0;0;0;0;0;0;0;0
10.04.2024;17:42;A169;1;7;56;8;50;0;0;0;0;0;0;0;0
10.04.2024;17:41;A169;1;15;51;4;37;0;0;0;0;0;0;0;0
