Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;D28Z;D28B;D29Z;D29B;D70Z;D70B;H53-Bahn_M1_Z;H53-Bahn_M1_B;A53-Bahn_M2_Z;A53-Bahn_M2_B;H53-Bus_M3_Z;H53-Bus_M3_B;A53-Bus_M4_Z;A53-Bus_M4_B;STRAB_53dZ;STRAB_53dB;STRAB_57dZ;STRAB_57dB;Anf_32Z;Anf_32B;Anf_38Z;Anf_38B;FeuerwehrZ;FeuerwehrB
11.04.2024;00:43;A 12;1;2;4;1;1;1;1;1;40;0;0;0;0;0;0;0;69;0;0;1;60;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:26;A 12;1;5;7;2;2;2;33;1;64;1;4;9;15;3;44;6;17;1;1;1;41;4;3;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:21;A 12;1;2;4;2;2;2;83;2;21;2;18;5;77;5;25;0;0;6;4;8;44;2;2;0;100;0;100;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:17;A 12;1;5;5;8;6;2;3;1;1;0;0;6;27;4;27;3;39;0;0;1;85;3;3;0;100;0;100;0;0;0;0;1;2;0;0;0;0;0;0;1;2;0;0;2;7
10.04.2024;18:04;A 12;1;9;12;5;3;1;49;2;72;0;100;11;15;5;6;1;1;6;9;5;74;8;8;0;100;0;100;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;2;8
10.04.2024;18:01;A 12;1;6;9;8;7;3;22;3;64;3;2;6;7;1;1;1;2;6;4;7;66;4;5;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:00;A 12;1;7;11;4;5;0;0;6;50;1;51;5;6;3;7;1;88;7;7;9;38;1;1;0;100;0;100;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:59;A 12;1;1;37;5;4;0;30;1;50;2;54;8;44;6;12;2;3;2;3;1;97;7;5;0;100;0;100;0;0;0;0;0;2;0;0;0;0;0;0;1;2;0;0;1;3
10.04.2024;17:58;A 12;1;8;32;7;7;1;46;5;9;5;5;7;35;4;7;0;0;8;15;7;84;7;8;0;100;0;100;0;0;0;0;1;0;1;2;0;0;0;0;1;2;0;0;0;2
10.04.2024;17:57;A 12;1;4;74;1;0;0;0;1;5;1;1;6;61;4;8;0;81;10;7;14;62;1;1;0;100;0;100;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0
10.04.2024;17:56;A 12;1;6;5;7;6;1;1;1;16;1;12;3;44;1;45;3;18;1;3;1;1;2;2;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11
10.04.2024;17:55;A 12;1;4;5;5;4;3;3;2;72;0;100;9;31;5;18;2;1;6;5;8;79;4;3;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5
10.04.2024;17:54;A 12;1;4;4;1;1;1;1;1;44;3;6;6;21;6;10;1;12;4;17;10;71;2;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:53;A 12;1;5;17;5;6;5;69;1;61;1;18;5;54;2;52;4;87;2;59;1;83;5;7;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;3
10.04.2024;17:52;A 12;1;6;7;6;5;4;49;2;70;0;100;10;18;4;11;4;83;8;33;6;85;6;6;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
10.04.2024;17:51;A 12;1;3;2;1;1;0;0;4;49;3;57;4;9;4;64;1;4;5;5;10;75;4;4;0;100;0;100;0;0;0;0;0;0;1;2;0;0;0;0;1;2;0;0;0;0
10.04.2024;17:50;A 12;1;5;5;4;3;3;41;1;45;1;46;6;70;4;56;2;91;1;3;0;100;5;6;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;8
10.04.2024;17:49;A 12;1;8;8;5;4;4;31;1;69;1;66;14;33;5;8;4;59;5;50;6;84;4;3;0;100;0;100;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;5
10.04.2024;17:48;A 12;1;1;0;2;1;4;76;2;23;1;14;3;3;5;14;1;65;8;6;9;55;0;0;0;100;0;100;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;1;3
10.04.2024;17:47;A 12;1;2;4;4;3;2;1;1;35;2;39;6;39;5;41;1;1;0;0;1;76;5;4;0;100;0;100;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;2;5
10.04.2024;17:46;A 12;1;8;11;4;3;1;1;0;0;1;42;8;28;4;25;2;3;8;24;7;65;7;7;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
10.04.2024;17:45;A 12;1;1;1;3;3;3;82;1;7;0;60;6;7;2;4;2;48;8;6;10;39;3;2;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
10.04.2024;17:44;A 12;1;2;4;2;1;0;0;1;78;1;28;5;35;3;31;2;2;1;2;1;3;2;2;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0
10.04.2024;17:43;A 12;1;6;5;6;5;2;4;1;63;2;68;10;12;6;10;2;2;4;4;2;64;6;4;0;100;0;100;0;0;0;0;0;0;1;2;0;0;0;0;1;2;0;0;7;33
10.04.2024;17:42;A 12;1;6;31;0;0;1;81;7;26;7;14;4;69;4;36;0;0;6;8;8;21;2;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
10.04.2024;17:41;A 12;1;1;1;4;3;4;3;1;81;0;0;8;16;3;19;1;2;0;0;1;79;3;3;0;100;0;100;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;3
10.04.2024;17:40;A 12;1;6;10;6;6;3;4;3;67;4;25;6;9;2;2;2;20;6;6;4;41;2;1;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
10.04.2024;17:39;A 12;1;4;5;2;2;2;71;5;37;4;20;6;13;5;15;0;0;5;19;4;27;3;3;0;100;0;100;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;3
10.04.2024;17:38;A 12;1;6;5;7;7;3;42;3;74;3;14;7;52;5;38;3;44;3;4;1;90;5;5;0;100;0;100;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;3
10.04.2024;17:37;A 12;1;3;5;5;5;3;49;2;62;0;100;12;44;8;15;2;30;9;8;10;75;7;7;0;100;0;100;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;1;3
