Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;D52Z;D52B;V51Z;V51B;D111Z;D111B;V111Z;V111B;D112Z;D112B;TF35aZ;TF35aB;TB35aZ;TB35aB;TF35bZ;TF35bB;TB35bZ;TB35bB
10.04.2024;16:46;A149;1;10;9;13;8;6;34;9;12;5;41;7;9;0;0;0;0;0;0;0;0
10.04.2024;16:45;A149;1;8;10;10;8;5;37;0;0;0;0;3;47;0;0;0;0;0;0;0;0
10.04.2024;16:44;A149;1;10;30;9;8;4;62;7;6;3;19;4;4;0;0;0;0;0;0;0;0
10.04.2024;16:43;A149;1;6;7;7;7;4;29;7;8;7;35;8;8;0;0;1;1;0;0;0;0
10.04.2024;16:42;A149;1;9;12;12;9;5;46;10;12;5;41;8;11;0;0;0;0;0;0;0;0
10.04.2024;16:41;A149;1;5;35;7;5;5;43;2;18;3;14;4;3;1;1;1;1;1;1;0;0
10.04.2024;16:40;A149;1;9;10;8;8;3;34;4;3;4;17;2;2;0;0;1;1;0;0;0;0
10.04.2024;16:39;A149;1;6;5;5;4;4;22;9;9;4;40;10;11;0;0;0;0;0;0;0;0
10.04.2024;16:38;A149;1;5;11;6;4;4;39;5;23;5;28;4;3;0;0;0;0;0;0;1;1
10.04.2024;16:37;A149;1;12;52;10;9;3;93;7;10;4;25;5;5;0;0;0;0;0;0;1;1
10.04.2024;16:36;A149;1;6;64;8;15;1;92;5;19;3;20;6;6;1;1;0;0;0;0;1;1
10.04.2024;16:35;A149;1;6;6;7;6;5;30;4;5;3;19;2;2;0;0;0;0;0;0;0;0
10.04.2024;16:34;A149;1;4;4;4;3;4;24;4;3;2;10;4;3;0;0;0;0;0;0;0;0
10.04.2024;16:33;A149;1;4;4;5;4;2;19;5;5;3;22;6;8;0;0;0;0;0;0;0;0
10.04.2024;16:32;A149;1;10;10;10;8;8;43;4;4;4;20;4;4;0;0;0;0;0;0;0;0
10.04.2024;16:31;A149;1;6;8;4;3;3;24;5;6;3;24;3;4;0;0;0;0;0;0;0;0
10.04.2024;16:30;A149;1;9;8;10;9;3;38;2;15;2;18;4;14;0;0;0;0;0;0;0;0
10.04.2024;16:29;A149;1;9;10;7;5;4;42;3;3;2;15;4;4;0;0;0;0;1;1;0;0
10.04.2024;16:28;A149;1;11;11;10;8;6;43;5;5;2;22;5;5;0;0;0;0;0;0;0;0
10.04.2024;16:27;A149;1;2;2;5;5;1;17;4;4;4;20;4;4;0;0;0;0;0;0;0;0
10.04.2024;16:26;A149;1;4;4;4;3;3;19;3;2;2;10;2;1;0;0;0;0;0;0;0;0
10.04.2024;16:25;A149;1;9;10;5;5;2;34;5;6;4;24;6;6;0;0;0;0;0;0;0;0
10.04.2024;16:24;A149;1;4;20;9;10;4;33;3;2;2;12;3;2;0;0;0;0;1;1;0;0
10.04.2024;16:23;A149;1;13;56;7;7;1;93;8;41;4;47;7;8;0;0;0;0;0;0;0;0
10.04.2024;16:22;A149;1;4;71;7;11;2;86;6;5;4;20;7;7;0;0;0;0;1;1;1;1
10.04.2024;16:21;A149;1;10;12;11;9;6;45;6;6;2;20;6;6;0;0;0;0;0;0;0;0
10.04.2024;16:20;A149;1;9;8;9;7;5;36;3;3;2;16;1;1;0;0;0;0;0;0;0;0
10.04.2024;16:19;A149;1;9;23;9;7;8;59;5;5;5;21;5;4;0;0;0;0;0;0;0;0
10.04.2024;16:18;A149;1;5;4;6;4;5;22;8;9;4;41;9;11;1;1;1;1;0;0;0;0
10.04.2024;16:17;A149;1;10;24;9;7;4;51;4;22;5;35;4;3;0;0;0;0;1;1;0;0
10.04.2024;16:16;A149;1;14;23;15;19;5;61;9;7;6;31;6;10;0;0;0;0;1;1;0;0
10.04.2024;16:15;A149;1;6;5;7;5;4;28;6;6;5;27;8;9;0;0;0;0;0;0;0;0
10.04.2024;16:14;A149;1;5;6;4;3;5;20;2;1;2;7;2;1;0;0;0;0;3;5;0;0
10.04.2024;16:13;A149;1;12;26;9;8;4;66;6;21;3;27;4;6;0;0;0;0;0;0;0;0
10.04.2024;16:12;A149;1;5;5;6;5;3;20;7;4;6;14;4;3;0;0;0;0;1;1;0;0
10.04.2024;16:11;A149;1;8;22;9;8;7;59;4;3;2;15;4;4;0;0;0;0;1;1;2;12
10.04.2024;16:10;A149;1;10;10;9;7;9;50;4;2;4;13;4;2;0;0;0;0;0;0;1;1
10.04.2024;16:09;A149;1;11;10;10;8;7;45;5;6;3;23;5;6;0;0;0;0;0;0;0;0
10.04.2024;16:08;A149;1;6;6;11;9;5;32;5;9;4;18;5;6;1;1;0;0;0;0;0;0
10.04.2024;16:07;A149;1;5;29;3;2;2;44;2;0;0;0;0;0;0;0;0;0;1;1;0;0
10.04.2024;16:06;A149;1;7;49;11;14;5;81;5;3;0;0;2;1;0;0;0;0;1;1;1;1
10.04.2024;16:05;A149;1;4;5;2;2;3;21;4;7;3;22;3;3;0;0;0;0;0;0;0;0
10.04.2024;16:04;A149;1;8;7;8;7;4;30;9;8;3;34;9;10;1;1;1;1;0;0;0;0
10.04.2024;16:03;A149;1;10;9;10;8;5;41;4;4;4;19;3;3;0;0;0;0;0;0;0;0
10.04.2024;16:02;A149;1;7;9;9;8;5;26;9;15;5;46;10;16;0;0;0;0;0;0;0;0
10.04.2024;16:01;A149;1;16;19;14;28;2;66;2;1;2;12;2;25;0;0;0;0;0;0;0;0
10.04.2024;16:00;A149;1;3;15;6;22;2;29;6;6;5;29;8;10;0;0;0;0;0;0;0;0
10.04.2024;15:59;A149;1;6;7;7;8;4;28;5;5;5;23;5;5;0;0;0;0;0;0;0;0
10.04.2024;15:58;A149;1;9;9;7;5;5;34;5;30;3;31;3;3;0;0;0;0;1;1;0;0
10.04.2024;15:57;A149;1;3;3;4;3;1;13;4;15;3;33;5;5;0;0;0;0;1;1;0;0
10.04.2024;15:56;A149;1;6;7;7;6;4;32;6;24;4;38;4;3;0;0;0;0;1;1;0;0
10.04.2024;15:55;A149;1;4;3;3;2;2;12;5;5;4;23;6;6;0;0;0;0;0;0;0;0
10.04.2024;15:54;A149;1;8;22;3;2;1;43;6;7;3;31;6;6;0;0;0;0;0;0;0;0
10.04.2024;15:53;A149;1;4;33;6;5;2;48;6;34;0;51;4;5;1;1;1;1;0;0;0;0
10.04.2024;15:52;A149;1;2;33;3;2;4;49;5;33;4;46;7;8;0;0;0;0;0;0;1;1
10.04.2024;15:51;A149;1;7;45;7;9;3;67;11;11;6;34;9;14;0;0;0;0;2;3;1;4
10.04.2024;15:50;A149;1;8;11;8;7;3;40;9;10;4;42;10;12;0;0;0;0;0;0;0;0
10.04.2024;15:49;A149;1;6;28;5;5;3;49;2;32;2;32;2;1;0;0;0;0;1;1;1;1
10.04.2024;15:48;A149;1;4;4;4;3;3;13;4;6;3;24;3;6;0;0;0;0;0;0;0;0
10.04.2024;15:47;A149;1;6;32;5;4;2;50;3;6;2;19;4;7;0;0;0;0;1;1;1;1
10.04.2024;15:46;A149;1;10;10;8;6;8;38;6;4;5;24;5;6;0;0;0;0;0;0;0;0
10.04.2024;15:45;A149;1;10;16;10;11;4;64;0;0;0;0;2;1;0;0;0;0;1;1;1;1
10.04.2024;15:44;A149;1;5;8;10;9;4;24;5;27;4;50;3;3;0;0;0;0;0;0;0;0
10.04.2024;15:43;A149;1;10;10;10;9;5;44;4;5;4;22;6;8;0;0;0;0;1;1;1;1
10.04.2024;15:42;A149;1;15;15;14;11;6;56;3;5;3;15;3;5;0;0;0;0;2;4;0;0
10.04.2024;15:41;A149;1;8;7;6;4;4;28;5;4;2;13;3;4;1;1;1;1;0;0;0;0
10.04.2024;15:40;A149;1;2;2;3;2;3;11;1;1;1;5;1;1;0;0;0;0;0;0;0;0
10.04.2024;15:39;A149;1;13;16;12;11;5;60;6;14;5;26;5;12;0;0;0;0;0;0;0;0
10.04.2024;15:38;A149;1;9;11;10;12;7;42;8;6;4;26;9;9;0;0;0;0;0;0;0;0
10.04.2024;15:37;A149;1;9;27;7;5;4;54;4;3;4;15;4;3;0;0;0;0;0;0;0;0
10.04.2024;15:36;A149;1;3;45;6;11;2;68;5;3;6;20;6;4;0;0;1;1;0;0;0;0
10.04.2024;15:35;A149;1;8;9;8;10;6;38;4;4;2;14;3;2;0;0;0;0;1;1;1;1
10.04.2024;15:34;A149;1;6;12;7;6;6;34;2;1;3;10;3;3;0;0;0;0;0;0;0;0
10.04.2024;15:33;A149;1;5;5;4;3;2;18;5;4;3;18;7;5;0;0;0;0;0;0;0;0
10.04.2024;15:32;A149;1;5;9;8;5;4;28;8;16;4;45;6;24;0;0;0;0;0;0;0;0
10.04.2024;15:31;A149;1;6;4;6;4;6;25;1;1;1;5;3;26;1;1;0;0;0;0;0;0
10.04.2024;15:30;A149;1;6;7;5;4;4;28;4;5;5;23;5;5;1;1;0;0;0;0;0;0
10.04.2024;15:29;A149;1;6;5;7;5;6;28;8;12;5;35;8;13;0;0;0;0;0;0;0;0
10.04.2024;15:28;A149;1;11;15;11;11;2;48;3;2;2;11;3;5;0;0;0;0;0;0;0;0
10.04.2024;15:27;A149;1;6;6;6;4;6;30;7;6;7;27;9;7;0;0;0;0;0;0;0;0
10.04.2024;15:26;A149;1;4;4;5;4;3;15;4;4;3;19;4;4;0;0;0;0;1;1;1;1
10.04.2024;15:25;A149;1;7;6;6;4;7;32;6;6;3;24;7;10;0;0;0;0;0;0;0;0
10.04.2024;15:24;A149;1;11;15;10;11;2;44;7;6;6;32;6;7;0;0;0;0;0;0;0;0
10.04.2024;15:23;A149;1;9;34;11;13;3;67;5;13;4;24;3;3;0;0;0;0;1;1;1;1
10.04.2024;15:22;A149;1;5;28;4;3;4;30;2;3;1;14;3;4;0;0;0;0;0;0;0;0
10.04.2024;15:21;A149;1;6;5;5;4;5;23;5;6;4;26;6;7;2;3;1;1;0;0;0;0
10.04.2024;15:20;A149;1;13;20;11;12;2;81;5;33;2;50;6;7;0;0;0;0;0;0;0;0
10.04.2024;15:19;A149;1;6;50;12;16;3;72;7;7;5;19;5;6;0;0;0;0;1;1;0;0
10.04.2024;15:18;A149;1;5;8;5;4;2;26;3;27;2;37;3;2;0;0;0;0;1;1;0;0
10.04.2024;15:17;A149;1;7;43;6;5;3;63;3;14;3;23;3;3;0;0;0;0;0;0;0;0
10.04.2024;15:16;A149;1;10;12;11;11;5;37;3;27;1;23;2;9;1;1;0;0;1;1;2;3
10.04.2024;15:15;A149;1;6;5;5;4;3;19;4;4;5;17;5;4;0;0;2;9;0;0;0;0
10.04.2024;15:14;A149;1;5;5;4;3;3;21;3;7;3;12;3;2;0;0;0;0;0;0;0;0
10.04.2024;15:13;A149;1;10;10;11;9;5;45;3;3;3;19;4;5;1;1;1;1;0;0;0;0
10.04.2024;15:12;A149;1;5;6;2;2;3;15;5;6;5;24;4;3;0;0;0;0;0;0;0;0
10.04.2024;15:11;A149;1;7;8;7;6;4;29;6;5;4;25;4;6;0;0;0;0;0;0;0;0
10.04.2024;15:10;A149;1;3;3;5;4;2;19;4;16;6;39;6;7;2;3;2;4;0;0;0;0
10.04.2024;15:09;A149;1;14;16;12;11;9;59;2;1;3;9;3;3;0;0;0;0;0;0;0;0
10.04.2024;15:08;A149;1;13;41;9;8;5;74;5;5;3;15;5;3;0;0;0;0;0;0;1;1
10.04.2024;15:07;A149;1;1;40;7;11;1;48;9;19;6;49;7;7;0;0;0;0;0;0;1;1
10.04.2024;15:06;A149;1;5;8;4;1;2;15;5;8;0;100;7;8;0;0;0;0;0;0;0;0
10.04.2024;15:05;A149;1;10;9;12;10;6;40;6;6;0;100;4;8;0;0;0;0;0;0;0;0
10.04.2024;15:04;A149;1;9;11;7;5;5;35;5;6;0;100;8;10;0;0;0;0;0;0;0;0
10.04.2024;15:03;A149;1;7;6;8;7;6;29;4;4;5;20;5;5;0;0;0;0;0;0;0;0
10.04.2024;15:02;A149;1;6;13;5;4;4;33;4;17;3;23;3;3;0;0;0;0;1;1;0;0
10.04.2024;15:01;A149;1;7;7;7;5;5;23;4;7;3;26;4;24;0;0;0;0;0;0;0;0
10.04.2024;15:00;A149;1;7;6;8;5;6;25;5;8;3;25;5;5;0;0;0;0;0;0;0;0
10.04.2024;14:59;A149;1;8;9;7;6;8;45;1;1;1;5;2;2;1;1;0;0;0;0;0;0
10.04.2024;14:58;A149;1;6;6;6;5;2;18;5;18;4;39;4;4;1;1;1;1;0;0;0;0
10.04.2024;14:57;A149;1;6;24;5;4;6;42;4;4;2;18;4;5;1;1;0;0;0;0;0;0
10.04.2024;14:56;A149;1;4;5;3;2;3;14;2;2;2;10;3;3;0;0;0;0;0;0;0;0
10.04.2024;14:55;A149;1;4;4;5;4;3;23;4;4;2;15;4;4;0;0;0;0;0;0;0;0
10.04.2024;14:54;A149;1;2;2;3;2;3;12;5;24;5;31;3;3;0;0;0;0;0;0;0;0
10.04.2024;14:53;A149;1;7;12;7;6;5;49;6;5;6;21;8;10;1;1;1;1;0;0;0;0
10.04.2024;14:52;A149;1;6;7;7;7;5;31;3;11;3;14;3;3;0;0;0;0;0;0;0;0
10.04.2024;14:51;A149;1;15;27;5;6;4;65;3;2;2;11;2;1;0;0;0;0;0;0;0;0
10.04.2024;14:50;A149;1;2;95;6;15;0;100;7;9;5;23;6;6;0;0;0;0;1;1;0;0
10.04.2024;14:49;A149;1;3;26;9;12;3;43;6;7;4;30;6;6;0;0;0;0;0;0;0;0
10.04.2024;14:48;A149;1;9;8;7;5;4;29;9;11;4;38;9;12;0;0;0;0;0;0;0;0
10.04.2024;14:47;A149;1;9;11;8;15;1;30;5;9;4;29;4;4;0;0;0;0;0;0;0;0
10.04.2024;14:46;A149;1;4;3;3;2;2;14;2;2;2;10;4;11;0;0;0;0;0;0;0;0
10.04.2024;14:45;A149;1;8;10;9;8;4;38;5;6;3;24;5;5;0;0;0;0;0;0;0;0
10.04.2024;14:44;A149;1;11;13;12;11;3;45;4;4;3;16;4;4;0;0;0;0;0;0;0;0
10.04.2024;14:43;A149;1;7;20;7;7;2;48;6;11;4;57;4;5;0;0;0;0;1;1;0;0
10.04.2024;14:42;A149;1;10;35;9;12;2;59;7;8;4;50;5;6;0;0;0;0;0;0;0;0
10.04.2024;14:41;A149;1;6;19;8;7;3;23;6;7;5;29;4;4;0;0;1;1;0;0;0;0
10.04.2024;14:40;A149;1;3;3;3;3;2;12;8;8;7;40;10;12;0;0;0;0;0;0;0;0
10.04.2024;14:39;A149;1;11;14;11;11;3;54;3;2;2;8;3;3;0;0;0;0;0;0;0;0
10.04.2024;14:38;A149;1;5;6;6;5;2;23;5;6;4;20;4;4;0;0;0;0;0;0;0;0
10.04.2024;14:37;A149;1;5;6;3;2;2;22;5;7;3;27;7;10;0;0;0;0;0;0;0;0
10.04.2024;14:36;A149;1;10;25;13;12;3;56;2;2;2;12;2;2;0;0;0;0;0;0;0;0
10.04.2024;14:35;A149;1;6;59;5;6;1;86;7;15;1;62;6;9;0;0;1;1;1;1;0;0
10.04.2024;14:34;A149;1;1;1;4;3;2;26;5;36;2;57;5;6;0;0;0;0;0;0;1;1
10.04.2024;14:33;A149;1;13;13;10;9;7;46;3;6;1;17;2;55;0;0;0;0;0;0;0;0
10.04.2024;14:32;A149;1;9;38;8;8;3;39;7;14;6;44;7;16;0;0;0;0;0;0;0;0
10.04.2024;14:31;A149;1;10;12;11;11;2;46;3;3;2;14;3;2;0;0;0;0;0;0;0;0
10.04.2024;14:30;A149;1;4;3;5;4;4;18;6;5;4;25;6;6;0;0;0;0;0;0;0;0
10.04.2024;14:29;A149;1;5;7;5;5;5;29;4;4;3;9;4;3;0;0;0;0;0;0;0;0
10.04.2024;14:28;A149;1;8;29;7;7;4;44;6;8;4;33;6;9;0;0;0;0;0;0;0;0
10.04.2024;14:27;A149;1;7;8;10;8;5;45;3;2;2;13;2;2;0;0;0;0;1;1;0;0
10.04.2024;14:26;A149;1;6;5;5;4;2;21;8;9;7;41;8;10;0;0;0;0;0;0;0;0
10.04.2024;14:25;A149;1;9;9;6;4;5;38;3;3;1;13;4;5;0;0;0;0;0;0;0;0
10.04.2024;14:24;A149;1;6;10;9;11;3;36;3;1;3;11;0;0;0;0;0;0;0;0;0;0
10.04.2024;14:23;A149;1;5;6;3;2;4;28;2;2;3;11;4;5;0;0;0;0;0;0;0;0
10.04.2024;14:22;A149;1;8;41;8;12;2;64;5;3;2;8;3;2;0;0;0;0;0;0;0;0
10.04.2024;14:21;A149;1;3;3;5;3;3;19;2;1;1;4;1;0;0;0;0;0;0;0;0;0
10.04.2024;14:20;A149;1;4;4;5;4;4;21;3;21;1;28;2;2;0;0;0;0;0;0;0;0
10.04.2024;14:19;A149;1;6;6;3;2;5;30;3;3;3;18;4;5;0;0;0;0;1;1;1;1
10.04.2024;14:18;A149;1;12;12;14;11;6;49;12;13;8;53;10;14;1;1;0;0;0;0;0;0
10.04.2024;14:17;A149;1;6;6;6;5;4;31;4;4;4;19;6;6;0;0;0;0;0;0;0;0
10.04.2024;14:16;A149;1;6;4;5;3;3;20;5;4;4;15;4;3;0;0;0;0;0;0;0;0
10.04.2024;14:15;A149;1;5;6;4;2;4;24;12;17;2;59;11;50;0;0;0;0;0;0;0;0
10.04.2024;14:14;A149;1;6;5;7;5;3;22;0;0;0;0;2;66;0;0;0;0;0;0;0;0
10.04.2024;14:13;A149;1;8;7;4;4;2;23;13;16;6;64;10;14;0;0;0;0;0;0;0;0
10.04.2024;14:12;A149;1;6;24;7;5;4;27;5;27;6;40;8;12;1;1;1;1;0;0;0;0
10.04.2024;14:11;A149;1;7;6;9;7;6;28;6;5;3;25;4;7;0;0;0;0;0;0;0;0
10.04.2024;14:10;A149;1;4;5;4;3;2;20;2;2;2;12;3;1;0;0;0;0;0;0;0;0
10.04.2024;14:09;A149;1;2;3;2;2;1;10;1;1;1;7;1;1;0;0;0;0;1;1;0;0
10.04.2024;14:08;A149;1;6;6;6;5;3;25;3;13;2;11;1;1;0;0;0;0;0;0;0;0
10.04.2024;14:07;A149;1;5;21;3;2;1;33;7;9;5;32;6;27;0;0;0;0;0;0;0;0
10.04.2024;14:06;A149;1;9;23;7;10;1;67;2;10;1;12;2;2;0;0;0;0;0;0;0;0
10.04.2024;14:05;A149;1;3;4;7;10;3;19;7;18;4;42;6;7;1;1;0;0;0;0;0;0
10.04.2024;14:04;A149;1;9;36;6;11;1;61;12;9;6;27;9;11;0;0;0;0;0;0;0;0
10.04.2024;14:03;A149;1;2;2;5;5;2;14;5;7;3;26;5;6;0;0;0;0;0;0;0;0
10.04.2024;14:02;A149;1;5;6;3;2;1;13;10;15;5;53;5;7;0;0;0;0;0;0;0;0
