Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V52Z;V52B;V53Z;V53B;V111Z;V111B;V112Z;V112B;TF35Z;TF35B;TB35Z;TB35B;TF36Z;TF36B;TB36Z;TB36B
11.04.2024;00:42;A 89;1;0;0;1;1;0;0;1;9;1;2;0;0;0;0;0;0;0;0
10.04.2024;18:25;A 89;1;3;52;1;56;2;19;1;50;1;24;1;1;0;0;0;0;0;0
10.04.2024;18:20;A 89;1;2;19;2;30;2;19;4;72;3;54;0;0;1;1;0;0;1;1
10.04.2024;18:16;A 89;1;1;9;3;62;5;30;1;6;2;13;0;0;0;0;0;0;0;0
10.04.2024;18:07;A 89;1;3;43;3;50;1;9;5;54;3;18;1;1;0;0;1;1;0;0
10.04.2024;18:03;A 89;1;1;33;0;20;0;0;4;42;2;32;0;0;0;0;1;1;0;0
10.04.2024;18:00;A 89;1;1;13;3;15;2;8;5;43;4;52;0;0;1;1;0;0;0;0
10.04.2024;17:59;A 89;1;0;0;2;20;3;16;1;34;1;25;1;1;0;0;0;0;0;0
10.04.2024;17:58;A 89;1;4;68;2;12;1;7;3;37;3;17;0;0;0;0;1;1;0;0
10.04.2024;17:57;A 89;1;1;64;2;34;1;49;4;56;5;50;0;0;0;0;0;0;1;1
10.04.2024;17:56;A 89;1;3;10;3;14;1;6;1;62;1;9;2;3;0;0;2;4;0;0
10.04.2024;17:55;A 89;1;4;20;2;10;2;11;4;52;5;40;0;0;0;0;0;0;0;0
10.04.2024;17:54;A 89;1;1;54;2;45;2;51;5;35;3;31;1;1;0;0;1;1;0;0
10.04.2024;17:53;A 89;1;1;16;4;38;1;17;4;22;3;13;2;3;0;0;1;1;0;0
10.04.2024;17:52;A 89;1;3;52;2;36;4;31;2;42;1;25;0;0;1;1;0;0;0;0
10.04.2024;17:51;A 89;1;3;24;5;20;3;60;4;34;2;31;1;1;0;0;0;0;0;0
10.04.2024;17:50;A 89;1;3;18;3;54;1;6;1;47;1;28;1;1;0;0;2;11;0;0
10.04.2024;17:49;A 89;1;3;31;2;51;2;11;4;27;3;13;0;0;0;0;0;0;0;0
10.04.2024;17:48;A 89;1;1;5;2;41;1;41;3;71;2;76;2;3;0;0;0;0;0;0
10.04.2024;17:47;A 89;1;4;39;2;48;4;30;1;54;1;49;0;0;0;0;1;1;0;0
10.04.2024;17:46;A 89;1;1;42;3;35;1;22;2;66;2;20;0;0;1;1;0;0;0;0
10.04.2024;17:45;A 89;1;2;27;2;11;1;5;6;32;4;33;0;0;1;1;0;0;1;1
10.04.2024;17:44;A 89;1;3;33;3;56;3;11;1;43;1;7;0;0;1;1;0;0;0;0
10.04.2024;17:43;A 89;1;2;14;6;24;2;12;5;41;3;29;0;0;0;0;0;0;0;0
10.04.2024;17:42;A 89;1;1;14;4;27;2;4;1;55;1;76;0;0;0;0;0;0;0;0
10.04.2024;17:41;A 89;1;2;11;5;28;1;2;2;27;2;25;1;1;0;0;0;0;0;0
10.04.2024;17:40;A 89;1;4;19;5;29;2;7;3;39;1;3;0;0;0;0;0;0;0;0
10.04.2024;17:39;A 89;1;1;5;2;12;1;3;4;57;2;8;1;1;0;0;1;3;0;0
10.04.2024;17:38;A 89;1;2;37;5;48;2;13;2;15;2;21;0;0;0;0;0;0;0;0
10.04.2024;17:37;A 89;1;1;42;2;20;1;45;2;45;1;28;0;0;4;6;0;0;0;0
10.04.2024;17:36;A 89;1;2;31;4;18;3;9;6;49;6;39;0;0;0;0;0;0;0;0
10.04.2024;17:35;A 89;1;3;50;2;16;1;8;4;21;2;11;0;0;0;0;0;0;0;0
10.04.2024;17:34;A 89;1;4;23;4;17;3;18;2;42;5;45;1;1;0;0;0;0;0;0
10.04.2024;17:33;A 89;1;2;33;5;25;1;0;4;31;2;31;1;1;0;0;0;0;0;0
10.04.2024;17:32;A 89;1;1;30;3;28;1;8;3;71;2;83;0;0;1;1;0;0;1;6
10.04.2024;17:31;A 89;1;2;61;2;59;2;10;1;33;2;21;1;1;0;0;1;1;0;0
10.04.2024;17:30;A 89;1;1;3;2;16;2;7;4;23;5;33;0;0;0;0;0;0;0;0
10.04.2024;17:29;A 89;1;2;8;3;18;0;0;7;41;4;17;0;0;0;0;0;0;0;0
10.04.2024;17:28;A 89;1;4;27;2;12;0;0;3;26;2;25;0;0;0;0;0;0;0;0
10.04.2024;17:27;A 89;1;3;19;3;60;1;24;5;32;3;17;0;0;1;1;0;0;0;0
10.04.2024;17:26;A 89;1;4;9;5;21;1;17;2;76;3;32;0;0;0;0;0;0;0;0
10.04.2024;17:25;A 89;1;4;19;4;15;5;16;6;30;4;30;0;0;1;1;0;0;1;1
10.04.2024;17:24;A 89;1;0;0;2;22;0;0;5;67;5;70;0;0;0;0;0;0;0;0
10.04.2024;17:23;A 89;1;3;26;4;39;2;14;2;33;1;5;0;0;0;0;1;1;0;0
10.04.2024;17:22;A 89;1;6;35;2;52;1;4;1;43;2;58;0;0;1;1;0;0;0;0
10.04.2024;17:21;A 89;1;2;43;2;11;2;28;3;56;2;59;1;1;0;0;1;1;0;0
10.04.2024;17:20;A 89;1;5;36;3;14;2;7;0;79;0;31;1;1;0;0;1;1;0;0
10.04.2024;17:19;A 89;1;2;48;5;30;0;0;1;83;1;54;1;1;0;0;0;0;0;0
10.04.2024;17:18;A 89;1;3;28;4;23;0;0;4;56;7;47;1;1;0;0;2;3;0;0
10.04.2024;17:17;A 89;1;1;41;1;34;0;5;2;26;1;22;0;0;0;0;0;0;0;0
10.04.2024;17:16;A 89;1;4;27;5;53;3;5;0;14;2;45;1;1;0;0;0;0;0;0
10.04.2024;17:15;A 89;1;1;59;3;65;2;36;4;45;3;74;0;0;1;1;0;0;1;1
10.04.2024;17:14;A 89;1;4;13;5;24;3;17;2;17;1;4;0;0;0;0;0;0;0;0
10.04.2024;17:13;A 89;1;1;51;4;51;3;44;4;69;3;15;0;0;0;0;0;0;0;0
10.04.2024;17:12;A 89;1;3;26;1;5;0;0;3;22;3;53;1;1;0;0;0;0;0;0
10.04.2024;17:11;A 89;1;2;24;2;17;0;0;2;22;3;14;1;1;0;0;1;1;0;0
10.04.2024;17:10;A 89;1;3;64;1;73;3;46;3;37;1;25;0;0;0;0;0;0;0;0
10.04.2024;17:09;A 89;1;1;9;3;24;0;0;4;49;3;17;1;1;0;0;2;9;0;0
10.04.2024;17:08;A 89;1;5;27;5;24;2;10;1;73;1;56;0;0;0;1;0;0;0;0
10.04.2024;17:07;A 89;1;3;71;2;45;2;11;3;20;4;18;0;0;1;0;0;0;0;0
10.04.2024;17:06;A 89;1;2;61;3;48;1;63;5;64;2;53;1;3;0;0;1;1;0;0
10.04.2024;17:05;A 89;1;3;17;4;36;0;0;4;59;1;70;2;3;1;1;1;1;1;1
10.04.2024;17:04;A 89;1;2;12;4;16;2;4;2;28;3;42;1;1;1;1;1;3;1;1
10.04.2024;17:03;A 89;1;2;42;3;10;1;17;6;46;3;41;1;1;0;0;0;0;0;0
10.04.2024;17:02;A 89;1;2;17;6;44;2;19;3;24;3;26;1;1;0;0;0;0;0;0
10.04.2024;17:01;A 89;1;2;57;3;32;1;53;2;60;2;10;1;1;0;0;1;1;0;0
10.04.2024;17:00;A 89;1;2;9;4;26;1;1;3;35;3;25;0;0;1;1;0;0;1;1
10.04.2024;16:59;A 89;1;2;12;3;43;1;5;1;47;3;13;0;0;0;0;0;0;0;0
10.04.2024;16:58;A 89;1;3;8;5;22;5;19;2;52;4;59;1;1;1;1;1;1;0;0
10.04.2024;16:57;A 89;1;1;4;4;12;3;14;3;30;4;22;0;0;1;1;0;0;0;0
10.04.2024;16:56;A 89;1;1;11;2;11;3;13;4;23;1;1;0;0;0;0;0;0;0;0
10.04.2024;16:55;A 89;1;1;66;3;57;2;54;3;12;1;10;0;0;0;0;0;0;0;0
