Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D13Z;D13B;D14Z;D14B;V15Z;V15B;V16Z;V16B;V17Z;V17B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D24Z;D24B;V26Z;V26B;V27Z;V27B;V28Z;V28B;V29Z;V29B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D34Z;D34B;V36Z;V36B;V37Z;V37B;V38Z;V38B;V39Z;V39B;V40Z;V40B;V41Z;V41B;V42Z;V42B;D43Z;D43B;V45Z;V45B;V46Z;V46B;V47Z;V47B;V48Z;V48B
11.04.2024;00:43;A 36;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25;0;0;0;0;0;0;1;6;0;0;1;1;1;1;0;0;0;0;2;5;0;1;0;0
10.04.2024;18:26;A 36;1;0;0;4;75;3;74;0;63;2;86;4;49;0;0;0;0;1;92;1;44;1;17;1;34;2;72;2;48;0;18;1;56;3;71;0;41;5;80;1;25;1;50;0;0;3;22;0;0;2;46;2;27;0;12;0;0;1;60;8;20;0;0
10.04.2024;18:21;A 36;1;0;0;0;99;1;98;0;100;0;100;1;97;0;0;0;0;6;21;4;18;7;42;0;0;5;18;3;17;0;87;0;0;1;2;1;6;0;0;0;0;1;5;2;7;0;0;0;0;5;24;4;3;1;3;1;3;4;44;12;24;0;0
10.04.2024;18:17;A 36;1;1;2;6;8;2;6;0;0;1;68;1;31;0;0;1;86;2;90;1;73;3;26;2;8;2;96;2;84;1;35;1;51;5;59;3;53;2;91;0;50;3;48;4;13;0;95;0;0;1;76;1;73;2;31;1;3;2;61;1;58;0;32
10.04.2024;18:04;A 36;1;3;5;4;11;4;5;4;42;1;26;3;15;0;49;1;1;3;70;2;28;0;100;1;4;2;42;2;12;1;83;1;38;3;65;2;62;4;84;1;43;4;66;2;89;1;60;0;0;8;75;7;73;0;100;2;16;1;93;3;80;1;95
10.04.2024;18:01;A 36;1;0;0;6;65;1;1;3;67;3;50;2;53;3;20;0;0;9;67;2;2;0;100;0;0;2;85;2;6;0;100;1;63;3;3;1;56;4;35;2;75;5;75;2;60;0;42;0;0;6;72;3;70;1;52;1;3;0;88;1;82;1;60
10.04.2024;18:00;A 36;1;2;2;5;89;12;9;0;0;0;100;2;97;1;3;0;7;2;10;5;11;2;62;0;0;0;11;4;19;2;7;1;85;2;4;2;84;0;100;1;62;1;70;2;8;4;81;0;0;3;36;3;11;1;50;0;0;3;43;5;10;1;2
10.04.2024;17:59;A 36;1;0;0;6;81;3;42;4;12;1;97;2;61;4;15;1;44;2;47;1;15;2;20;1;9;2;60;1;7;1;22;2;59;4;45;3;43;3;9;2;16;2;62;1;56;3;23;0;0;1;31;0;0;0;16;0;0;2;19;0;0;0;0
10.04.2024;17:58;A 36;1;0;0;1;68;5;60;0;31;3;64;4;81;0;0;0;0;8;55;4;28;1;65;1;3;4;76;5;39;2;70;1;29;2;69;2;61;1;35;1;6;2;57;2;72;2;7;0;0;2;63;2;63;1;52;0;0;2;39;1;43;2;5
10.04.2024;17:57;A 36;1;0;0;3;90;1;85;1;67;0;98;1;3;1;5;0;19;2;21;3;22;1;66;0;0;0;25;1;29;0;67;0;0;1;2;1;89;1;12;0;0;2;5;0;91;1;7;0;0;5;36;4;47;0;0;0;0;2;39;1;36;0;0
