Datum;Uhrzeit;Bezeichnung;Intervall;D111Z;D111B;V112_AnfZ;V112_AnfB;D21Z;D21B;D22Z;D22B;V23_AnfZ;V23_AnfB;V24_AnfZ;V24_AnfB;D51Z;D51B;V52_AnfZ;V52_AnfB;V53_AnfZ;V53_AnfB;D81Z;D81B;D82Z;D82B;V83_AnfZ;V83_AnfB;V84_AnfZ;V84_AnfB;D85Z;D85B;TF32_AnfZ;TF32_AnfB;TBS32_AnfZ;TBS32_AnfB;TF35_AnfZ;TF35_AnfB;TBS35_AnfZ;TBS35_AnfB;TF38_AnfZ;TF38_AnfB;TF41_AnfZ;TF41_AnfB;TF32a_AnfZ;TF32a_AnfB;TBS32a_AnfZ;TBS32a_AnfB;TF35a_AnfZ;TF35a_AnfB;TBS35a_AnfZ;TBS35a_AnfB;TF38a_AnfZ;TF38a_AnfB;TF41a_AnfZ;TF41a_AnfB
11.04.2024;00:42;A126;1;2;38;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:25;A126;1;1;0;1;2;4;63;2;74;3;81;5;14;3;37;1;22;6;9;0;0;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:20;A126;1;4;9;3;33;3;39;1;1;2;39;0;0;8;11;3;13;4;12;4;44;1;2;0;53;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.04.2024;18:16;A126;1;3;35;1;32;2;4;0;0;2;56;0;0;4;4;3;10;5;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
10.04.2024;18:07;A126;1;1;36;1;3;1;20;1;10;1;4;1;18;3;40;3;31;4;7;2;14;1;1;2;13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;18:03;A126;1;3;23;2;26;6;17;4;9;7;31;4;13;3;35;2;42;4;5;2;32;1;20;3;38;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:00;A126;1;2;1;3;8;2;1;3;11;2;4;1;14;1;3;1;5;1;1;2;26;5;26;2;11;3;13;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:59;A126;1;2;44;3;24;5;41;3;50;1;55;1;47;2;19;2;10;3;5;3;29;1;4;1;40;2;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:58;A126;1;2;14;1;2;5;26;1;36;3;42;2;12;6;34;4;47;8;10;0;0;1;44;0;0;2;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:57;A126;1;1;44;1;6;1;37;0;0;1;43;1;11;2;40;3;15;2;3;4;48;2;27;2;45;1;36;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:56;A126;1;1;1;1;3;1;0;1;5;1;2;0;0;4;40;3;41;4;4;4;8;5;4;0;14;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:55;A126;1;3;26;6;16;2;35;2;32;1;5;2;8;2;30;1;4;2;2;3;11;2;51;4;16;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:54;A126;1;3;61;2;60;5;22;1;14;9;53;2;23;49;14;3;52;5;6;1;6;0;50;3;2;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:53;A126;1;4;27;4;16;1;17;1;27;2;37;1;5;3;22;2;9;3;6;3;44;1;23;1;52;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:52;A126;1;3;22;3;13;2;4;3;5;5;16;2;8;1;15;1;6;0;0;1;1;3;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:51;A126;1;1;2;1;1;10;55;3;30;3;71;2;36;2;3;2;6;2;18;3;4;0;19;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:50;A126;1;7;25;0;41;6;8;2;1;6;28;0;1;2;16;2;8;4;4;3;34;3;73;1;42;2;59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
10.04.2024;17:49;A126;1;2;41;4;38;7;38;1;1;3;56;4;8;3;63;2;37;1;32;1;38;1;3;1;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:48;A126;1;1;1;0;0;5;15;3;29;4;59;2;32;4;34;2;41;4;21;2;2;2;42;2;13;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:47;A126;1;1;0;1;2;6;33;0;0;5;46;2;46;4;63;2;72;4;6;1;41;2;41;1;4;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:46;A126;1;1;43;1;37;6;8;3;5;2;43;0;100;2;27;2;37;1;1;1;3;2;40;1;7;1;5;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:45;A126;1;2;50;1;38;4;52;1;1;3;60;0;100;2;39;1;49;5;7;2;3;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:44;A126;1;2;49;2;13;2;5;0;0;2;11;0;100;2;18;2;27;1;0;4;43;4;55;3;57;3;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:43;A126;1;1;0;2;2;7;48;3;10;2;64;3;46;3;1;2;1;1;0;5;54;1;1;4;64;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:42;A126;1;1;1;1;3;3;2;2;42;6;11;2;51;2;20;0;1;1;2;7;12;1;0;7;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:41;A126;1;2;3;1;4;7;23;0;0;1;42;1;11;4;40;3;51;4;7;3;5;2;2;3;14;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:40;A126;1;2;26;2;16;2;31;1;5;2;37;0;0;1;1;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:39;A126;1;0;0;0;0;3;33;4;56;2;24;2;68;1;1;1;3;2;2;3;40;0;0;2;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:38;A126;1;2;27;2;9;3;18;2;58;3;11;2;57;4;41;3;45;3;4;7;21;5;3;4;37;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
10.04.2024;17:37;A126;1;3;5;3;8;2;32;2;54;1;33;2;21;4;60;1;68;5;7;2;35;5;47;1;18;0;56;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:36;A126;1;3;32;1;19;7;36;3;36;6;53;3;41;3;50;2;13;5;7;2;22;3;13;3;15;4;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:35;A126;1;1;65;2;25;6;45;2;45;6;49;2;6;1;2;1;6;0;3;7;10;6;22;4;26;3;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:34;A126;1;1;1;1;5;10;57;2;6;5;41;2;6;2;5;2;9;2;1;3;44;1;22;0;51;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:33;A126;1;1;30;2;4;2;46;2;2;2;10;2;5;1;5;1;5;1;2;2;14;1;2;3;18;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:32;A126;1;2;31;2;9;9;54;0;1;4;62;0;0;2;43;2;45;3;4;3;53;2;51;4;60;2;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:31;A126;1;2;26;2;7;3;24;2;28;5;25;1;4;4;52;3;28;5;5;3;30;1;42;0;36;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:30;A126;1;2;42;1;20;4;44;2;31;3;56;2;38;4;24;7;31;3;39;2;12;2;42;2;15;2;12;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:29;A126;1;1;37;2;20;5;5;2;0;5;14;2;5;2;28;3;25;2;23;5;43;4;60;3;27;4;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:28;A126;1;1;6;1;7;5;51;2;54;4;45;2;39;1;41;1;3;2;43;2;9;3;45;0;10;2;20;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
10.04.2024;17:27;A126;1;3;20;1;32;5;70;0;0;4;70;0;0;25;35;3;53;7;35;2;55;1;38;2;61;2;9;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:26;A126;1;5;28;3;21;1;14;0;0;1;5;1;0;2;2;2;5;3;2;1;43;3;36;2;35;2;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;1;1
10.04.2024;17:25;A126;1;3;43;2;11;3;23;3;3;1;67;5;8;2;1;1;2;1;1;2;4;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:24;A126;1;3;57;1;38;1;43;1;37;1;4;0;31;1;1;1;4;1;0;2;11;1;10;2;14;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:23;A126;1;1;37;2;29;4;47;1;33;2;58;1;79;2;38;2;10;4;10;1;1;3;27;1;3;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:22;A126;1;1;44;1;4;4;49;3;5;4;50;4;59;5;31;1;27;6;7;3;2;4;56;1;2;3;21;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1
10.04.2024;17:21;A126;1;2;5;2;5;3;22;4;35;4;15;0;55;2;72;2;20;3;4;2;2;4;45;1;6;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
