Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V82Z;V82B;V321Z;V321B;TF32aZ;TF32aB;TF32bZ;TF32bB;TBS32aZ;TBS32aB;TBS32bZ;TBS32bB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB;EG21Z;EG21B;EG22Z;EG22B;EG23Z;EG23B;EG24Z;EG24B
11.04.2024;00:42;A 99;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.04.2024;18:25;A 99;1;3;15;2;6;2;2;3;60;2;9;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.04.2024;18:20;A 99;1;1;14;2;14;1;1;5;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.04.2024;18:16;A 99;1;2;5;4;11;1;1;3;52;1;14;0;0;0;0;0;0;1;1;0;0;0;0;;;;;;;;;;
10.04.2024;18:07;A 99;1;4;12;3;9;8;20;3;47;1;9;1;1;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;
10.04.2024;18:03;A 99;1;2;11;2;30;3;4;12;31;1;8;1;1;0;0;1;1;0;0;0;0;0;0;;;;;;;;;;
10.04.2024;18:00;A 99;1;2;6;3;18;1;20;2;34;1;12;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.04.2024;17:59;A 99;1;5;21;3;20;1;30;3;59;2;16;0;0;3;5;0;0;0;0;0;0;0;0;;;;;;;;;;
10.04.2024;17:58;A 99;1;3;14;2;31;3;52;4;69;1;16;3;5;0;0;3;6;0;0;0;0;0;0;;;;;;;;;;
10.04.2024;17:57;A 99;1;3;40;2;44;2;30;3;60;2;17;1;1;0;0;1;2;0;0;0;0;0;0;;;;;;;;;;
10.04.2024;17:56;A 99;1;4;14;2;13;3;2;4;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.04.2024;17:55;A 99;1;2;7;2;14;3;8;8;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.04.2024;17:54;A 99;1;3;71;2;67;2;1;7;9;2;15;1;1;0;0;1;3;0;0;0;0;0;0;;;;;;;;;;
10.04.2024;17:53;A 99;1;0;42;2;50;0;24;6;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
10.04.2024;17:52;A 99;1;2;5;1;21;4;37;5;18;2;17;1;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
