Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;D23Z;D23B;V24Z;V24B;V25Z;V25B;V26Z;V26B;D81Z;D81B;V82Z;V82B;D91Z;D91B;V92Z;V92B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;TF32Z;TF32B;TF35Z;TF35B;TF37Z;TF37B;TF38Z;TF38B;TF39Z;TF39B;TF41Z;TF41B;TB32Z;TB32B;TB35Z;TB35B;TB37Z;TB37B;TB38Z;TB38B;TB39Z;TB39B;TB41Z;TB41B;ST58Z;ST58B;ST59Z;ST59B
11.04.2024;00:42;A 51;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;6;0;0;1;3;0;0;2;4;2;5;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:25;A 51;1;2;27;1;59;1;92;2;10;1;69;0;100;4;9;2;74;1;9;1;4;4;32;4;31;4;51;4;53;1;1;1;1;0;0;0;0;3;5;0;0;1;1;1;1;0;0;0;0;2;3;0;0;0;0;0;0
10.04.2024;18:20;A 51;1;3;5;1;59;0;0;1;2;3;38;0;0;2;21;2;12;0;0;0;0;7;51;7;51;3;79;0;92;1;1;1;1;0;0;0;0;2;3;0;0;1;1;0;0;0;0;0;0;2;3;0;0;0;0;0;0
10.04.2024;18:16;A 51;1;0;0;7;79;0;0;0;0;2;83;1;73;1;1;1;5;1;1;0;0;2;29;2;6;2;51;1;36;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:03;A 51;1;0;0;16;20;1;51;0;0;1;98;1;44;12;64;0;97;0;0;0;0;2;4;3;8;3;18;2;16;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
10.04.2024;18:00;A 51;1;0;0;16;44;0;0;0;0;2;76;0;0;12;30;5;46;0;0;0;0;1;57;3;7;3;64;2;28;2;3;0;0;0;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:59;A 51;1;0;0;5;52;0;0;0;0;4;45;0;0;9;52;3;36;1;42;1;45;3;34;1;3;1;51;1;73;2;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:58;A 51;1;2;3;6;37;0;0;0;0;2;64;1;2;4;6;1;75;1;36;2;33;3;6;5;40;1;29;1;48;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
10.04.2024;17:57;A 51;1;1;0;9;40;0;0;0;0;0;59;0;28;8;27;4;31;2;10;2;10;0;0;4;75;2;64;2;96;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:56;A 51;1;0;0;3;23;0;0;0;0;1;48;1;26;6;42;2;30;0;41;0;0;2;6;3;51;4;17;0;89;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:55;A 51;1;1;63;2;95;0;0;0;0;0;100;0;0;3;2;4;12;1;49;1;4;4;21;4;29;2;37;2;48;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:54;A 51;1;0;22;6;40;0;0;0;0;1;66;0;0;9;11;3;55;1;69;1;6;1;77;4;25;4;45;2;59;1;1;0;0;1;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;4;7;1;2;0;0;0;0
10.04.2024;17:53;A 51;1;1;45;2;40;0;0;1;2;3;44;0;0;7;5;5;34;1;44;1;10;3;87;3;11;1;70;1;51;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0
