Datum;Uhrzeit;Bezeichnung;Intervall;TF31Z;TF31B;TF33Z;TF33B;TBS31Z;TBS31B;TBS32Z;TBS32B;TBS33Z;TBS33B;TS55Z;TS55B;TS57Z;TS57B;VD21Z;VD21B;VD22Z;VD22B;VD81Z;VD81B;VD82Z;VD82B;VD521Z;VD521B
11.04.2024;00:42;A 62;1;4;5;0;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:25;A 62;1;6;32;3;2;3;81;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0
10.04.2024;18:20;A 62;1;7;37;6;12;4;27;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:16;A 62;1;13;57;13;37;3;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:03;A 62;1;4;10;4;8;7;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:00;A 62;1;6;32;9;12;4;24;0;0;1;13;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:59;A 62;1;8;32;8;15;6;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:58;A 62;1;9;39;6;13;5;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:57;A 62;1;2;9;1;0;6;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:56;A 62;1;9;39;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:55;A 62;1;3;15;2;6;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:54;A 62;1;6;24;4;7;1;75;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:53;A 62;1;7;32;3;4;3;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:52;A 62;1;8;54;5;4;3;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:51;A 62;1;6;40;3;8;3;78;0;0;0;0;1;1;2;3;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:50;A 62;1;8;26;5;13;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:49;A 62;1;9;32;9;16;2;28;0;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:48;A 62;1;8;29;2;3;5;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:47;A 62;1;9;30;5;11;2;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:46;A 62;1;4;68;5;36;2;17;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:45;A 62;1;7;20;2;7;4;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:44;A 62;1;5;22;4;7;1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:43;A 62;1;8;29;5;9;2;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:42;A 62;1;9;21;4;9;1;65;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:41;A 62;1;9;35;6;15;2;20;1;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;17:40;A 62;1;7;29;6;19;4;73;0;0;1;20;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:39;A 62;1;4;14;1;3;4;56;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:38;A 62;1;6;34;2;3;4;24;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:37;A 62;1;9;34;4;6;4;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:36;A 62;1;10;57;10;14;3;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:35;A 62;1;6;30;4;4;5;45;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:34;A 62;1;9;61;11;31;2;70;0;0;0;0;8;14;0;0;1;3;1;1;0;0;0;0;0;0
10.04.2024;17:33;A 62;1;4;32;2;41;1;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:32;A 62;1;4;28;1;1;3;23;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:31;A 62;1;7;29;6;11;3;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:30;A 62;1;5;19;5;7;4;80;0;0;1;15;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10.04.2024;17:29;A 62;1;9;20;7;10;3;70;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:28;A 62;1;4;63;5;24;2;74;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0
10.04.2024;17:27;A 62;1;3;13;3;5;6;51;0;0;0;0;2;3;1;1;1;2;0;0;0;0;0;0;0;0
10.04.2024;17:26;A 62;1;8;38;5;9;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:25;A 62;1;8;32;3;8;3;25;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;17:24;A 62;1;13;38;8;15;4;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:23;A 62;1;8;25;6;23;3;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:22;A 62;1;5;18;5;15;1;29;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:21;A 62;1;3;12;0;1;7;53;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:20;A 62;1;6;39;5;8;1;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:19;A 62;1;7;31;4;11;5;26;0;0;1;13;0;0;0;0;0;0;0;0;1;1;0;0;0;0
10.04.2024;17:18;A 62;1;8;20;5;6;3;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:17;A 62;1;6;33;3;5;4;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:16;A 62;1;9;44;4;14;3;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:15;A 62;1;8;38;3;6;3;40;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:14;A 62;1;5;24;4;8;3;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:13;A 62;1;14;57;9;27;4;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:12;A 62;1;3;12;3;38;4;41;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:11;A 62;1;7;36;6;16;3;33;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:10;A 62;1;5;78;2;29;3;20;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:09;A 62;1;1;6;3;10;3;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:08;A 62;1;9;41;6;16;2;96;0;0;1;17;1;1;2;3;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:07;A 62;1;5;37;3;2;1;71;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:06;A 62;1;8;24;4;12;5;49;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:05;A 62;1;13;56;6;12;5;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:04;A 62;1;4;24;2;5;3;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:03;A 62;1;3;23;3;14;0;100;2;5;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:02;A 62;1;2;11;2;6;1;92;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:01;A 62;1;4;14;3;9;2;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:00;A 62;1;5;30;6;12;5;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:59;A 62;1;8;40;3;12;2;46;0;0;1;7;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:58;A 62;1;7;19;3;7;2;57;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:57;A 62;1;5;28;5;18;4;36;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:56;A 62;1;8;27;3;11;5;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:55;A 62;1;9;32;3;4;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:54;A 62;1;6;46;2;7;4;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:53;A 62;1;2;46;2;61;2;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:52;A 62;1;9;76;5;59;2;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:51;A 62;1;3;71;3;57;3;70;3;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:50;A 62;1;11;77;8;58;4;20;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:49;A 62;1;10;61;6;23;1;93;1;2;1;14;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;16:48;A 62;1;1;15;2;5;2;83;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:47;A 62;1;2;14;3;11;1;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:46;A 62;1;6;25;3;8;2;57;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:45;A 62;1;4;42;2;2;5;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:44;A 62;1;6;19;5;13;6;42;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:43;A 62;1;7;39;3;7;3;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:42;A 62;1;5;41;2;31;5;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:41;A 62;1;5;54;3;30;3;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:40;A 62;1;9;49;5;43;3;24;2;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;16:39;A 62;1;3;14;4;12;3;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:38;A 62;1;3;16;1;2;2;23;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:37;A 62;1;5;20;2;4;3;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:36;A 62;1;8;27;5;4;5;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:35;A 62;1;4;31;2;6;3;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:34;A 62;1;16;56;9;22;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:33;A 62;1;2;6;2;5;4;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:32;A 62;1;10;39;8;28;1;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:31;A 62;1;7;37;5;16;3;22;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:30;A 62;1;8;21;6;20;4;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:29;A 62;1;5;20;2;5;2;78;0;0;1;7;0;0;0;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:28;A 62;1;10;34;5;12;2;18;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:27;A 62;1;4;19;4;18;5;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:26;A 62;1;3;36;2;34;1;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:25;A 62;1;6;35;1;3;0;0;0;0;0;0;0;0;2;3;1;1;0;0;0;0;0;0;0;0
10.04.2024;16:24;A 62;1;7;30;4;17;5;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:23;A 62;1;10;40;9;23;4;42;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:22;A 62;1;10;42;9;28;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:21;A 62;1;7;30;5;20;5;59;0;97;0;0;0;0;2;3;0;0;4;10;2;3;0;0;0;0
10.04.2024;16:20;A 62;1;8;44;3;7;2;8;0;100;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0
10.04.2024;16:19;A 62;1;4;41;3;43;5;18;0;100;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:18;A 62;1;9;35;5;11;7;47;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:17;A 62;1;7;31;3;7;3;36;0;100;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:16;A 62;1;13;46;6;19;2;33;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:15;A 62;1;7;45;7;26;4;46;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:14;A 62;1;13;44;9;25;4;29;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:13;A 62;1;4;30;0;0;3;23;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:12;A 62;1;4;22;1;2;4;51;1;92;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
10.04.2024;16:11;A 62;1;10;39;3;20;2;14;3;28;2;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:10;A 62;1;8;37;5;21;4;15;0;0;0;0;3;6;0;0;2;3;0;0;0;0;0;0;0;0
10.04.2024;16:09;A 62;1;7;43;7;31;8;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:08;A 62;1;5;39;5;35;4;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:07;A 62;1;8;46;6;14;5;34;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:06;A 62;1;9;49;4;12;4;20;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:05;A 62;1;8;27;6;15;2;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:04;A 62;1;11;48;9;22;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:03;A 62;1;4;13;0;0;5;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:02;A 62;1;9;45;7;16;3;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:01;A 62;1;8;24;6;16;3;17;1;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;16:00;A 62;1;8;23;4;14;8;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:59;A 62;1;12;52;7;19;3;16;0;0;1;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:58;A 62;1;3;37;2;6;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:57;A 62;1;4;17;5;22;3;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:56;A 62;1;8;31;6;16;1;36;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0
10.04.2024;15:55;A 62;1;9;31;3;6;4;32;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:54;A 62;1;10;45;8;30;3;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:53;A 62;1;6;27;3;7;5;40;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:52;A 62;1;4;78;4;57;3;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:51;A 62;1;7;31;2;8;5;30;4;30;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0
10.04.2024;15:50;A 62;1;8;37;6;13;2;27;1;4;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
10.04.2024;15:49;A 62;1;5;49;2;7;1;30;0;0;1;13;0;0;1;1;0;0;0;0;1;1;0;0;0;0
10.04.2024;15:48;A 62;1;7;39;4;10;6;68;0;0;0;0;2;3;1;1;1;1;0;0;0;0;0;0;0;0
10.04.2024;15:47;A 62;1;10;23;7;22;2;54;0;0;0;0;0;0;2;3;0;0;0;0;1;1;0;0;0;0
10.04.2024;15:46;A 62;1;2;61;1;56;2;27;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0
10.04.2024;15:45;A 62;1;12;46;6;20;4;22;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:44;A 62;1;10;31;3;8;3;68;1;3;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:43;A 62;1;5;85;6;72;4;23;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:42;A 62;1;12;65;8;35;4;73;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
10.04.2024;15:41;A 62;1;11;37;5;19;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:40;A 62;1;4;18;3;14;0;100;0;0;0;0;0;0;2;3;0;0;0;0;1;1;0;0;0;0
10.04.2024;15:39;A 62;1;3;23;3;10;3;88;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:38;A 62;1;1;6;1;1;1;84;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:37;A 62;1;11;65;6;14;3;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:36;A 62;1;6;34;6;17;6;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:35;A 62;1;9;32;9;36;3;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:34;A 62;1;6;30;4;13;3;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:33;A 62;1;8;23;4;9;3;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:32;A 62;1;12;43;4;10;2;9;3;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:31;A 62;1;11;49;8;16;5;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:30;A 62;1;6;28;4;12;8;36;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:29;A 62;1;8;47;7;35;4;29;0;0;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:28;A 62;1;9;46;10;32;3;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:27;A 62;1;12;65;8;22;4;33;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:26;A 62;1;5;13;3;8;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:25;A 62;1;7;34;3;14;3;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:24;A 62;1;2;13;1;2;4;53;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:23;A 62;1;6;21;4;13;2;49;1;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:22;A 62;1;9;57;11;28;2;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:21;A 62;1;11;43;8;40;5;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:20;A 62;1;4;17;4;19;2;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:19;A 62;1;8;40;5;15;3;28;1;0;1;12;0;0;1;1;0;0;0;0;1;1;0;0;0;0
10.04.2024;15:18;A 62;1;7;28;3;7;5;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:17;A 62;1;9;41;4;9;4;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:16;A 62;1;15;59;8;22;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:15;A 62;1;10;34;7;23;6;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:14;A 62;1;11;28;4;16;3;21;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
10.04.2024;15:13;A 62;1;8;33;4;8;2;36;0;23;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0
10.04.2024;15:12;A 62;1;7;24;2;9;4;27;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:11;A 62;1;8;28;5;12;4;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:10;A 62;1;4;15;5;19;1;7;0;0;1;10;0;0;1;1;0;0;0;0;2;3;0;0;0;0
10.04.2024;15:09;A 62;1;9;24;5;16;3;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:08;A 62;1;4;27;4;44;3;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:07;A 62;1;9;50;5;25;2;20;0;0;0;0;1;1;0;0;1;2;0;0;0;0;0;0;0;0
10.04.2024;15:06;A 62;1;4;13;3;8;5;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:05;A 62;1;14;45;5;21;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:04;A 62;1;0;0;0;0;7;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:03;A 62;1;6;21;2;4;2;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:02;A 62;1;8;29;4;15;4;43;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:01;A 62;1;10;33;5;20;7;44;2;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;15:00;A 62;1;2;38;1;51;1;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;14:59;A 62;1;4;16;3;16;0;100;0;0;0;0;1;1;2;3;0;0;0;0;0;0;0;0;0;0
10.04.2024;14:58;A 62;1;10;43;11;52;4;25;0;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;14:57;A 62;1;10;38;7;21;5;22;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;14:56;A 62;1;0;0;0;0;3;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;14:55;A 62;1;2;29;2;49;3;26;0;0;0;0;1;1;1;1;0;0;1;1;0;0;0;0;0;0
10.04.2024;14:54;A 62;1;8;24;4;9;4;53;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;14:53;A 62;1;7;40;5;11;3;26;0;0;0;0;0;0;1;1;0;0;0;0;1;2;0;0;0;0
10.04.2024;14:52;A 62;1;5;45;4;19;5;28;0;0;0;0;1;1;0;0;2;3;0;0;0;0;0;0;0;0
10.04.2024;14:51;A 62;1;8;26;6;16;1;64;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.04.2024;14:50;A 62;1;5;20;3;5;4;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
