Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D21Z;D21B;D31Z;D31B;D41Z;D41B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B
11.04.2024;00:43;A111;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:26;A111;1;2;4;1;1;4;4;1;1;0;0;0;0;0;0
10.04.2024;18:21;A111;1;6;9;0;0;5;4;0;100;0;0;0;0;0;0
10.04.2024;18:17;A111;1;1;4;6;32;4;10;1;11;1;3;2;7;0;0
10.04.2024;18:08;A111;1;3;24;8;53;6;66;1;1;1;3;1;3;0;0
10.04.2024;18:04;A111;1;5;4;5;54;4;44;1;1;0;0;0;0;1;3
10.04.2024;18:01;A111;1;6;13;2;59;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:00;A111;1;3;29;2;84;9;17;0;0;0;0;0;0;0;0
10.04.2024;17:59;A111;1;3;7;7;61;7;11;0;0;0;0;0;0;0;0
10.04.2024;17:58;A111;1;3;8;7;39;1;53;0;0;0;0;0;0;0;0
10.04.2024;17:57;A111;1;7;47;3;81;8;15;0;0;0;0;1;3;1;3
10.04.2024;17:56;A111;1;3;29;0;0;8;9;1;1;1;3;0;0;0;0
10.04.2024;17:55;A111;1;8;7;1;11;2;54;0;10;0;0;0;0;0;0
10.04.2024;17:54;A111;1;5;11;1;88;17;24;1;97;0;0;0;0;1;3
10.04.2024;17:53;A111;1;0;0;7;8;4;7;0;0;0;0;0;0;0;0
10.04.2024;17:52;A111;1;5;29;1;1;7;71;0;0;0;0;0;0;0;0
10.04.2024;17:51;A111;1;3;3;0;0;7;9;1;1;0;0;0;0;0;0
10.04.2024;17:50;A111;1;1;2;0;46;9;14;0;0;0;0;0;0;0;0
10.04.2024;17:49;A111;1;2;5;5;86;4;7;0;0;0;0;1;3;1;3
10.04.2024;17:48;A111;1;7;34;4;29;6;6;0;0;1;3;0;0;0;0
10.04.2024;17:47;A111;1;3;8;3;4;5;4;0;0;0;0;0;0;0;0
10.04.2024;17:46;A111;1;3;3;6;14;5;30;1;1;0;0;0;0;1;3
10.04.2024;17:45;A111;1;8;12;0;100;11;13;0;0;0;0;0;0;0;0
10.04.2024;17:44;A111;1;0;100;6;32;4;74;1;1;0;0;1;3;0;0
10.04.2024;17:43;A111;1;9;17;3;6;5;5;0;0;1;3;0;0;0;0
10.04.2024;17:42;A111;1;7;32;2;65;7;6;0;0;0;0;0;0;0;0
10.04.2024;17:41;A111;1;4;5;9;25;4;3;0;0;0;0;0;0;0;0
10.04.2024;17:40;A111;1;4;30;2;2;2;55;0;0;0;0;0;0;0;0
10.04.2024;17:39;A111;1;6;10;3;74;5;38;0;0;1;3;1;3;1;3
10.04.2024;17:38;A111;1;10;13;4;71;11;39;1;0;0;0;0;0;0;0
10.04.2024;17:37;A111;1;6;78;5;31;1;24;0;0;0;0;0;0;0;0
10.04.2024;17:36;A111;1;4;40;0;0;9;32;1;1;0;0;0;0;0;0
10.04.2024;17:35;A111;1;3;4;5;6;7;44;0;0;0;0;0;0;0;0
10.04.2024;17:34;A111;1;4;67;4;7;7;48;0;0;0;0;0;0;0;0
10.04.2024;17:33;A111;1;12;37;3;44;4;4;0;0;0;0;0;0;0;0
10.04.2024;17:32;A111;1;3;60;8;57;7;8;0;0;0;3;1;3;0;0
10.04.2024;17:31;A111;1;4;48;7;41;3;5;1;0;1;0;0;0;1;3
10.04.2024;17:30;A111;1;5;21;1;94;6;6;1;1;0;0;0;0;0;0
10.04.2024;17:29;A111;1;3;22;3;43;6;9;0;48;0;0;0;0;0;0
10.04.2024;17:28;A111;1;6;13;3;13;2;3;1;36;0;0;0;0;0;0
10.04.2024;17:27;A111;1;5;9;0;100;10;16;0;0;0;0;0;0;0;0
10.04.2024;17:26;A111;1;2;4;3;10;5;7;0;47;0;0;0;0;0;0
10.04.2024;17:25;A111;1;6;47;7;36;3;5;2;6;0;0;0;0;1;3
10.04.2024;17:24;A111;1;2;4;0;0;8;6;1;1;0;0;0;0;0;0
10.04.2024;17:23;A111;1;2;5;0;59;8;8;0;0;0;0;0;0;0;0
10.04.2024;17:22;A111;1;5;8;5;10;4;56;1;1;0;0;0;0;0;0
10.04.2024;17:21;A111;1;6;7;0;0;17;19;1;1;0;0;0;0;0;0
10.04.2024;17:20;A111;1;1;1;6;9;9;10;0;0;0;0;0;0;0;0
10.04.2024;17:19;A111;1;5;6;5;38;4;30;0;0;0;0;0;0;1;3
10.04.2024;17:18;A111;1;10;10;2;45;15;28;0;0;0;0;0;0;0;0
10.04.2024;17:17;A111;1;2;21;11;43;3;6;0;0;0;0;1;3;0;0
10.04.2024;17:16;A111;1;8;21;3;15;4;15;0;0;1;3;0;3;0;0
10.04.2024;17:15;A111;1;4;7;2;7;6;16;0;0;1;3;1;0;0;0
10.04.2024;17:14;A111;1;3;6;2;66;11;39;1;0;0;0;0;0;0;0
