Datum;Uhrzeit;Bezeichnung;Intervall;D51_1Z;D51_1B;D51_2Z;D51_2B;D111_1Z;D111_1B;D111_2Z;D111_2B;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;T3_bZ;T3_bB;T4_bZ;T4_bB;T5_sZ;T5_sB;T5_bZ;T5_bB;T6_1_sZ;T6_1_sB;T6_1_bZ;T6_1_bB;T6_2_bZ;T6_2_bB;T8_bZ;T8_bB;IR21Z;IR21B;IR81Z;IR81B
11.04.2024;00:42;A 73;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:25;A 73;1;1;41;0;0;0;0;0;0;0;25;0;100;1;63;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:20;A 73;1;4;20;0;0;0;0;0;0;4;22;0;100;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:16;A 73;1;0;100;3;1;3;1;3;37;3;69;0;100;1;3;1;76;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
10.04.2024;18:07;A 73;1;1;75;0;0;0;0;0;0;0;100;0;100;1;41;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:03;A 73;1;1;31;3;3;3;3;0;0;3;36;0;100;3;66;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;18:00;A 73;1;3;55;0;0;0;0;1;68;0;83;0;100;4;4;2;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:59;A 73;1;0;0;0;0;0;0;0;0;1;72;0;100;0;0;14;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:58;A 73;1;4;30;0;0;0;0;0;0;3;9;0;100;4;8;4;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:57;A 73;1;4;38;0;0;0;0;0;0;5;38;0;100;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:56;A 73;1;3;35;2;2;2;2;0;0;5;50;0;100;1;92;2;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:55;A 73;1;1;98;1;0;1;1;0;0;2;82;0;100;5;77;4;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:54;A 73;1;3;35;0;0;0;0;0;0;3;23;0;100;5;28;3;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:53;A 73;1;1;11;1;1;1;1;0;0;3;33;0;100;1;23;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:52;A 73;1;3;51;1;1;1;1;1;14;4;22;0;100;2;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
10.04.2024;17:51;A 73;1;2;78;1;2;1;1;2;3;3;18;0;100;1;76;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:50;A 73;1;2;11;0;0;0;0;0;9;3;33;0;100;2;22;2;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:49;A 73;1;2;6;3;2;3;1;2;18;3;19;0;100;1;0;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:48;A 73;1;0;7;0;0;0;0;1;10;0;54;0;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:47;A 73;1;4;40;1;25;1;25;1;3;1;99;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10.04.2024;17:46;A 73;1;5;14;0;0;0;0;0;6;5;26;0;100;0;19;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
10.04.2024;17:45;A 73;1;2;45;0;0;0;0;1;33;3;28;0;100;3;38;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10.04.2024;17:44;A 73;1;1;88;0;0;0;0;0;0;0;0;0;100;1;79;2;74;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:43;A 73;1;2;11;0;67;0;0;0;0;3;29;0;100;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:42;A 73;1;1;5;2;33;2;5;1;2;3;27;0;100;5;88;0;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:41;A 73;1;4;37;2;2;2;2;0;0;2;16;0;100;1;92;2;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:40;A 73;1;4;25;2;17;2;17;1;4;1;6;0;100;3;74;1;93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:39;A 73;1;2;12;4;3;4;4;0;0;1;69;0;100;3;80;1;80;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
10.04.2024;17:38;A 73;1;5;32;0;0;0;0;0;0;1;81;0;100;2;67;3;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
10.04.2024;17:37;A 73;1;4;35;2;2;2;2;0;0;4;43;0;100;3;39;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:36;A 73;1;0;60;2;1;2;1;0;0;0;33;0;100;4;88;0;100;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:35;A 73;1;1;93;1;87;1;85;1;3;9;39;0;100;2;96;1;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:34;A 73;1;4;50;1;0;2;0;1;3;4;18;0;100;7;52;2;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:33;A 73;1;6;47;0;0;0;0;0;0;3;20;0;100;1;86;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:32;A 73;1;4;32;1;0;1;0;0;0;2;12;0;100;3;67;3;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:31;A 73;1;5;13;0;0;0;0;0;0;2;9;0;100;4;61;0;65;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:30;A 73;1;2;11;0;0;0;0;0;0;2;28;0;100;2;67;3;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:29;A 73;1;3;73;0;0;0;0;0;0;2;44;0;100;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:28;A 73;1;3;55;0;0;0;0;0;0;2;78;0;100;2;18;1;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:27;A 73;1;3;27;0;0;0;0;0;0;6;47;0;100;1;53;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:26;A 73;1;2;94;2;2;2;2;0;0;5;35;0;100;2;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:25;A 73;1;0;100;0;0;0;0;0;0;2;60;0;100;3;5;1;71;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:24;A 73;1;3;40;0;0;0;0;0;0;3;14;0;100;2;7;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:23;A 73;1;0;3;1;3;2;3;1;1;1;7;0;100;3;35;3;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:22;A 73;1;3;15;3;30;2;29;0;0;3;22;0;100;2;32;1;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:21;A 73;1;1;54;1;36;1;37;1;5;3;34;0;100;2;80;1;15;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
10.04.2024;17:20;A 73;1;2;86;0;0;0;0;0;0;1;7;0;100;1;68;1;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:19;A 73;1;4;47;0;0;0;0;1;63;6;48;0;100;0;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
10.04.2024;17:18;A 73;1;2;10;1;12;1;10;1;4;1;66;0;100;4;66;1;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
10.04.2024;17:17;A 73;1;3;42;0;0;0;0;0;0;5;37;0;100;4;7;2;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:16;A 73;1;2;6;1;18;1;17;1;3;3;33;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:15;A 73;1;3;72;0;0;0;0;0;0;0;4;0;100;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2024;17:14;A 73;1;0;100;1;20;1;20;2;7;4;7;0;100;1;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
