Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;D23Z;D23B;V24Z;V24B;D81Z;D81B;D82Z;D82B;D83Z;D83B;V84Z;V84B;TF38Z;TF38B;TB38Z;TB38B;TF38aZ;TF38aB;TB38aZ;TB38aB;VK1_iOZ;VK1_iOB;VK2_iOZ;VK2_iOB
16.10.2024;02:00;A 61;1;0;0;0;0;0;0;0;0;241;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:59;A 61;1;0;0;0;0;0;0;0;0;241;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:58;A 61;1;0;0;0;0;0;0;0;0;242;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:57;A 61;1;0;0;0;0;0;0;0;0;248;21;2;2;2;2;1;10;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:56;A 61;1;0;0;0;0;0;0;0;0;247;22;1;0;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:55;A 61;1;0;0;0;0;0;0;0;0;225;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:54;A 61;1;0;0;0;0;0;0;0;0;197;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:53;A 61;1;1;0;1;1;1;1;1;9;167;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:52;A 61;1;1;0;1;0;1;1;1;5;157;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:51;A 61;1;0;0;0;0;0;0;0;0;172;15;1;1;1;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:50;A 61;1;0;0;0;0;0;0;0;0;180;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:49;A 61;1;0;0;0;0;0;0;0;0;177;16;1;1;1;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:48;A 61;1;0;0;0;0;0;0;0;0;201;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:47;A 61;1;0;0;0;0;0;0;0;0;193;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:46;A 61;1;0;0;0;0;0;0;0;0;199;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:45;A 61;1;0;0;0;0;0;0;0;0;178;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:44;A 61;1;1;0;1;0;1;0;1;8;151;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:43;A 61;1;0;0;0;0;0;0;0;0;158;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:42;A 61;1;0;0;0;0;0;0;0;0;130;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:41;A 61;1;0;0;0;0;0;0;0;0;123;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:40;A 61;1;0;0;0;0;0;0;0;0;126;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:39;A 61;1;0;0;0;0;0;0;0;0;147;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:38;A 61;1;0;0;0;0;0;0;0;0;149;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:37;A 61;1;0;0;0;0;0;0;0;0;161;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:36;A 61;1;0;0;0;0;0;0;0;0;157;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.10.2024;01:35;A 61;1;0;0;0;0;0;0;0;0;150;15;1;0;1;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0
