Datum;Uhrzeit;Bezeichnung;Intervall;V11Z;V11B;V12Z;V12B;V13Z;V13B;D21Z;D21B;V31Z;V31B;V32Z;V32B;V33Z;V33B;V41Z;V41B;V42Z;V42B;V43Z;V43B;T1-T2_Anf_32Z;T1-T2_Anf_32B;T3-T4_Anf_38Z;T3-T4_Anf_38B;V14Z;V14B;V40Z;V40B;T5-T6_Anf_31Z;T5-T6_Anf_31B
08.03.2024;01:00;A181;1;0;0;1;2;1;2;0;100;0;0;0;0;1;2;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2024;00:59;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2024;00:58;A181;1;0;0;1;2;0;0;0;100;0;0;1;3;1;3;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
08.03.2024;00:57;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2024;00:56;A181;1;0;0;1;1;0;0;0;100;0;0;1;2;1;2;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2024;00:55;A181;1;1;2;0;0;0;0;0;100;0;0;0;0;1;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2024;00:54;A181;1;0;0;1;2;1;2;0;100;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2024;00:53;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0
08.03.2024;00:52;A181;1;0;0;1;2;1;3;0;100;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2024;00:51;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;1;1;1;1;1;43;0;0;0;0;0;0;0;0;0;0
08.03.2024;00:50;A181;1;0;0;1;2;0;0;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2024;00:49;A181;1;0;0;1;2;1;3;0;100;0;0;1;1;2;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2024;00:48;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2024;00:47;A181;1;0;0;0;0;0;0;0;100;0;0;2;5;2;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.03.2024;00:46;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;2;17;1;26;0;25;0;0;0;0;0;0;0;0;0;0
08.03.2024;00:45;A181;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0
08.03.2024;00:44;A181;1;0;0;1;4;0;0;0;100;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0
