Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D41Z;D41B;D42Z;D42B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;T1_2Z;T1_2B;T3_4Z;T3_4B
13.01.2025;10:33;A136;1;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:32;A136;1;1;25;2;47;0;0;4;19;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:31;A136;1;1;8;3;1;0;0;3;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:30;A136;1;0;0;0;0;0;0;8;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
13.01.2025;10:29;A136;1;0;0;1;0;0;0;3;10;2;1;1;2;1;2;1;2;1;2;1;2;0;0;0;0
13.01.2025;10:28;A136;1;1;33;1;40;0;0;7;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:27;A136;1;0;57;2;13;0;0;8;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:26;A136;1;1;27;1;1;0;0;8;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:25;A136;1;0;0;2;18;0;0;7;29;1;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:24;A136;1;0;0;2;14;0;0;11;46;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:23;A136;1;0;0;1;90;0;0;5;25;2;25;0;0;0;0;0;0;0;0;0;0;2;7;0;0
13.01.2025;10:22;A136;1;0;0;2;66;0;0;9;23;4;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:21;A136;1;2;2;1;74;0;0;6;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:20;A136;1;0;0;1;59;0;0;10;11;4;5;0;0;0;0;0;0;1;2;1;2;0;0;0;0
13.01.2025;10:19;A136;1;0;0;0;0;0;0;8;10;1;1;0;0;0;0;1;2;0;0;1;2;0;0;0;0
13.01.2025;10:18;A136;1;0;0;0;0;0;0;9;13;5;4;0;0;1;2;1;2;1;2;0;0;0;0;0;0
13.01.2025;10:17;A136;1;0;7;0;0;0;0;4;3;2;32;1;2;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:16;A136;1;1;65;0;0;0;0;2;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:15;A136;1;0;0;0;0;0;0;11;14;5;7;0;0;1;2;0;0;0;0;0;0;0;0;0;0
