Datum;Uhrzeit;Bezeichnung;Intervall;D111Z;D111B;V112_AnfZ;V112_AnfB;D21Z;D21B;D22Z;D22B;V23_AnfZ;V23_AnfB;V24_AnfZ;V24_AnfB;D51Z;D51B;V52_AnfZ;V52_AnfB;V53_AnfZ;V53_AnfB;D81Z;D81B;D82Z;D82B;V83_AnfZ;V83_AnfB;V84_AnfZ;V84_AnfB;D85Z;D85B;TF32_AnfZ;TF32_AnfB;TBS32_AnfZ;TBS32_AnfB;TF35_AnfZ;TF35_AnfB;TBS35_AnfZ;TBS35_AnfB;TF38_AnfZ;TF38_AnfB;TF41_AnfZ;TF41_AnfB;TF32a_AnfZ;TF32a_AnfB;TBS32a_AnfZ;TBS32a_AnfB;TF35a_AnfZ;TF35a_AnfB;TBS35a_AnfZ;TBS35a_AnfB;TF38a_AnfZ;TF38a_AnfB;TF41a_AnfZ;TF41a_AnfB
13.01.2025;10:31;A126;1;3;69;5;50;0;8;1;28;1;83;1;4;2;78;1;9;1;3;2;12;7;65;2;17;3;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:30;A126;1;0;12;0;10;2;34;2;2;2;17;2;6;1;28;2;11;1;2;1;14;0;0;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:29;A126;1;1;6;1;15;1;1;1;1;1;2;1;3;1;4;1;0;1;2;1;28;2;33;1;6;2;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:26;A126;1;1;4;1;8;3;75;0;19;2;75;0;0;6;45;2;63;7;15;3;16;2;31;0;28;2;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:25;A126;1;2;30;2;8;4;44;3;42;4;41;3;9;0;0;0;0;0;0;1;20;3;22;1;11;1;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:24;A126;1;1;27;1;3;3;2;3;15;4;10;3;13;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:23;A126;1;1;17;1;8;1;17;2;21;1;7;1;7;3;20;3;20;4;5;2;7;2;43;1;4;2;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:22;A126;1;0;0;0;0;4;11;3;9;2;58;3;18;0;0;0;0;0;0;4;5;5;7;4;15;3;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:21;A126;1;0;31;0;0;2;30;1;18;1;36;1;6;2;14;2;20;2;4;1;44;2;46;1;5;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:20;A126;1;1;11;1;7;3;33;2;3;2;55;1;6;1;30;2;6;1;1;1;12;6;52;1;6;1;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
