Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;D31Z;D31B;D32Z;D32B;D33Z;D33B;D41Z;D41B;D42Z;D42B;MP1Z;MP1B;MP2Z;MP2B;T1_2Z;T1_2B
13.01.2025;12:36;A 96;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:33;A 96;1;0;100;0;100;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0
13.01.2025;10:32;A 96;1;0;100;0;100;1;15;2;45;0;0;4;5;3;4;0;0;0;0;0;0
13.01.2025;10:31;A 96;1;0;100;0;100;1;86;1;26;0;0;4;7;9;10;0;0;0;0;0;0
13.01.2025;10:30;A 96;1;0;100;0;100;6;80;0;0;3;67;2;2;6;5;0;0;0;0;0;0
13.01.2025;10:29;A 96;1;0;100;0;100;0;0;0;0;0;0;5;6;4;4;0;0;0;0;0;0
13.01.2025;10:28;A 96;1;0;100;0;100;5;59;0;0;2;2;10;14;9;9;0;0;0;0;0;0
13.01.2025;10:27;A 96;1;0;100;0;100;5;78;3;23;2;36;7;14;8;8;0;0;0;0;0;0
13.01.2025;10:26;A 96;1;0;100;0;100;2;67;0;0;2;67;3;6;2;2;0;0;0;0;0;0
13.01.2025;10:25;A 96;1;0;100;0;100;6;54;2;4;1;40;7;6;12;14;0;0;0;0;0;0
13.01.2025;10:24;A 96;1;0;100;0;100;3;94;1;83;1;43;7;8;2;3;0;0;0;0;0;0
13.01.2025;10:23;A 96;1;0;100;0;100;4;93;3;78;2;89;6;7;7;7;0;0;0;0;0;0
13.01.2025;10:22;A 96;1;0;100;0;100;3;77;1;60;1;4;4;6;3;3;0;0;0;0;0;0
13.01.2025;10:21;A 96;1;0;100;0;100;5;67;2;51;3;65;6;6;4;4;0;0;0;0;0;0
13.01.2025;10:20;A 96;1;0;100;0;100;3;79;1;39;1;81;4;8;9;10;0;0;0;0;0;0
13.01.2025;10:19;A 96;1;0;100;0;100;1;35;0;20;1;21;7;8;5;6;0;0;0;0;0;0
13.01.2025;10:18;A 96;1;0;100;0;100;0;3;1;63;0;1;2;2;3;3;0;0;0;0;0;0
13.01.2025;10:17;A 96;1;0;100;0;100;1;80;2;7;1;98;1;2;2;4;0;0;0;0;0;0
13.01.2025;10:16;A 96;1;0;100;0;100;2;2;2;57;4;90;8;12;8;9;1;2;1;2;0;0
13.01.2025;10:15;A 96;1;0;100;0;100;6;79;1;59;1;38;4;8;5;6;0;0;0;0;0;0
13.01.2025;10:14;A 96;1;0;100;0;100;3;79;0;0;3;45;8;10;4;4;0;0;0;0;0;0
13.01.2025;10:13;A 96;1;0;100;0;100;2;37;1;1;0;35;3;2;3;3;1;2;1;2;0;0
13.01.2025;10:12;A 96;1;0;100;0;100;1;40;0;0;1;47;6;8;3;4;0;0;0;0;0;0
13.01.2025;10:11;A 96;1;0;100;0;100;1;37;0;0;1;4;4;5;2;2;0;0;0;0;0;0
13.01.2025;10:10;A 96;1;0;100;0;100;1;73;0;0;2;9;5;5;8;7;0;0;0;0;0;0
13.01.2025;10:09;A 96;1;0;100;0;100;4;39;0;0;3;44;5;6;5;5;0;0;0;0;0;0
13.01.2025;10:08;A 96;1;0;100;0;100;0;66;2;34;0;0;6;5;4;4;0;0;0;0;0;0
13.01.2025;10:07;A 96;1;0;100;0;100;4;68;3;25;3;58;6;9;6;6;0;0;0;0;0;0
13.01.2025;10:06;A 96;1;0;100;0;100;3;72;0;0;2;54;2;7;5;10;0;0;0;0;0;0
13.01.2025;10:05;A 96;1;0;100;0;100;5;73;0;0;3;29;3;2;11;11;0;0;0;0;0;0
13.01.2025;10:04;A 96;1;0;100;0;100;4;69;1;1;2;41;2;2;6;7;0;0;0;0;0;0
13.01.2025;10:03;A 96;1;0;100;0;100;1;87;1;77;1;83;3;4;0;0;0;0;0;0;0;0
13.01.2025;10:02;A 96;1;0;100;0;100;1;9;0;0;3;74;5;5;2;1;0;0;0;0;0;0
13.01.2025;10:01;A 96;1;0;100;0;100;5;78;1;43;1;64;5;5;4;4;0;0;0;0;0;0
13.01.2025;10:00;A 96;1;0;100;0;100;7;90;0;0;3;38;6;8;6;12;0;0;0;0;0;0
13.01.2025;09:59;A 96;1;0;100;0;100;4;80;0;0;4;42;6;7;2;1;0;0;0;0;0;0
13.01.2025;09:58;A 96;1;0;100;0;100;2;45;1;18;2;78;6;10;3;4;0;0;0;0;0;0
13.01.2025;09:57;A 96;1;0;100;0;100;3;2;1;26;5;20;6;13;4;3;0;0;0;0;0;0
13.01.2025;09:56;A 96;1;0;100;0;100;1;1;1;43;2;85;4;5;1;1;0;0;0;0;0;0
13.01.2025;09:55;A 96;1;0;100;0;100;4;69;0;0;2;44;3;3;6;5;0;0;0;0;0;0
13.01.2025;09:54;A 96;1;0;100;0;100;2;79;1;2;2;61;6;5;4;5;0;0;0;0;0;0
13.01.2025;09:53;A 96;1;0;100;0;100;2;2;0;0;0;0;5;10;8;9;0;0;0;0;0;0
13.01.2025;09:52;A 96;1;0;100;0;100;5;42;0;0;1;34;6;7;3;4;0;0;0;0;0;0
13.01.2025;09:51;A 96;1;0;100;0;100;2;56;0;0;3;65;3;3;3;3;0;0;0;0;0;0
13.01.2025;09:50;A 96;1;0;100;0;100;6;8;1;1;2;45;9;9;6;8;0;0;0;0;1;2
13.01.2025;09:49;A 96;1;0;100;0;100;1;64;1;7;1;19;5;5;5;6;1;2;1;2;0;0
13.01.2025;09:48;A 96;1;0;100;0;100;2;43;2;3;0;0;3;5;2;3;0;0;0;0;3;7
13.01.2025;09:47;A 96;1;0;100;0;100;4;75;0;67;1;2;11;16;7;10;0;0;0;0;0;0
13.01.2025;09:46;A 96;1;0;100;0;100;5;56;2;11;3;18;6;8;8;13;0;0;0;0;0;0
13.01.2025;09:45;A 96;1;0;100;0;100;3;6;0;0;2;23;5;10;8;12;0;0;0;0;0;0
13.01.2025;09:44;A 96;1;0;100;0;100;4;24;1;2;1;34;1;1;5;20;0;0;0;0;0;0
13.01.2025;09:43;A 96;1;0;100;0;100;3;8;0;0;1;76;4;8;7;11;0;0;0;0;0;0
13.01.2025;09:42;A 96;1;0;100;0;100;2;91;0;0;1;1;6;10;9;11;0;0;0;0;0;0
13.01.2025;09:41;A 96;1;0;100;0;100;3;90;3;88;2;32;6;6;7;7;0;0;0;0;0;0
13.01.2025;09:40;A 96;1;0;100;0;100;6;88;2;8;0;70;3;5;2;2;0;0;0;0;0;0
13.01.2025;09:39;A 96;1;0;100;0;100;4;89;0;48;1;65;8;9;7;8;0;0;0;0;0;0
13.01.2025;09:38;A 96;1;0;100;0;100;5;85;1;22;1;3;10;11;4;4;0;0;0;0;0;0
13.01.2025;09:37;A 96;1;0;100;0;100;2;73;0;0;0;14;2;8;8;18;0;0;0;0;0;0
13.01.2025;09:36;A 96;1;0;100;0;100;1;10;0;0;3;17;6;19;4;8;0;0;0;0;0;0
13.01.2025;09:35;A 96;1;0;100;0;100;0;0;0;0;1;46;9;19;4;5;0;0;0;0;0;0
13.01.2025;09:34;A 96;1;0;100;0;100;4;80;2;35;2;21;3;4;1;1;0;0;0;0;0;0
13.01.2025;09:33;A 96;1;0;100;0;100;6;81;1;50;0;71;0;0;0;0;0;0;0;0;1;1
13.01.2025;09:32;A 96;1;0;100;0;100;1;93;0;0;1;37;3;3;3;3;0;0;0;0;1;2
13.01.2025;09:31;A 96;1;0;100;0;100;3;68;1;0;2;66;4;6;6;7;0;0;0;0;0;0
13.01.2025;09:30;A 96;1;0;100;0;100;2;62;0;0;1;52;9;22;5;6;0;0;0;0;0;0
13.01.2025;09:29;A 96;1;0;100;0;100;0;100;0;0;1;75;3;5;7;14;0;0;1;2;0;0
13.01.2025;09:28;A 96;1;0;100;0;100;5;26;2;2;2;39;4;4;4;34;1;2;0;0;1;1
13.01.2025;09:27;A 96;1;0;100;0;100;3;27;0;12;1;17;10;11;8;33;0;0;0;0;0;0
13.01.2025;09:26;A 96;1;0;100;0;100;1;57;1;17;1;51;2;2;4;5;0;0;0;0;0;0
13.01.2025;09:25;A 96;1;0;100;0;100;1;68;0;0;1;65;4;6;3;4;0;0;0;0;1;2
13.01.2025;09:24;A 96;1;0;100;0;100;6;62;0;0;1;44;5;7;3;3;0;0;0;0;0;0
13.01.2025;09:23;A 96;1;0;100;0;100;0;100;0;0;1;31;3;3;9;9;0;0;0;0;1;4
13.01.2025;09:22;A 96;1;0;100;0;100;2;69;0;64;0;62;4;5;5;5;0;0;0;0;0;0
13.01.2025;09:21;A 96;1;0;100;0;100;1;55;1;4;3;45;6;6;8;10;0;0;0;0;0;0
13.01.2025;09:20;A 96;1;0;100;0;100;1;48;0;0;0;100;7;11;7;10;0;0;0;0;1;2
13.01.2025;09:19;A 96;1;0;100;0;100;2;67;0;63;1;7;3;6;2;4;0;0;0;0;0;0
