Datum;Uhrzeit;Bezeichnung;Intervall;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;IR51Z;IR51B;IR111Z;IR111B
13.01.2025;12:32;A169;1;5;25;5;46;0;0;0;0;0;0;0;0
13.01.2025;12:31;A169;1;8;45;4;41;0;0;0;0;0;0;0;0
13.01.2025;12:26;A169;1;11;30;5;35;0;0;0;0;0;0;0;0
13.01.2025;10:31;A169;1;8;42;1;17;0;0;0;0;0;0;0;0
13.01.2025;10:30;A169;1;6;54;5;35;0;0;0;0;0;0;0;0
13.01.2025;10:29;A169;1;2;10;4;29;0;0;0;0;0;0;0;0
13.01.2025;10:28;A169;1;6;32;5;47;0;0;0;0;0;0;0;0
13.01.2025;10:27;A169;1;9;39;7;40;0;0;0;0;0;0;0;0
13.01.2025;10:26;A169;1;6;29;6;42;0;0;0;0;0;0;0;0
13.01.2025;10:25;A169;1;6;26;3;30;0;0;0;0;0;0;0;0
13.01.2025;10:24;A169;1;8;49;4;46;0;0;0;0;0;0;0;0
13.01.2025;10:23;A169;1;9;46;5;30;0;0;0;0;0;0;0;0
13.01.2025;10:22;A169;1;6;40;2;28;0;0;0;0;0;0;0;0
13.01.2025;10:21;A169;1;7;23;4;44;0;0;0;0;0;0;0;0
13.01.2025;10:20;A169;1;10;46;5;61;0;0;0;0;0;0;0;0
13.01.2025;10:19;A169;1;6;40;5;35;0;0;0;0;0;0;0;0
13.01.2025;10:18;A169;1;5;36;3;30;0;0;0;0;0;0;0;0
13.01.2025;10:17;A169;1;10;58;5;63;0;0;0;0;0;0;0;0
13.01.2025;10:16;A169;1;12;48;3;17;0;0;0;0;0;0;0;0
13.01.2025;10:15;A169;1;7;59;4;31;0;0;0;0;0;0;0;0
13.01.2025;10:14;A169;1;6;36;7;53;0;0;0;0;0;0;0;0
13.01.2025;10:13;A169;1;9;23;6;63;0;0;0;0;0;0;0;0
13.01.2025;10:12;A169;1;9;32;4;51;0;0;0;0;0;0;0;0
