Datum;Uhrzeit;Bezeichnung;Intervall;HAMP01Z;HAMP01B;ABMP02Z;ABMP02B;HAMP03Z;HAMP03B;ABMP04Z;ABMP04B;T1Z;T1B;T2Z;T2B
13.04.2024;17:50;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2024;03:30;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2024;03:25;A 79;1;0;0;0;0;0;0;0;0;0;0;0;0
