Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D41Z;D41B;D42Z;D42B;T1Z;T1B;T2Z;T2B;T3Z;T3B;T4Z;T4B
13.04.2024;17:50;A 19;1;0;0;1;36;1;0;0;0;0;0;0;0;2;3
13.04.2024;03:30;A 19;1;0;0;1;54;0;0;0;0;0;0;0;0;0;0
