Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D31Z;D31B;D32Z;D32B;Anf_32Z;Anf_32B
14.04.2024;01:43;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2024;01:36;A182;1;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;0
14.04.2024;01:27;A182;1;0;0;1;5;1;45;0;0;0;0;0;0;2;4;0;0
14.04.2024;01:11;A182;1;3;16;3;14;0;48;2;54;0;0;0;0;1;1;2;2
14.04.2024;01:05;A182;1;0;0;1;4;1;1;4;4;0;0;0;0;1;2;0;0
14.04.2024;00:50;A182;1;0;0;2;9;0;0;0;0;0;0;0;0;1;1;0;0
14.04.2024;00:42;A182;1;2;5;2;15;4;60;1;58;0;0;1;1;0;0;0;0
14.04.2024;00:28;A182;1;1;20;0;0;0;0;0;0;0;0;2;1;3;8;0;0
14.04.2024;00:18;A182;1;0;0;2;5;1;64;1;54;0;0;0;0;2;1;2;3
14.04.2024;00:14;A182;1;0;0;0;0;1;17;1;1;0;0;2;1;0;0;2;2
14.04.2024;00:10;A182;1;2;5;2;5;0;0;1;53;0;0;2;3;2;1;0;0
14.04.2024;00:03;A182;1;1;5;0;1;1;69;1;73;0;0;0;0;1;1;0;0
13.04.2024;23:43;A182;1;1;7;2;12;2;3;1;86;0;0;2;1;2;1;0;0
13.04.2024;23:26;A182;1;1;3;1;3;1;12;1;33;0;0;2;1;4;2;0;0
13.04.2024;23:16;A182;1;0;0;2;9;1;1;0;0;0;0;2;3;1;6;0;0
13.04.2024;23:08;A182;1;2;8;2;2;1;34;1;34;0;0;2;1;0;0;0;0
13.04.2024;23:05;A182;1;1;5;1;2;1;37;0;0;0;0;3;2;10;7;0;0
13.04.2024;22:55;A182;1;5;26;1;5;3;30;0;0;0;0;0;0;4;5;0;0
13.04.2024;22:49;A182;1;1;0;2;15;2;7;1;25;0;0;0;0;5;4;0;0
13.04.2024;22:41;A182;1;1;8;2;13;2;44;3;21;0;0;0;0;0;0;0;0
13.04.2024;22:31;A182;1;2;11;2;4;2;27;2;7;0;0;2;1;1;1;1;1
13.04.2024;22:03;A182;1;3;9;3;5;3;37;0;0;0;0;0;0;4;2;0;0
13.04.2024;21:58;A182;1;1;7;1;3;2;43;1;45;0;0;0;0;3;4;0;0
13.04.2024;21:39;A182;1;2;6;1;3;0;0;2;28;0;0;0;0;2;3;1;6
13.04.2024;21:33;A182;1;1;3;2;5;6;34;1;73;0;0;4;2;1;1;0;0
13.04.2024;21:13;A182;1;3;21;6;26;2;2;4;72;0;0;0;0;2;1;8;8
13.04.2024;20:54;A182;1;1;1;3;8;3;52;1;1;0;0;3;38;2;48;0;0
13.04.2024;20:49;A182;1;0;0;1;3;4;30;0;0;0;0;0;0;3;5;2;3
13.04.2024;20:31;A182;1;2;8;0;0;3;53;1;18;0;0;1;1;7;18;0;0
13.04.2024;20:23;A182;1;4;36;2;36;6;65;3;59;0;0;1;1;4;32;0;0
13.04.2024;19:54;A182;1;4;18;2;14;3;39;0;32;0;0;1;8;1;1;0;0
