Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B
14.04.2024;00:10;A139;1;0;0;0;0
13.04.2024;19:43;A139;1;0;0;0;0
13.04.2024;18:51;A139;1;1;99;0;0
13.04.2024;17:50;A139;1;1;2;1;27
13.04.2024;05:17;A139;1;0;0;0;0
13.04.2024;04:43;A139;1;0;0;0;0
13.04.2024;03:49;A139;1;0;0;0;0
13.04.2024;03:30;A139;1;0;0;0;0
13.04.2024;03:25;A139;1;0;0;0;0
