Datum;Uhrzeit;Bezeichnung;Intervall;TF38_AnfZ;TF38_AnfB;TF38a_AnfZ;TF38a_AnfB;TBS38_AnfZ;TBS38_AnfB;TBS38a_AnfZ;TBS38a_AnfB;MP11Z;MP11B;MP12Z;MP12B;MP13Z;MP13B;MP51Z;MP51B;MP52Z;MP52B;MP53Z;MP53B;MP54Z;MP54B
13.04.2024;17:49;A113;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
13.04.2024;05:16;A113;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
13.04.2024;03:29;A113;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
13.04.2024;03:24;A113;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
