Datum;Uhrzeit;Bezeichnung;Intervall;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;IR51Z;IR51B;IR111Z;IR111B
14.04.2024;01:42;A169;1;3;11;1;4;0;0;0;0;0;0;0;0
14.04.2024;01:35;A169;1;1;3;0;0;0;0;0;0;0;0;0;0
14.04.2024;01:10;A169;1;3;6;3;10;0;0;0;0;0;0;0;0
14.04.2024;00:49;A169;1;2;6;3;20;0;0;0;0;0;0;0;0
14.04.2024;00:41;A169;1;0;0;2;6;0;0;0;0;0;0;0;0
14.04.2024;00:27;A169;1;2;3;3;14;0;0;0;0;0;0;0;0
14.04.2024;00:17;A169;1;4;17;0;0;0;0;0;0;0;0;0;0
14.04.2024;00:13;A169;1;3;15;2;10;0;0;0;0;0;0;0;0
14.04.2024;00:09;A169;1;1;3;0;0;0;0;0;0;0;0;0;0
14.04.2024;00:02;A169;1;2;5;1;11;0;0;0;0;0;0;0;0
13.04.2024;23:07;A169;1;5;11;3;32;0;0;0;0;0;0;0;0
13.04.2024;23:04;A169;1;5;20;2;21;0;0;0;0;0;0;0;0
13.04.2024;22:30;A169;1;6;21;5;31;0;0;0;0;0;0;0;0
13.04.2024;21:57;A169;1;4;22;2;10;0;0;0;0;0;0;0;0
13.04.2024;21:32;A169;1;5;18;3;12;0;0;0;0;0;0;0;0
13.04.2024;20:53;A169;1;7;27;6;28;0;0;0;0;0;0;0;0
13.04.2024;20:48;A169;1;7;20;6;39;0;0;0;0;0;0;0;0
13.04.2024;20:30;A169;1;5;15;2;12;0;0;0;0;0;0;0;0
13.04.2024;19:53;A169;1;9;42;7;34;0;0;0;0;0;0;0;0
13.04.2024;19:42;A169;1;8;28;8;47;0;0;0;0;0;0;0;0
13.04.2024;19:34;A169;1;9;30;8;63;0;0;0;0;0;0;0;0
13.04.2024;19:21;A169;1;8;41;6;49;0;0;0;0;0;0;0;0
13.04.2024;18:50;A169;1;11;38;6;63;0;0;0;0;0;0;0;0
13.04.2024;18:37;A169;1;6;20;4;41;0;0;0;0;0;0;0;0
13.04.2024;18:24;A169;1;10;27;6;57;0;0;0;0;0;0;0;0
13.04.2024;18:07;A169;1;9;38;5;68;0;0;0;0;0;0;0;0
13.04.2024;17:51;A169;1;13;45;3;50;0;0;0;0;0;0;0;0
13.04.2024;17:49;A169;1;6;29;3;45;0;0;0;0;0;0;0;0
13.04.2024;17:42;A169;1;7;20;1;36;0;0;0;0;0;0;0;0
13.04.2024;17:22;A169;1;11;56;4;73;0;0;0;0;0;0;0;0
13.04.2024;16:44;A169;1;10;36;7;66;0;0;0;0;0;0;0;0
13.04.2024;16:19;A169;1;10;34;4;52;0;0;0;0;0;0;0;0
13.04.2024;15:24;A169;1;11;68;3;51;0;0;0;0;0;0;0;0
13.04.2024;14:38;A169;1;10;46;5;78;0;0;0;0;0;0;0;0
13.04.2024;14:12;A169;1;8;38;6;66;0;0;0;0;0;0;0;0
13.04.2024;13:47;A169;1;8;69;6;69;0;0;0;0;0;0;0;0
13.04.2024;13:41;A169;1;15;52;9;66;0;0;0;0;0;0;0;0
13.04.2024;13:32;A169;1;11;29;6;59;0;0;0;0;0;0;0;0
13.04.2024;13:25;A169;1;12;35;6;63;0;0;0;0;0;0;0;0
13.04.2024;12:52;A169;1;5;30;3;63;0;0;0;0;0;0;0;0
13.04.2024;12:41;A169;1;13;50;9;51;0;0;0;0;0;0;0;0
13.04.2024;12:23;A169;1;11;55;4;68;0;0;0;0;0;0;0;0
13.04.2024;12:16;A169;1;13;48;6;83;0;0;0;0;0;0;0;0
13.04.2024;12:06;A169;1;10;42;5;60;0;0;0;0;0;0;0;0
13.04.2024;11:06;A169;1;11;51;6;53;0;0;0;0;0;0;0;0
13.04.2024;11:04;A169;1;6;30;7;43;0;0;0;0;0;0;0;0
13.04.2024;10:32;A169;1;11;40;7;41;0;0;0;0;0;0;0;0
13.04.2024;10:24;A169;1;7;45;6;56;0;0;0;0;0;0;0;0
13.04.2024;10:16;A169;1;7;26;6;32;0;0;0;0;0;0;0;0
13.04.2024;10:08;A169;1;5;39;6;34;0;0;0;0;0;0;0;0
13.04.2024;10:06;A169;1;4;34;4;26;0;0;0;0;0;0;0;0
13.04.2024;09:51;A169;1;8;39;7;52;0;0;0;0;0;0;0;0
13.04.2024;09:43;A169;1;9;39;6;36;0;0;0;0;0;0;0;0
13.04.2024;08:33;A169;1;5;14;5;31;0;0;0;0;0;0;0;0
13.04.2024;08:30;A169;1;5;26;3;19;0;0;0;0;0;0;0;0
13.04.2024;08:15;A169;1;6;18;5;25;0;0;0;0;0;0;0;0
13.04.2024;07:58;A169;1;9;31;2;18;0;0;0;0;0;0;0;0
13.04.2024;07:55;A169;1;2;11;3;22;0;0;0;0;0;0;0;0
13.04.2024;07:37;A169;1;6;23;4;22;0;0;0;0;0;0;0;0
13.04.2024;07:14;A169;1;1;3;1;3;0;0;0;0;0;0;0;0
13.04.2024;06:58;A169;1;1;1;1;3;0;0;0;0;0;0;0;0
13.04.2024;06:52;A169;1;2;5;4;12;0;0;0;0;0;0;0;0
13.04.2024;06:46;A169;1;2;5;4;12;0;0;0;0;0;0;0;0
13.04.2024;06:20;A169;1;2;5;0;0;0;0;0;0;0;0;0;0
13.04.2024;06:13;A169;1;4;17;2;8;0;0;0;0;0;0;0;0
13.04.2024;06:09;A169;1;0;0;1;2;0;0;0;0;0;0;0;0
13.04.2024;05:59;A169;1;1;3;2;6;0;0;0;0;0;0;0;0
13.04.2024;05:53;A169;1;1;4;3;12;0;0;0;0;0;0;0;0
13.04.2024;05:18;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2024;05:16;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2024;04:45;A169;1;1;1;1;2;0;0;0;0;0;0;0;0
13.04.2024;04:42;A169;1;1;5;1;3;0;0;0;0;0;0;0;0
13.04.2024;04:39;A169;1;0;4;1;5;0;0;0;0;0;0;0;0
13.04.2024;04:27;A169;1;1;3;1;5;0;0;0;0;0;0;0;0
13.04.2024;04:02;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2024;03:50;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2024;03:48;A169;1;1;1;2;4;0;0;0;0;0;0;0;0
13.04.2024;03:42;A169;1;0;0;1;0;0;0;0;0;0;0;0;0
13.04.2024;03:39;A169;1;1;4;0;0;0;0;0;0;0;0;0;0
13.04.2024;03:35;A169;1;1;3;0;0;0;0;0;0;0;0;0;0
13.04.2024;03:29;A169;1;2;5;3;10;0;0;0;0;0;0;0;0
13.04.2024;03:24;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2024;03:16;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2024;02:41;A169;1;1;3;0;0;0;0;0;0;0;0;0;0
13.04.2024;02:30;A169;1;0;0;4;8;0;0;0;0;0;0;0;0
