Datum;Uhrzeit;Bezeichnung;Intervall;V21_AnfZ;V21_AnfB;V81_AnfZ;V81_AnfB;V381_AnfZ;V381_AnfB;TF38_AnfZ;TF38_AnfB;TF38a_AnfZ;TF38a_AnfB;TBS38_AnfZ;TBS38_AnfB;TBS38a_AnfZ;TBS38a_AnfB
14.04.2024;00:09;A151;1;1;11;1;2;0;0;0;0;0;0;0;0;0;0
13.04.2024;19:42;A151;1;6;61;2;29;0;0;0;0;4;10;0;0;0;0
13.04.2024;18:50;A151;1;4;52;6;54;0;0;0;0;2;4;0;0;0;0
13.04.2024;17:51;A151;1;2;79;2;22;0;0;0;0;3;28;0;0;0;0
13.04.2024;17:49;A151;1;4;28;4;27;0;0;0;0;3;7;0;0;0;0
13.04.2024;13:32;A151;1;4;31;3;22;0;0;0;0;3;8;0;0;0;0
13.04.2024;05:16;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2024;04:42;A151;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2024;03:48;A151;1;1;13;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2024;03:29;A151;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2024;03:24;A151;1;2;20;0;0;0;0;0;0;0;0;0;0;0;0
