Datum;Uhrzeit;Bezeichnung;Intervall;H51_M1_644Z;H51_M1_644B;A51_M2_645Z;A51_M2_645B;H55_M3_648Z;H55_M3_648B;A55_M4_649Z;A55_M4_649B;T1Z;T1B;T3Z;T3B;T4Z;T4B;T5Z;T5B
13.04.2024;17:50;A125;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2024;05:17;A125;1;0;0;0;0;1;2;1;2;0;0;0;0;0;0;0;0
13.04.2024;03:30;A125;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2024;03:25;A125;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
