Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D12Z;D12B;D21Z;D21B;D22Z;D22B;D23Z;D23B;D31Z;D31B;D32Z;D32B;Anf_32Z;Anf_32B
12.12.2024;01:00;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:59;A182;1;0;0;1;2;0;0;0;0;0;0;1;1;2;1;0;0
12.12.2024;00:58;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
12.12.2024;00:57;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
12.12.2024;00:56;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:55;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:54;A182;1;0;0;1;3;0;0;0;0;0;0;2;1;0;0;0;0
12.12.2024;00:53;A182;1;1;3;1;2;1;52;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:52;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:51;A182;1;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:50;A182;1;0;0;0;0;1;67;1;1;0;0;0;0;0;0;0;0
12.12.2024;00:49;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:48;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:47;A182;1;0;0;1;5;0;18;0;23;0;0;0;0;2;1;0;0
12.12.2024;00:46;A182;1;1;9;1;3;1;75;1;83;0;0;0;0;0;0;0;0
12.12.2024;00:45;A182;1;1;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:44;A182;1;1;7;2;8;0;0;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:43;A182;1;1;4;1;4;0;0;0;0;0;0;0;0;1;2;0;0
12.12.2024;00:42;A182;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:41;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0
12.12.2024;00:40;A182;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1
12.12.2024;00:39;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:38;A182;1;0;0;1;4;1;1;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:37;A182;1;0;0;0;0;0;15;0;0;0;0;0;0;3;3;0;0
12.12.2024;00:36;A182;1;0;4;0;0;1;20;0;0;0;0;0;0;1;0;0;0
12.12.2024;00:35;A182;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:34;A182;1;1;6;2;6;2;24;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:33;A182;1;0;0;1;2;1;2;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:32;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
12.12.2024;00:31;A182;1;0;0;1;3;1;1;0;0;0;0;0;0;0;0;2;3
12.12.2024;00:30;A182;1;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:29;A182;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:28;A182;1;0;0;1;2;0;0;1;50;0;0;0;0;0;0;0;0
12.12.2024;00:27;A182;1;0;0;0;0;2;45;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:26;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:25;A182;1;0;0;0;0;1;25;0;0;0;0;0;0;2;1;1;1
12.12.2024;00:24;A182;1;0;0;0;0;0;0;1;36;0;0;2;1;2;1;1;3
12.12.2024;00:23;A182;1;1;2;1;3;0;0;0;0;0;0;2;4;0;0;0;0
12.12.2024;00:22;A182;1;2;9;3;13;2;25;0;5;0;0;0;0;2;1;0;0
12.12.2024;00:21;A182;1;0;0;0;0;0;0;1;18;0;0;0;0;0;0;0;0
12.12.2024;00:20;A182;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
12.12.2024;00:19;A182;1;0;0;0;0;2;2;1;22;0;0;0;0;0;0;0;0
12.12.2024;00:18;A182;1;1;5;1;3;1;4;1;45;0;0;0;0;0;0;0;0
12.12.2024;00:17;A182;1;0;0;0;0;1;11;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:16;A182;1;0;0;0;0;2;7;0;0;0;0;0;0;2;2;0;0
12.12.2024;00:15;A182;1;0;0;1;5;1;6;0;0;0;0;1;1;0;0;0;0
