Datum;Uhrzeit;Bezeichnung;Intervall;V51_A9/M2_510Z;V51_A9/M2_510B;H51_A135/1_492Z;H51_A135/1_492B;A51_M1_493Z;A51_M1_493B;H55_A110/M3_12XZ;H55_A110/M3_12XB;A55_M2_1290/12XZ;A55_M2_1290/12XB;MP3_SL_A110Z;MP3_SL_A110B;Anf_32Z;Anf_32B
12.12.2024;00:13;A 74;1;0;0;1;21;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:12;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:11;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:10;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:09;A 74;1;0;0;0;0;1;6;0;0;0;0;0;0;0;0
12.12.2024;00:08;A 74;1;0;0;0;0;1;15;0;0;0;0;0;0;0;0
12.12.2024;00:07;A 74;1;0;0;0;7;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:06;A 74;1;0;0;1;6;1;10;1;2;1;13;0;0;0;0
12.12.2024;00:05;A 74;1;0;0;1;9;0;0;0;0;0;0;0;0;0;0
12.12.2024;00:04;A 74;1;0;0;0;9;1;5;0;0;0;0;0;0;0;0
12.12.2024;00:03;A 74;1;0;0;2;17;0;2;2;1;0;0;0;0;0;0
12.12.2024;00:02;A 74;1;2;8;0;0;1;4;0;0;0;0;0;0;0;0
12.12.2024;00:01;A 74;1;0;0;1;12;1;10;0;0;0;0;0;0;0;0
12.12.2024;00:00;A 74;1;0;0;0;0;1;7;0;0;0;0;0;0;0;0
11.12.2024;23:59;A 74;1;0;0;0;0;1;8;0;0;0;0;0;0;0;0
11.12.2024;23:58;A 74;1;0;0;0;0;1;6;0;0;0;0;0;0;0;0
11.12.2024;23:57;A 74;1;0;0;1;8;1;9;1;3;0;0;0;0;0;0
11.12.2024;23:56;A 74;1;0;0;0;0;0;100;0;0;0;0;0;0;0;0
11.12.2024;23:55;A 74;1;0;0;2;27;1;10;0;0;0;0;0;0;0;0
11.12.2024;23:54;A 74;1;0;0;0;0;1;9;0;0;0;0;0;0;0;0
11.12.2024;23:53;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.12.2024;23:52;A 74;1;0;0;0;0;2;15;0;0;0;0;0;0;0;0
11.12.2024;23:51;A 74;1;0;0;0;0;2;58;0;0;1;18;1;1;1;1
11.12.2024;23:50;A 74;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0
11.12.2024;23:49;A 74;1;0;0;0;0;2;23;0;0;0;0;0;0;0;0
11.12.2024;23:48;A 74;1;1;8;0;0;1;6;0;0;0;0;0;0;0;0
11.12.2024;23:47;A 74;1;0;0;0;0;2;12;0;0;1;18;1;1;1;1
11.12.2024;23:46;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.12.2024;23:45;A 74;1;0;0;0;0;1;7;0;0;0;0;0;0;0;0
11.12.2024;23:44;A 74;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11.12.2024;23:43;A 74;1;0;0;1;7;1;4;0;0;0;0;0;0;0;0
11.12.2024;23:42;A 74;1;0;0;0;0;1;4;0;0;0;0;0;0;0;0
11.12.2024;23:41;A 74;1;0;0;3;26;2;22;0;0;0;0;0;0;0;0
11.12.2024;23:40;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.12.2024;23:39;A 74;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0
11.12.2024;23:38;A 74;1;0;0;1;20;0;0;0;0;0;0;0;0;0;0
11.12.2024;23:37;A 74;1;0;0;1;11;1;8;0;0;0;0;0;0;0;0
11.12.2024;23:36;A 74;1;0;0;1;10;0;5;0;0;0;12;0;0;0;0
11.12.2024;23:35;A 74;1;0;0;0;0;1;2;0;0;1;14;1;1;0;0
11.12.2024;23:34;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.12.2024;23:33;A 74;1;0;0;2;24;1;7;0;0;0;0;0;0;0;0
11.12.2024;23:32;A 74;1;0;0;3;19;1;8;0;0;0;0;0;0;0;0
11.12.2024;23:31;A 74;1;0;0;0;0;1;3;0;0;1;5;0;0;0;0
11.12.2024;23:30;A 74;1;0;0;0;0;1;9;0;0;0;0;0;0;0;0
11.12.2024;23:29;A 74;1;0;0;0;0;1;18;0;0;0;0;0;0;0;0
11.12.2024;23:28;A 74;1;0;0;0;0;1;12;1;1;0;0;0;0;0;0
11.12.2024;23:27;A 74;1;0;0;0;0;0;17;0;0;0;0;0;0;0;0
11.12.2024;23:26;A 74;1;0;0;0;7;2;10;0;0;0;0;0;0;0;0
11.12.2024;23:25;A 74;1;0;0;1;2;4;24;0;0;0;0;0;0;0;0
11.12.2024;23:24;A 74;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0
11.12.2024;23:23;A 74;1;0;0;2;13;1;9;0;0;0;0;0;0;0;0
11.12.2024;23:22;A 74;1;0;0;0;0;1;12;0;0;1;4;0;0;0;0
11.12.2024;23:21;A 74;1;0;0;0;0;2;6;0;0;0;0;0;0;0;0
11.12.2024;23:20;A 74;1;0;0;1;17;2;17;0;0;0;0;0;0;0;0
11.12.2024;23:19;A 74;1;1;1;1;1;0;0;0;0;1;4;0;0;0;0
11.12.2024;23:18;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.12.2024;23:17;A 74;1;0;0;2;22;1;6;0;0;0;0;0;0;0;0
11.12.2024;23:16;A 74;1;0;0;2;32;2;36;0;0;3;15;1;1;1;1
11.12.2024;23:15;A 74;1;0;0;3;15;1;44;0;0;2;13;0;0;0;0
11.12.2024;23:14;A 74;1;0;0;2;27;2;10;0;0;1;16;0;0;0;0
11.12.2024;23:13;A 74;1;0;0;1;14;3;8;0;0;0;0;0;0;0;0
11.12.2024;23:12;A 74;1;0;0;2;18;2;28;0;0;0;0;0;0;0;0
11.12.2024;23:11;A 74;1;0;0;0;0;1;7;0;0;0;0;0;0;0;0
11.12.2024;23:10;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.12.2024;23:09;A 74;1;0;0;0;0;2;20;1;2;0;0;0;0;0;0
11.12.2024;23:08;A 74;1;0;0;0;11;1;6;0;0;1;8;0;0;0;0
11.12.2024;23:07;A 74;1;0;0;1;11;2;14;0;0;0;0;0;0;0;0
11.12.2024;23:06;A 74;1;0;0;0;0;3;18;0;0;0;0;0;0;0;0
11.12.2024;23:05;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.12.2024;23:04;A 74;1;0;0;0;0;1;6;0;0;0;0;0;0;0;0
11.12.2024;23:03;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.12.2024;23:02;A 74;1;0;0;3;32;0;0;0;0;0;0;0;0;0;0
11.12.2024;23:01;A 74;1;0;0;0;11;2;8;0;0;0;0;0;0;0;0
11.12.2024;23:00;A 74;1;0;0;1;0;0;0;0;0;1;13;0;0;0;0
11.12.2024;22:59;A 74;1;0;0;0;2;0;0;0;0;0;0;1;1;0;0
11.12.2024;22:58;A 74;1;0;0;1;4;2;4;0;0;0;0;0;0;0;0
11.12.2024;22:57;A 74;1;0;0;0;0;1;7;0;0;1;1;0;0;0;0
11.12.2024;22:56;A 74;1;0;0;1;18;3;31;0;0;0;0;0;0;0;0
11.12.2024;22:55;A 74;1;0;0;0;0;4;16;1;3;0;0;0;0;0;0
11.12.2024;22:54;A 74;1;1;2;0;0;2;29;0;0;1;7;0;0;0;0
11.12.2024;22:53;A 74;1;0;0;0;10;4;9;0;0;0;0;0;0;0;0
11.12.2024;22:52;A 74;1;0;0;1;7;1;21;0;0;1;15;0;0;0;0
11.12.2024;22:51;A 74;1;0;0;1;9;1;58;0;0;1;9;1;1;1;1
11.12.2024;22:50;A 74;1;0;0;1;7;1;26;0;0;1;22;1;1;1;1
11.12.2024;22:49;A 74;1;0;0;0;0;2;4;0;0;0;0;0;0;0;0
11.12.2024;22:48;A 74;1;1;2;0;21;2;18;0;0;0;0;0;0;0;0
11.12.2024;22:47;A 74;1;1;9;2;13;1;7;0;0;0;0;0;0;0;0
11.12.2024;22:46;A 74;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0
11.12.2024;22:45;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.12.2024;22:44;A 74;1;0;0;0;0;1;7;0;0;0;0;0;0;0;0
11.12.2024;22:43;A 74;1;0;0;2;14;1;17;0;0;0;0;0;0;0;0
11.12.2024;22:42;A 74;1;0;0;2;16;1;2;0;0;0;0;0;0;0;0
11.12.2024;22:41;A 74;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.12.2024;22:40;A 74;1;0;0;0;0;2;13;0;0;0;0;0;0;0;0
11.12.2024;22:39;A 74;1;0;0;0;0;3;48;2;3;0;0;0;0;0;0
11.12.2024;22:38;A 74;1;0;0;2;64;1;8;0;0;1;20;0;0;0;0
11.12.2024;22:37;A 74;1;0;0;1;8;1;5;0;0;1;1;1;1;0;0
11.12.2024;22:36;A 74;1;0;0;0;0;2;12;0;0;1;10;0;0;0;0
11.12.2024;22:35;A 74;1;0;0;0;0;4;29;0;0;0;0;1;1;0;0
11.12.2024;22:34;A 74;1;0;0;0;0;1;41;0;0;1;9;1;1;0;0
11.12.2024;22:33;A 74;1;0;0;1;8;1;8;0;0;1;8;1;1;0;0
11.12.2024;22:32;A 74;1;3;8;0;0;1;9;0;0;0;0;0;0;0;0
11.12.2024;22:31;A 74;1;0;0;3;26;2;20;0;0;0;0;0;0;0;0
11.12.2024;22:30;A 74;1;0;0;1;7;2;6;0;0;1;13;0;0;0;0
11.12.2024;22:29;A 74;1;0;0;1;7;2;8;1;1;0;0;0;0;0;0
11.12.2024;22:28;A 74;1;0;0;1;11;2;10;0;0;0;0;0;0;0;0
11.12.2024;22:27;A 74;1;0;0;1;19;2;12;0;0;0;0;0;0;0;0
11.12.2024;22:26;A 74;1;0;0;2;16;1;16;0;0;0;0;0;0;0;0
11.12.2024;22:25;A 74;1;0;0;1;8;4;64;0;0;1;14;0;0;0;0
11.12.2024;22:24;A 74;1;0;0;1;7;1;10;0;0;0;0;1;1;0;0
11.12.2024;22:23;A 74;1;0;0;1;10;1;33;0;0;1;14;0;0;0;0
11.12.2024;22:22;A 74;1;0;0;2;15;2;10;0;0;2;19;1;1;0;0
11.12.2024;22:21;A 74;1;0;0;0;0;1;34;0;0;2;27;0;0;0;0
11.12.2024;22:20;A 74;1;0;0;0;11;1;4;0;0;0;0;0;0;0;0
11.12.2024;22:19;A 74;1;3;8;1;2;1;75;0;0;0;21;0;0;0;0
11.12.2024;22:18;A 74;1;0;0;2;17;1;43;0;0;1;13;1;1;1;1
11.12.2024;22:17;A 74;1;0;0;2;14;3;26;2;6;1;26;1;1;0;0
11.12.2024;22:16;A 74;1;0;0;1;16;1;14;0;0;0;0;0;0;0;0
11.12.2024;22:15;A 74;1;0;0;0;0;2;19;0;0;0;0;0;0;0;0
11.12.2024;22:14;A 74;1;0;0;2;13;2;51;0;0;1;12;1;1;0;0
11.12.2024;22:13;A 74;1;0;0;1;9;0;0;0;0;2;24;0;0;0;0
11.12.2024;22:12;A 74;1;0;0;3;35;4;12;0;0;0;0;1;1;0;0
11.12.2024;22:11;A 74;1;0;0;1;28;2;53;0;0;1;14;1;1;0;0
11.12.2024;22:10;A 74;1;0;0;1;7;4;17;0;0;4;15;0;0;0;0
11.12.2024;22:09;A 74;1;0;0;2;11;2;29;0;0;0;0;0;0;0;0
11.12.2024;22:08;A 74;1;0;0;0;0;1;10;1;0;2;14;0;0;0;0
11.12.2024;22:07;A 74;1;0;0;0;0;4;32;0;0;0;0;0;0;0;0
11.12.2024;22:06;A 74;1;0;0;1;13;3;65;0;0;2;32;1;1;0;0
11.12.2024;22:05;A 74;1;0;0;0;7;1;3;0;0;2;7;1;1;0;0
11.12.2024;22:04;A 74;1;0;0;4;29;2;5;0;0;0;0;0;0;0;0
11.12.2024;22:03;A 74;1;0;0;4;60;1;26;2;7;1;8;1;1;0;0
11.12.2024;22:02;A 74;1;0;0;1;26;1;27;0;0;0;0;0;0;0;0
11.12.2024;22:01;A 74;1;0;0;2;18;3;25;0;0;0;0;0;0;0;0
11.12.2024;22:00;A 74;1;0;0;2;17;1;7;0;0;0;0;0;0;0;0
11.12.2024;21:59;A 74;1;0;0;1;10;1;12;0;0;0;0;0;0;0;0
11.12.2024;21:58;A 74;1;0;0;1;8;2;13;0;0;0;0;0;0;0;0
11.12.2024;21:57;A 74;1;0;0;2;24;0;100;1;1;1;8;1;1;0;0
11.12.2024;21:56;A 74;1;0;0;1;8;1;86;0;0;2;8;0;0;0;0
11.12.2024;21:55;A 74;1;0;0;0;0;1;7;0;0;0;0;0;0;0;0
11.12.2024;21:54;A 74;1;0;0;2;17;0;0;0;0;0;0;0;0;0;0
11.12.2024;21:53;A 74;1;0;0;2;16;2;25;0;0;0;0;0;0;0;0
11.12.2024;21:52;A 74;1;2;8;1;13;1;20;0;0;1;1;0;0;0;0
11.12.2024;21:51;A 74;1;0;0;1;13;1;10;1;3;0;0;0;0;0;0
11.12.2024;21:50;A 74;1;0;0;0;0;1;19;0;0;1;36;0;0;0;0
11.12.2024;21:49;A 74;1;0;0;0;0;2;24;0;0;0;0;0;0;0;0
11.12.2024;21:48;A 74;1;0;0;1;17;1;61;1;13;0;0;0;0;0;0
11.12.2024;21:47;A 74;1;0;0;1;12;2;8;0;0;0;0;0;0;0;0
11.12.2024;21:46;A 74;1;1;5;3;16;4;35;0;0;0;0;0;0;0;0
11.12.2024;21:45;A 74;1;0;0;0;0;3;17;1;3;0;0;0;0;0;0
11.12.2024;21:44;A 74;1;0;0;0;0;1;10;0;0;0;0;0;0;0;0
11.12.2024;21:43;A 74;1;0;0;1;20;3;47;0;0;0;0;0;0;0;0
11.12.2024;21:42;A 74;1;0;0;2;19;1;49;0;0;0;16;0;0;0;0
11.12.2024;21:41;A 74;1;2;10;2;21;2;16;0;0;1;1;2;3;1;1
11.12.2024;21:40;A 74;1;0;0;3;34;0;2;0;0;1;12;1;1;0;0
11.12.2024;21:39;A 74;1;0;0;1;13;4;68;1;0;1;7;0;0;1;1
11.12.2024;21:38;A 74;1;0;0;0;0;2;19;0;0;0;0;0;0;0;0
11.12.2024;21:37;A 74;1;0;0;0;0;3;14;1;2;1;5;0;0;0;0
11.12.2024;21:36;A 74;1;0;0;2;21;3;33;0;0;1;16;0;0;0;0
11.12.2024;21:35;A 74;1;0;0;0;0;2;27;0;0;0;0;0;0;0;0
11.12.2024;21:34;A 74;1;0;0;1;10;2;11;0;0;0;0;0;0;0;0
11.12.2024;21:33;A 74;1;2;11;3;40;2;10;0;0;2;12;0;0;0;0
11.12.2024;21:32;A 74;1;0;0;4;18;2;20;0;0;0;0;0;0;0;0
11.12.2024;21:31;A 74;1;0;0;1;7;2;30;0;0;0;0;0;0;0;0
11.12.2024;21:30;A 74;1;0;0;0;0;5;21;0;0;1;8;0;0;0;0
11.12.2024;21:29;A 74;1;0;0;2;10;1;8;1;0;1;6;0;0;0;0
11.12.2024;21:28;A 74;1;0;0;0;0;0;100;1;0;1;12;0;0;0;0
11.12.2024;21:27;A 74;1;0;0;3;26;2;75;2;2;0;10;1;1;0;0
11.12.2024;21:26;A 74;1;0;0;3;10;1;5;2;1;1;8;0;0;0;0
11.12.2024;21:25;A 74;1;0;0;2;17;4;54;0;0;1;9;1;1;0;0
11.12.2024;21:24;A 74;1;0;0;3;27;1;46;0;0;2;18;1;1;1;1
11.12.2024;21:23;A 74;1;1;0;2;21;6;28;0;0;1;7;0;0;0;0
11.12.2024;21:22;A 74;1;2;4;2;15;1;14;0;0;0;0;0;0;0;0
11.12.2024;21:21;A 74;1;1;1;0;0;3;16;0;0;0;0;0;0;0;0
11.12.2024;21:20;A 74;1;0;0;0;0;2;8;0;0;0;0;0;0;0;0
11.12.2024;21:19;A 74;1;1;6;0;0;0;95;0;0;0;0;0;0;0;0
11.12.2024;21:18;A 74;1;0;0;0;0;5;25;1;3;0;0;0;0;0;0
11.12.2024;21:17;A 74;1;0;0;3;35;0;15;0;0;0;0;0;0;0;0
11.12.2024;21:16;A 74;1;0;0;1;12;3;39;1;0;1;6;0;0;1;1
11.12.2024;21:15;A 74;1;1;6;2;46;3;25;1;0;1;6;1;1;0;0
11.12.2024;21:14;A 74;1;0;0;0;0;1;18;0;0;2;36;1;1;0;0
11.12.2024;21:13;A 74;1;0;0;0;0;1;19;1;1;0;0;1;1;0;0
11.12.2024;21:12;A 74;1;0;0;3;24;3;7;0;0;0;0;0;0;0;0
11.12.2024;21:11;A 74;1;0;0;0;0;2;6;0;0;0;0;0;0;0;0
11.12.2024;21:10;A 74;1;0;0;1;16;3;56;0;0;0;0;0;0;0;0
11.12.2024;21:09;A 74;1;0;0;1;8;3;21;1;4;1;3;1;1;0;0
11.12.2024;21:08;A 74;1;0;0;1;8;2;18;0;0;0;0;0;0;0;0
11.12.2024;21:07;A 74;1;0;0;0;0;1;6;0;0;1;27;0;0;0;0
11.12.2024;21:06;A 74;1;0;0;2;16;4;43;0;0;0;0;0;0;0;0
11.12.2024;21:05;A 74;1;0;0;1;12;2;73;0;0;0;0;0;0;0;0
11.12.2024;21:04;A 74;1;0;0;0;0;1;3;0;0;0;0;0;0;0;0
11.12.2024;21:03;A 74;1;0;0;3;57;3;57;0;0;1;16;1;1;0;0
11.12.2024;21:02;A 74;1;0;0;1;15;3;11;0;0;0;0;0;0;0;0
11.12.2024;21:01;A 74;1;0;0;2;23;2;30;0;0;0;0;0;0;0;0
11.12.2024;21:00;A 74;1;0;0;1;4;3;19;1;0;0;0;0;0;0;0
11.12.2024;20:59;A 74;1;0;0;0;0;2;6;0;0;1;4;0;0;0;0
11.12.2024;20:58;A 74;1;2;9;0;0;5;52;0;0;0;0;0;0;0;0
11.12.2024;20:57;A 74;1;0;0;1;7;2;86;2;1;1;3;1;1;0;0
11.12.2024;20:56;A 74;1;0;0;1;16;1;12;0;0;1;15;1;1;1;1
11.12.2024;20:55;A 74;1;0;0;2;11;3;19;1;3;0;0;0;0;0;0
11.12.2024;20:54;A 74;1;0;0;2;19;3;7;0;0;0;0;0;0;0;0
11.12.2024;20:53;A 74;1;0;0;4;24;2;30;0;0;0;0;0;0;0;0
11.12.2024;20:52;A 74;1;0;0;1;7;3;19;0;0;0;0;0;0;0;0
11.12.2024;20:51;A 74;1;0;0;2;16;1;4;0;0;1;13;0;0;0;0
11.12.2024;20:50;A 74;1;2;5;2;8;2;2;0;0;0;0;0;0;0;0
11.12.2024;20:49;A 74;1;0;0;1;13;2;24;0;0;0;0;0;0;0;0
11.12.2024;20:48;A 74;1;0;0;4;41;5;13;0;0;0;0;0;0;0;0
11.12.2024;20:47;A 74;1;0;0;2;14;3;17;1;1;0;0;0;0;0;0
11.12.2024;20:46;A 74;1;0;0;2;10;2;46;0;0;0;0;0;0;0;0
11.12.2024;20:45;A 74;1;0;0;2;17;1;7;0;0;0;0;0;0;0;0
11.12.2024;20:44;A 74;1;0;0;1;8;2;69;2;3;0;0;0;0;0;0
11.12.2024;20:43;A 74;1;0;0;3;28;1;59;0;0;1;11;0;0;0;0
11.12.2024;20:42;A 74;1;0;0;0;4;4;18;1;11;1;8;0;0;0;0
11.12.2024;20:41;A 74;1;0;0;2;21;5;23;0;0;0;0;0;0;0;0
11.12.2024;20:40;A 74;1;1;8;1;12;1;24;0;0;0;0;0;0;0;0
11.12.2024;20:39;A 74;1;0;0;1;18;1;17;0;0;0;0;0;0;0;0
11.12.2024;20:38;A 74;1;0;0;0;0;5;32;0;0;0;0;0;0;0;0
11.12.2024;20:37;A 74;1;0;0;1;11;3;51;1;1;0;0;0;0;0;0
11.12.2024;20:36;A 74;1;0;0;4;20;2;13;0;0;0;13;0;0;0;0
11.12.2024;20:35;A 74;1;0;0;1;8;1;5;0;0;2;13;1;1;0;0
11.12.2024;20:34;A 74;1;1;3;0;0;1;56;0;0;1;17;0;0;0;0
11.12.2024;20:33;A 74;1;0;0;3;40;5;38;1;0;0;0;0;0;1;1
11.12.2024;20:32;A 74;1;0;0;2;20;2;10;0;0;0;0;0;0;0;0
11.12.2024;20:31;A 74;1;0;0;2;24;3;10;0;0;0;0;0;0;0;0
11.12.2024;20:30;A 74;1;0;0;1;12;2;15;0;0;0;0;0;0;0;0
11.12.2024;20:29;A 74;1;0;0;2;26;2;26;0;0;0;0;0;0;0;0
11.12.2024;20:28;A 74;1;0;0;1;8;5;27;0;0;1;7;0;0;0;0
11.12.2024;20:27;A 74;1;0;0;2;46;2;16;0;0;1;4;1;1;0;0
11.12.2024;20:26;A 74;1;0;0;3;31;3;13;0;0;1;0;0;0;0;0
11.12.2024;20:25;A 74;1;0;0;1;26;1;62;0;0;0;0;0;0;0;0
11.12.2024;20:24;A 74;1;0;0;2;35;2;46;0;0;2;12;0;0;0;0
11.12.2024;20:23;A 74;1;0;0;1;21;2;40;3;3;0;0;1;1;1;1
11.12.2024;20:22;A 74;1;0;0;0;0;1;21;0;0;0;0;0;0;0;0
11.12.2024;20:21;A 74;1;0;0;1;12;1;46;0;0;1;25;1;1;0;0
11.12.2024;20:20;A 74;1;0;0;1;10;1;38;0;0;1;7;1;1;0;0
11.12.2024;20:19;A 74;1;1;8;1;13;1;14;0;0;1;5;1;1;1;3
11.12.2024;20:18;A 74;1;1;1;1;41;3;36;1;3;1;15;0;0;0;0
11.12.2024;20:17;A 74;1;0;0;3;20;3;23;1;4;1;8;1;1;0;0
11.12.2024;20:16;A 74;1;0;0;1;9;3;36;0;0;0;0;0;0;0;0
11.12.2024;20:15;A 74;1;0;0;2;20;3;13;0;0;0;0;0;0;0;0
11.12.2024;20:14;A 74;1;1;1;5;43;3;47;0;0;1;25;1;1;0;0
11.12.2024;20:13;A 74;1;0;0;4;39;1;6;0;0;1;8;1;1;0;0
11.12.2024;20:12;A 74;1;0;0;1;25;2;17;0;0;0;0;0;0;0;0
11.12.2024;20:11;A 74;1;0;0;2;11;4;33;3;2;0;0;0;0;0;0
11.12.2024;20:10;A 74;1;1;6;2;15;2;25;0;0;1;2;0;0;0;0
11.12.2024;20:09;A 74;1;1;6;0;0;3;6;0;0;1;11;1;1;0;0
11.12.2024;20:08;A 74;1;0;0;1;11;3;55;1;1;1;17;0;0;0;0
11.12.2024;20:07;A 74;1;0;0;2;19;3;61;2;3;0;0;1;1;1;1
11.12.2024;20:06;A 74;1;0;0;1;10;4;39;0;0;0;4;0;0;0;0
11.12.2024;20:05;A 74;1;0;0;0;0;3;28;0;0;2;26;1;1;0;0
11.12.2024;20:04;A 74;1;2;8;2;20;1;86;0;0;1;20;1;1;0;0
11.12.2024;20:03;A 74;1;0;0;2;11;1;10;0;0;0;0;0;0;0;0
11.12.2024;20:02;A 74;1;0;0;0;0;3;63;0;0;2;15;1;1;0;0
11.12.2024;20:01;A 74;1;0;0;3;29;2;16;0;0;1;6;0;0;0;0
11.12.2024;20:00;A 74;1;0;0;3;43;1;72;1;5;1;5;0;0;0;0
11.12.2024;19:59;A 74;1;0;0;1;8;5;20;0;0;3;21;1;1;1;1
