Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;D51Z;D51B;D81Z;D81B;D82Z;D82B;D91Z;D91B;D41Z;D41B;D42_1Z;D42_1B;_FG32Z;_FG32B;_FG33Z;_FG33B;_FG38Z;_FG38B;V83Z;V83B;V84Z;V84B;V92Z;V92B;V43Z;V43B;V44Z;V44B
15.06.2024;02:00;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:59;A 11;1;0;0;0;0;0;0;1;2;1;2;2;2;0;100;0;100;0;0;0;0;0;0;2;24;2;23;2;27;0;0;4;17
15.06.2024;01:58;A 11;1;1;13;0;0;0;0;0;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;1;17;3;12;1;9;0;0;0;0
15.06.2024;01:57;A 11;1;2;37;1;24;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:56;A 11;1;2;21;1;33;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;12;1;10;1;3;0;0;0;0
15.06.2024;01:55;A 11;1;4;42;3;45;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;13;0;0;0;0;0;0;0;0
15.06.2024;01:54;A 11;1;0;0;0;0;0;9;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;0;0;1;10;1;7;2;12;1;28
15.06.2024;01:53;A 11;1;0;5;1;14;1;38;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:52;A 11;1;2;35;0;19;1;1;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;15;0;0;0;0;0;0;1;8
15.06.2024;01:51;A 11;1;1;11;2;10;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;14;2;1;0;0;0;0;2;12
15.06.2024;01:50;A 11;1;0;0;0;0;0;0;1;0;1;1;1;2;0;100;0;100;0;0;0;0;0;0;4;26;2;23;2;24;1;7;2;7
15.06.2024;01:49;A 11;1;0;0;1;7;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10
15.06.2024;01:48;A 11;1;1;21;1;20;0;0;4;9;2;4;0;0;0;100;0;100;0;0;0;0;0;0;1;66;1;39;1;13;0;0;0;0
15.06.2024;01:47;A 11;1;0;0;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;14;0;0;0;0;1;9;0;0
15.06.2024;01:46;A 11;1;1;24;1;9;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;12
15.06.2024;01:45;A 11;1;2;15;0;0;0;0;1;1;0;0;2;3;0;100;0;100;0;0;0;0;0;0;1;15;1;11;1;15;1;10;1;4
15.06.2024;01:44;A 11;1;1;17;0;43;0;0;2;2;2;2;0;0;0;100;0;100;0;0;0;0;0;0;5;31;2;14;2;13;0;0;2;33
15.06.2024;01:43;A 11;1;0;0;2;26;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0
15.06.2024;01:42;A 11;1;1;11;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0
15.06.2024;01:41;A 11;1;0;0;0;0;0;0;4;3;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;28;3;6;1;7;0;0;1;7
15.06.2024;01:40;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:39;A 11;1;0;0;2;6;0;0;1;1;2;2;3;5;0;100;0;100;0;0;0;0;0;0;2;18;3;23;1;76;0;0;0;0
15.06.2024;01:38;A 11;1;0;0;1;5;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;1;3;1;8;0;0;0;0
15.06.2024;01:37;A 11;1;3;34;1;4;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;15;1;5;1;5;0;0;0;0
15.06.2024;01:36;A 11;1;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;6;1;9;1;9;0;0;0;0
15.06.2024;01:35;A 11;1;2;14;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;0;0;1;11;1;11;0;0;1;6
15.06.2024;01:34;A 11;1;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;1;4;7;1;7;0;0;0;0
15.06.2024;01:33;A 11;1;0;0;4;13;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:32;A 11;1;2;20;2;22;0;0;2;0;2;2;0;0;0;100;0;100;0;0;0;0;0;0;1;7;6;10;1;11;0;0;0;0
15.06.2024;01:31;A 11;1;7;20;1;9;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;0;0;5;23;1;3;1;5;2;12;0;0
15.06.2024;01:30;A 11;1;0;0;1;11;0;0;1;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;1;9;1;13;1;8;1;9;1;4
15.06.2024;01:29;A 11;1;0;0;3;7;0;0;1;2;2;4;0;0;0;100;0;100;0;0;0;0;0;0;3;26;4;39;3;18;0;0;0;0
15.06.2024;01:28;A 11;1;3;8;2;29;0;0;2;2;2;2;0;0;0;100;0;100;0;0;0;0;0;0;4;10;3;12;2;14;2;17;0;0
15.06.2024;01:27;A 11;1;3;23;1;29;0;0;1;2;0;0;1;0;0;100;0;100;0;0;0;0;0;0;1;13;0;0;0;0;0;0;0;0
15.06.2024;01:26;A 11;1;0;0;2;8;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;13;0;0;0;0;1;2;0;0
15.06.2024;01:25;A 11;1;4;22;0;0;0;0;1;2;2;3;0;0;0;100;0;100;0;0;0;0;0;0;3;33;4;25;2;16;0;0;0;0
15.06.2024;01:24;A 11;1;2;12;0;0;0;0;2;3;1;1;0;0;0;100;0;100;0;0;0;0;0;0;5;27;1;10;1;4;0;0;0;0
15.06.2024;01:23;A 11;1;0;0;1;10;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;6;1;10;0;5;0;0;0;0
15.06.2024;01:22;A 11;1;3;37;1;9;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;2;14;1;2;1;2;0;0;0;0
