Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;D52Z;D52B;V51Z;V51B;D111Z;D111B;V111Z;V111B;D112Z;D112B;TF35aZ;TF35aB;TB35aZ;TB35aB;TF35bZ;TF35bB;TB35bZ;TB35bB
15.06.2024;02:00;A149;1;1;1;2;1;3;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:59;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:58;A149;1;2;2;2;1;2;19;1;1;1;6;1;0;0;0;0;0;0;0;0;0
15.06.2024;01:57;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:56;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:55;A149;1;1;1;1;0;1;8;1;0;1;4;1;1;0;0;0;0;0;0;0;0
15.06.2024;01:54;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:53;A149;1;1;1;1;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:52;A149;1;1;0;0;0;0;0;1;1;1;7;1;0;0;0;0;0;0;0;0;0
15.06.2024;01:51;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:50;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:49;A149;1;2;2;2;1;1;11;1;1;1;7;1;1;0;0;0;0;0;0;0;0
15.06.2024;01:48;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:47;A149;1;0;0;0;0;0;0;1;1;1;9;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:46;A149;1;1;0;0;0;1;8;1;1;1;4;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:45;A149;1;1;1;1;0;2;10;1;1;1;5;2;1;0;0;0;0;0;0;0;0
15.06.2024;01:44;A149;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:43;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2024;01:42;A149;1;2;2;2;1;2;14;0;0;0;0;1;0;0;0;0;0;0;0;0;0
15.06.2024;01:41;A149;1;2;2;2;1;2;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
