Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;V51Z;V51B;D52Z;D52B;D111Z;D111B;V111Z;V111B;D112Z;D112B;VK1_iOZ;VK1_iOB;VK2_iOZ;VK2_iOB;TF31Z;TF31B;TB31BZ;TB31BB;TF31aZ;TF31aB;TB31aZ;TB31aB
10.02.2024;08:49;A185;1;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:48;A185;1;0;0;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:47;A185;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:46;A185;1;0;0;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:45;A185;1;0;0;2;12;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:44;A185;1;0;0;1;5;0;0;0;0;1;49;1;3;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:43;A185;1;0;0;4;17;0;0;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:42;A185;1;0;0;0;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:41;A185;1;0;0;1;3;0;0;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:40;A185;1;0;0;2;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:39;A185;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:38;A185;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:37;A185;1;0;0;1;4;0;0;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:36;A185;1;0;0;3;11;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:35;A185;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:34;A185;1;0;0;0;0;0;0;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:33;A185;1;0;0;1;6;0;0;0;0;2;45;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:32;A185;1;0;0;2;5;0;0;0;0;1;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:31;A185;1;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:30;A185;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:29;A185;1;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;08:28;A185;1;0;0;3;11;0;0;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
