Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V321Z;V321B;TF32Z;TF32B;TB32Z;TB32B;TF32aZ;TF32aB;TB32aZ;TB32aB
11.02.2024;01:00;A116;1;1;6;2;4;1;1;0;0;0;0;1;1;0;0;0;0
11.02.2024;00:59;A116;1;2;7;2;1;1;1;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:58;A116;1;2;4;3;5;1;1;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:57;A116;1;1;6;3;3;1;1;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:56;A116;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:55;A116;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:54;A116;1;5;11;1;4;1;1;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:53;A116;1;1;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0
11.02.2024;00:52;A116;1;2;20;0;0;0;0;0;0;0;0;1;2;0;0;0;0
11.02.2024;00:51;A116;1;3;4;1;5;2;2;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:50;A116;1;3;4;1;4;0;0;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:49;A116;1;1;4;4;23;4;7;0;0;0;0;1;1;0;0;0;0
11.02.2024;00:48;A116;1;3;2;5;20;6;8;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:47;A116;1;0;0;2;12;1;2;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:46;A116;1;3;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:45;A116;1;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:44;A116;1;4;7;1;5;1;0;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:43;A116;1;1;4;0;0;0;0;0;0;0;0;0;4;0;0;0;0
11.02.2024;00:42;A116;1;5;14;0;0;0;0;0;0;0;0;2;20;0;0;0;0
11.02.2024;00:41;A116;1;0;0;1;4;1;1;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:40;A116;1;2;3;4;11;3;3;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:39;A116;1;3;9;2;4;1;2;0;0;0;0;1;0;0;0;0;0
11.02.2024;00:38;A116;1;5;5;1;9;2;4;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:37;A116;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:36;A116;1;6;12;1;5;1;1;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:35;A116;1;1;3;3;9;2;3;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:34;A116;1;3;9;3;7;1;2;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:33;A116;1;1;4;3;28;4;12;0;0;0;0;1;3;0;0;0;0
11.02.2024;00:32;A116;1;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:31;A116;1;6;19;3;12;3;3;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:30;A116;1;4;10;3;3;2;3;0;0;0;0;1;2;0;0;0;0
11.02.2024;00:29;A116;1;2;37;1;8;0;0;1;1;0;0;1;15;0;0;0;0
11.02.2024;00:28;A116;1;0;0;3;8;2;8;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:27;A116;1;5;7;3;27;4;5;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:26;A116;1;4;9;4;7;2;3;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:25;A116;1;3;3;1;5;2;2;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:24;A116;1;1;5;3;18;5;7;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:23;A116;1;0;0;1;5;1;0;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:22;A116;1;4;8;4;17;3;5;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:21;A116;1;1;1;5;11;3;4;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:20;A116;1;5;9;1;5;1;3;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:19;A116;1;1;6;1;6;1;2;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:18;A116;1;0;0;5;17;3;5;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:17;A116;1;0;0;1;4;1;1;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:16;A116;1;1;8;3;9;2;3;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:15;A116;1;0;0;2;18;4;7;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:14;A116;1;5;5;4;8;3;3;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:13;A116;1;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:12;A116;1;1;3;1;6;2;3;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:11;A116;1;4;5;5;16;4;5;0;0;0;0;2;4;0;0;0;0
11.02.2024;00:10;A116;1;0;0;3;12;3;5;0;0;0;0;1;1;0;0;0;0
11.02.2024;00:09;A116;1;7;8;4;12;2;4;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:08;A116;1;2;6;3;8;2;3;0;0;0;0;1;3;0;0;0;0
11.02.2024;00:07;A116;1;5;10;1;5;1;1;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:06;A116;1;3;12;1;7;1;2;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:05;A116;1;1;2;4;4;2;2;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:04;A116;1;4;8;2;23;4;5;0;0;0;0;1;1;0;0;0;0
11.02.2024;00:03;A116;1;0;0;2;10;3;4;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:02;A116;1;0;0;3;23;5;8;0;0;0;0;0;0;0;0;0;0
11.02.2024;00:01;A116;1;7;31;1;5;0;0;1;1;0;0;1;20;0;0;0;0
11.02.2024;00:00;A116;1;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:59;A116;1;5;10;3;12;3;7;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:58;A116;1;1;3;1;5;1;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:57;A116;1;1;8;3;10;2;2;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:56;A116;1;5;9;5;21;4;6;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:55;A116;1;2;4;2;12;5;5;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:54;A116;1;2;14;3;12;3;6;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:53;A116;1;2;2;5;25;5;6;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:52;A116;1;8;13;3;19;4;6;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:51;A116;1;4;10;3;2;3;2;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:50;A116;1;5;10;2;13;2;3;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:49;A116;1;1;4;3;15;3;4;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:48;A116;1;1;2;6;11;3;5;0;0;1;1;1;13;0;0;1;1
10.02.2024;23:47;A116;1;10;19;4;9;2;2;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:46;A116;1;3;17;2;11;3;6;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:45;A116;1;5;11;2;11;2;3;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:44;A116;1;4;6;6;24;4;6;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:43;A116;1;1;3;1;18;4;7;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:42;A116;1;6;17;7;26;6;11;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:41;A116;1;1;3;1;2;1;1;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:40;A116;1;7;9;5;9;1;1;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:39;A116;1;2;6;4;20;6;9;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:38;A116;1;2;9;4;20;3;4;0;0;0;0;1;2;0;0;0;0
10.02.2024;23:37;A116;1;4;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:36;A116;1;0;0;4;14;2;2;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:35;A116;1;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:34;A116;1;10;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:33;A116;1;0;0;5;16;3;12;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:32;A116;1;3;4;2;18;1;18;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:31;A116;1;4;46;3;15;4;8;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:30;A116;1;2;4;2;9;2;2;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:29;A116;1;2;10;7;24;6;11;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:28;A116;1;3;3;7;31;5;8;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:27;A116;1;0;0;1;4;1;1;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:26;A116;1;4;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:25;A116;1;3;6;1;4;1;1;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:24;A116;1;2;2;2;14;2;3;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:23;A116;1;4;8;1;7;1;2;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:22;A116;1;4;14;1;4;1;3;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:21;A116;1;1;13;6;12;3;3;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:20;A116;1;1;4;4;7;1;1;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:19;A116;1;3;3;6;18;4;13;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:18;A116;1;3;2;3;13;1;2;0;0;0;0;1;1;0;0;0;0
10.02.2024;23:17;A116;1;12;16;1;7;2;3;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:16;A116;1;1;2;2;10;1;1;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:15;A116;1;1;6;1;3;1;0;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:14;A116;1;4;6;3;18;5;6;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:13;A116;1;2;4;10;22;6;7;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:12;A116;1;3;51;2;4;1;0;0;0;0;0;1;14;0;0;0;0
10.02.2024;23:11;A116;1;3;15;8;32;8;13;0;0;0;0;1;3;0;0;0;0
10.02.2024;23:10;A116;1;6;13;2;4;1;1;0;0;0;0;1;4;0;0;0;0
10.02.2024;23:09;A116;1;7;22;1;4;1;16;0;0;0;0;0;0;0;0;0;0
10.02.2024;23:08;A116;1;5;21;1;5;0;100;0;0;0;0;0;0;0;0;0;0
