Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V52Z;V52B;V53Z;V53B;V111Z;V111B;V112Z;V112B;TF35Z;TF35B;TB35Z;TB35B;TF36Z;TF36B;TB36Z;TB36B
26.01.2025;01:00;A 89;1;0;0;0;0;0;0;1;4;1;1;0;0;0;0;0;0;0;0
26.01.2025;00:59;A 89;1;0;0;0;0;0;0;0;7;1;0;0;0;0;0;0;0;0;0
26.01.2025;00:58;A 89;1;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
26.01.2025;00:57;A 89;1;0;0;0;0;0;0;2;18;3;18;0;0;0;0;0;0;0;0
26.01.2025;00:56;A 89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.01.2025;00:55;A 89;1;0;0;0;0;0;0;0;0;2;8;0;0;0;0;0;0;0;0
26.01.2025;00:54;A 89;1;0;0;0;0;0;0;1;7;4;20;0;0;0;0;0;0;0;0
26.01.2025;00:53;A 89;1;0;0;0;0;0;0;1;7;1;3;0;0;0;0;0;0;0;0
26.01.2025;00:52;A 89;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.01.2025;00:51;A 89;1;0;0;0;0;0;0;1;9;2;10;0;0;0;0;0;0;0;0
26.01.2025;00:50;A 89;1;0;0;0;0;0;0;1;24;1;18;0;0;0;0;0;0;0;0
26.01.2025;00:49;A 89;1;0;0;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0
26.01.2025;00:48;A 89;1;0;0;0;0;0;0;2;9;2;22;0;0;0;0;0;0;0;0
26.01.2025;00:47;A 89;1;0;0;0;0;0;0;1;8;2;7;0;0;0;0;0;0;0;0
26.01.2025;00:46;A 89;1;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0
26.01.2025;00:45;A 89;1;0;0;0;0;0;0;0;0;1;11;0;0;0;0;0;0;0;0
26.01.2025;00:44;A 89;1;0;0;0;0;0;0;2;5;1;8;0;0;0;0;0;0;0;0
26.01.2025;00:43;A 89;1;0;0;0;0;0;0;1;7;1;4;0;0;0;0;0;0;0;0
