Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V52Z;V52B;V111Z;V111B;V112Z;V112B;V351Z;V351B;TF35aZ;TF35aB;TF35bZ;TF35bB;TBS35aZ;TBS35aB;TBS35bZ;TBS35bB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB
23.05.2024;02:00;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:59;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:58;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:57;A 48;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:56;A 48;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:55;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:54;A 48;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:53;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:52;A 48;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:51;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:50;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:49;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:48;A 48;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:47;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:46;A 48;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:45;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:44;A 48;1;0;0;0;0;2;2;2;4;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:43;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:42;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:41;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:40;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:39;A 48;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:38;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:37;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:36;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:35;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:34;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:33;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:32;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:31;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:30;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:29;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:28;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:27;A 48;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:26;A 48;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:25;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:24;A 48;1;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:23;A 48;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:22;A 48;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:21;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:20;A 48;1;1;3;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:19;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:18;A 48;1;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:17;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:16;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:15;A 48;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:14;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:13;A 48;1;1;3;0;0;1;4;2;2;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:12;A 48;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:11;A 48;1;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:10;A 48;1;2;2;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:09;A 48;1;0;0;0;0;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:08;A 48;1;2;4;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:07;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:06;A 48;1;0;0;1;3;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:05;A 48;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:04;A 48;1;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:03;A 48;1;0;0;0;0;0;0;3;8;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:02;A 48;1;1;7;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:01;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;01:00;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;00:59;A 48;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;00:58;A 48;1;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;00:57;A 48;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;00:56;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;00:55;A 48;1;3;8;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;00:54;A 48;1;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;00:53;A 48;1;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;00:52;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;00:51;A 48;1;2;3;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;00:50;A 48;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;00:49;A 48;1;2;1;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;00:48;A 48;1;1;2;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;00:47;A 48;1;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;00:46;A 48;1;1;2;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;00:45;A 48;1;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;00:44;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;00:43;A 48;1;0;0;0;0;1;5;1;1;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;00:41;A 48;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
23.05.2024;00:39;A 48;1;2;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
22.05.2024;22:30;A 48;1;2;4;4;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
22.05.2024;22:29;A 48;1;0;0;0;0;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
22.05.2024;22:25;A 48;1;0;0;0;0;4;5;1;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
22.05.2024;22:22;A 48;1;4;7;1;1;10;13;1;3;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
22.05.2024;22:20;A 48;1;1;2;3;3;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
22.05.2024;22:19;A 48;1;2;7;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
22.05.2024;22:17;A 48;1;1;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
22.05.2024;22:14;A 48;1;2;6;1;0;3;8;2;5;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
22.05.2024;22:13;A 48;1;2;10;3;5;5;7;3;10;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
22.05.2024;22:12;A 48;1;2;6;3;8;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
22.05.2024;22:11;A 48;1;1;6;0;0;4;8;3;6;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
22.05.2024;22:10;A 48;1;0;0;2;1;7;20;3;10;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
22.05.2024;22:08;A 48;1;1;3;0;0;6;9;1;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;100
22.05.2024;22:01;A 48;1;1;2;3;6;2;3;2;3;1;7;2;3;0;0;2;3;0;0;0;100;0;100;0;100
22.05.2024;21:59;A 48;1;4;8;2;3;3;10;0;0;1;10;0;0;0;0;0;0;0;0;0;100;0;100;0;100
