Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;TF32Z;TF32B;TB32Z;TB32B;VK1_2StoerZ;VK1_2StoerB
19.11.2024;01:00;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:59;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:58;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:57;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:56;A150;1;1;7;0;0;0;0;0;0;0;0
19.11.2024;00:55;A150;1;0;0;1;9;0;0;0;0;0;0
19.11.2024;00:54;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:53;A150;1;1;10;0;0;0;0;0;0;0;0
19.11.2024;00:52;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:51;A150;1;0;0;2;26;0;0;0;0;0;0
19.11.2024;00:50;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:49;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:48;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:47;A150;1;0;0;1;7;0;0;0;0;0;0
19.11.2024;00:46;A150;1;0;0;1;10;0;0;0;0;0;0
19.11.2024;00:45;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:44;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:43;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:42;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:41;A150;1;0;0;1;7;0;0;0;0;0;0
19.11.2024;00:40;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:39;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:38;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:37;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:36;A150;1;1;17;1;3;0;0;0;0;0;0
19.11.2024;00:35;A150;1;0;0;1;7;0;0;0;0;0;0
19.11.2024;00:34;A150;1;1;10;0;0;0;0;0;0;0;0
19.11.2024;00:33;A150;1;0;0;2;12;0;0;0;0;0;0
19.11.2024;00:32;A150;1;1;9;0;0;0;0;0;0;0;0
19.11.2024;00:31;A150;1;1;12;0;0;0;0;0;0;0;0
19.11.2024;00:30;A150;1;2;17;0;0;0;0;0;0;0;0
19.11.2024;00:29;A150;1;1;8;0;0;0;0;0;0;0;0
19.11.2024;00:28;A150;1;0;0;1;6;0;0;0;0;0;0
19.11.2024;00:27;A150;1;1;23;0;0;0;0;0;0;0;0
19.11.2024;00:26;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:25;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:24;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:23;A150;1;1;26;1;16;0;0;0;0;0;0
19.11.2024;00:22;A150;1;1;17;1;8;0;0;0;0;0;0
19.11.2024;00:21;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:20;A150;1;0;0;3;3;0;0;0;0;0;0
19.11.2024;00:19;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:18;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:17;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:16;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:15;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:14;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:13;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:12;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:11;A150;1;0;0;1;9;0;0;0;0;0;0
19.11.2024;00:10;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:09;A150;1;2;15;2;3;0;0;0;0;0;0
19.11.2024;00:08;A150;1;1;9;0;0;0;0;0;0;0;0
19.11.2024;00:07;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:06;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:05;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:04;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:03;A150;1;1;11;0;0;0;0;0;0;0;0
19.11.2024;00:02;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:01;A150;1;0;0;0;0;0;0;0;0;0;0
19.11.2024;00:00;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:59;A150;1;0;0;1;1;0;0;0;0;0;0
18.11.2024;23:58;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:57;A150;1;1;11;0;0;0;0;0;0;0;0
18.11.2024;23:56;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:55;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:54;A150;1;0;1;0;0;0;0;0;0;0;0
18.11.2024;23:53;A150;1;1;10;3;21;0;0;0;0;0;0
18.11.2024;23:52;A150;1;0;11;0;0;0;0;0;0;0;0
18.11.2024;23:51;A150;1;2;16;0;0;0;0;0;0;0;0
18.11.2024;23:50;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:49;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:48;A150;1;1;12;1;7;0;0;0;0;0;0
18.11.2024;23:47;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:46;A150;1;1;10;1;12;0;0;0;0;0;0
18.11.2024;23:45;A150;1;1;19;0;0;0;0;0;0;0;0
18.11.2024;23:44;A150;1;4;14;1;17;0;0;0;0;0;0
18.11.2024;23:43;A150;1;2;25;0;0;0;0;0;0;0;0
18.11.2024;23:42;A150;1;0;0;1;17;0;0;0;0;0;0
18.11.2024;23:41;A150;1;1;7;0;0;0;0;0;0;0;0
18.11.2024;23:40;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:39;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:38;A150;1;1;18;1;3;0;0;0;0;0;0
18.11.2024;23:37;A150;1;2;14;0;0;0;0;0;0;0;0
18.11.2024;23:36;A150;1;1;12;0;0;0;0;0;0;0;0
18.11.2024;23:35;A150;1;1;10;0;0;0;0;0;0;0;0
18.11.2024;23:34;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:33;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:32;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:31;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:30;A150;1;1;12;0;0;0;0;0;0;0;0
18.11.2024;23:29;A150;1;0;0;1;10;0;0;0;0;0;0
18.11.2024;23:28;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:27;A150;1;1;15;0;0;0;0;0;0;0;0
18.11.2024;23:26;A150;1;0;0;1;8;0;0;0;0;0;0
18.11.2024;23:25;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:24;A150;1;1;8;1;9;0;0;0;0;0;0
18.11.2024;23:23;A150;1;1;1;1;16;0;0;0;0;0;0
18.11.2024;23:22;A150;1;1;5;0;15;0;0;0;0;0;0
18.11.2024;23:21;A150;1;0;0;1;11;0;0;0;0;0;0
18.11.2024;23:20;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:19;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:18;A150;1;1;5;1;10;0;0;0;0;0;0
18.11.2024;23:17;A150;1;0;0;3;20;0;0;0;0;0;0
18.11.2024;23:16;A150;1;3;8;0;0;0;0;0;0;0;0
18.11.2024;23:15;A150;1;0;0;1;12;0;0;0;0;0;0
18.11.2024;23:14;A150;1;0;0;1;13;0;0;0;0;0;0
18.11.2024;23:13;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:12;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:11;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:10;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:09;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;23:08;A150;1;0;0;1;17;0;0;0;0;0;0
18.11.2024;23:07;A150;1;1;15;1;12;0;0;0;0;0;0
18.11.2024;23:06;A150;1;1;22;0;0;0;0;0;0;0;0
18.11.2024;23:05;A150;1;0;0;1;13;0;0;0;0;0;0
18.11.2024;23:04;A150;1;0;0;1;4;0;0;0;0;0;0
18.11.2024;23:03;A150;1;1;11;1;12;0;0;0;0;0;0
18.11.2024;23:02;A150;1;0;0;2;37;0;0;0;0;0;0
18.11.2024;23:01;A150;1;0;0;1;13;0;0;0;0;0;0
18.11.2024;23:00;A150;1;1;9;1;14;0;0;0;0;0;0
18.11.2024;22:59;A150;1;0;4;0;0;0;0;0;0;0;0
18.11.2024;22:58;A150;1;1;8;2;21;0;0;0;0;0;0
18.11.2024;22:57;A150;1;2;19;0;0;0;0;0;0;0;0
18.11.2024;22:56;A150;1;1;10;0;0;0;0;0;0;0;0
18.11.2024;22:55;A150;1;2;16;0;0;0;0;0;0;0;0
18.11.2024;22:54;A150;1;0;0;1;7;0;0;0;0;0;0
18.11.2024;22:53;A150;1;3;26;3;17;0;0;0;0;0;0
18.11.2024;22:52;A150;1;0;0;2;6;0;0;0;0;0;0
18.11.2024;22:51;A150;1;0;0;0;4;0;0;0;0;0;0
18.11.2024;22:50;A150;1;0;0;1;7;0;0;0;0;0;0
18.11.2024;22:49;A150;1;0;0;0;6;0;0;0;0;0;0
18.11.2024;22:48;A150;1;1;11;1;3;0;0;0;0;0;0
18.11.2024;22:47;A150;1;1;19;1;34;0;0;0;0;0;0
18.11.2024;22:46;A150;1;1;18;0;0;0;0;0;0;0;0
18.11.2024;22:45;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;22:44;A150;1;1;12;1;13;0;0;0;0;0;0
18.11.2024;22:43;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;22:42;A150;1;0;0;1;7;0;0;0;0;0;0
18.11.2024;22:41;A150;1;2;20;2;27;0;0;0;0;0;0
18.11.2024;22:40;A150;1;0;0;1;10;0;0;0;0;0;0
18.11.2024;22:39;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;22:38;A150;1;1;28;0;0;0;0;0;0;0;0
18.11.2024;22:37;A150;1;0;0;1;13;0;0;0;0;0;0
18.11.2024;22:36;A150;1;0;0;1;18;0;0;0;0;0;0
18.11.2024;22:35;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;22:34;A150;1;1;7;1;10;0;0;0;0;0;0
18.11.2024;22:33;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;22:32;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;22:31;A150;1;0;0;1;4;0;0;0;0;0;0
18.11.2024;22:30;A150;1;2;13;0;0;0;0;0;0;0;0
18.11.2024;22:29;A150;1;1;9;0;0;0;0;0;0;0;0
18.11.2024;22:28;A150;1;0;0;1;10;0;0;0;0;0;0
18.11.2024;22:27;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;22:26;A150;1;1;6;1;8;0;0;0;0;0;0
18.11.2024;22:25;A150;1;1;9;1;18;0;0;0;0;0;0
18.11.2024;22:24;A150;1;1;19;2;3;0;0;0;0;0;0
18.11.2024;22:23;A150;1;2;20;1;25;0;0;0;0;0;0
18.11.2024;22:22;A150;1;1;10;2;26;0;0;0;0;0;0
18.11.2024;22:21;A150;1;3;24;0;0;0;0;0;0;0;0
18.11.2024;22:20;A150;1;2;22;1;7;0;0;0;0;0;0
18.11.2024;22:19;A150;1;0;0;1;9;0;0;0;0;0;0
18.11.2024;22:18;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;22:17;A150;1;2;11;1;26;0;0;0;0;0;0
18.11.2024;22:16;A150;1;2;17;2;14;0;0;0;0;0;0
18.11.2024;22:15;A150;1;1;5;0;0;0;0;0;0;0;0
18.11.2024;22:14;A150;1;2;23;0;0;0;0;0;0;0;0
18.11.2024;22:13;A150;1;2;15;1;12;0;0;0;0;0;0
18.11.2024;22:12;A150;1;0;0;2;24;0;0;0;0;0;0
18.11.2024;22:11;A150;1;1;11;2;24;0;0;0;0;0;0
18.11.2024;22:10;A150;1;1;14;1;12;0;0;0;0;0;0
18.11.2024;22:09;A150;1;1;14;3;25;0;0;0;0;0;0
18.11.2024;22:08;A150;1;1;21;0;0;0;0;0;0;0;0
18.11.2024;22:07;A150;1;1;0;0;13;0;0;0;0;0;0
18.11.2024;22:06;A150;1;0;0;2;13;0;0;0;0;0;0
18.11.2024;22:05;A150;1;1;9;3;23;0;0;0;0;0;0
18.11.2024;22:04;A150;1;3;41;1;10;0;0;0;0;0;0
18.11.2024;22:03;A150;1;1;24;1;15;0;0;0;0;0;0
18.11.2024;22:02;A150;1;1;14;1;9;0;0;0;0;0;0
18.11.2024;22:01;A150;1;0;0;1;11;0;0;0;0;0;0
18.11.2024;22:00;A150;1;2;18;4;26;0;0;0;0;0;0
18.11.2024;21:59;A150;1;0;0;0;15;0;0;0;0;0;0
18.11.2024;21:58;A150;1;3;21;1;0;0;0;0;0;0;0
18.11.2024;21:57;A150;1;0;0;1;18;0;0;0;0;0;0
18.11.2024;21:56;A150;1;1;40;1;12;0;0;0;0;0;0
18.11.2024;21:55;A150;1;2;26;1;11;0;0;0;0;0;0
18.11.2024;21:54;A150;1;1;12;1;11;0;0;0;0;0;0
18.11.2024;21:53;A150;1;0;99;2;55;0;0;0;0;0;0
18.11.2024;21:52;A150;1;0;100;2;13;0;0;0;0;0;0
18.11.2024;21:51;A150;1;0;100;1;12;0;0;0;0;0;0
18.11.2024;21:50;A150;1;0;100;1;4;0;0;0;0;0;0
18.11.2024;21:49;A150;1;1;74;2;13;0;0;0;0;0;0
18.11.2024;21:48;A150;1;0;0;1;13;0;0;0;0;0;0
18.11.2024;21:47;A150;1;1;10;0;0;0;0;0;0;0;0
18.11.2024;21:46;A150;1;1;10;0;8;0;0;0;0;0;0
18.11.2024;21:45;A150;1;0;0;1;4;0;0;0;0;0;0
18.11.2024;21:44;A150;1;1;18;2;5;0;0;0;0;0;0
18.11.2024;21:43;A150;1;1;7;1;16;0;0;0;0;0;0
18.11.2024;21:42;A150;1;0;0;2;19;0;0;0;0;0;0
18.11.2024;21:41;A150;1;3;52;1;13;0;0;0;0;0;0
18.11.2024;21:40;A150;1;1;5;1;19;0;0;0;0;0;0
18.11.2024;21:39;A150;1;0;0;0;0;0;0;0;0;0;0
18.11.2024;21:38;A150;1;3;25;0;0;0;0;0;0;0;0
18.11.2024;21:37;A150;1;1;8;1;12;0;0;0;0;0;0
18.11.2024;21:36;A150;1;1;8;0;5;0;0;0;0;0;0
18.11.2024;21:35;A150;1;1;13;1;3;0;0;0;0;0;0
18.11.2024;21:34;A150;1;2;8;1;31;0;0;0;0;0;0
18.11.2024;21:33;A150;1;0;0;1;7;0;0;0;0;0;0
18.11.2024;21:32;A150;1;2;25;0;0;0;0;0;0;0;0
18.11.2024;21:31;A150;1;2;9;1;21;0;0;0;0;0;0
18.11.2024;21:30;A150;1;2;22;0;0;0;0;0;0;0;0
18.11.2024;21:29;A150;1;1;11;0;0;0;0;0;0;0;0
18.11.2024;21:28;A150;1;1;2;3;21;0;0;0;0;0;0
18.11.2024;21:27;A150;1;1;10;0;0;1;1;1;1;0;0
18.11.2024;21:26;A150;1;0;4;1;14;0;0;0;0;0;0
18.11.2024;21:25;A150;1;1;9;1;6;0;0;0;0;0;0
