Datum;Uhrzeit;Bezeichnung;Intervall;T1_sZ;T1_sB;T1_bZ;T1_bB;T2_sZ;T2_sB;T2_bZ;T2_bB;IR51Z;IR51B;IR111Z;IR111B
22.04.2024;02:00;A169;1;0;0;1;8;0;0;0;0;0;0;0;0
22.04.2024;01:56;A169;1;0;0;1;3;0;0;0;0;0;0;0;0
22.04.2024;01:52;A169;1;0;0;1;0;0;0;0;0;0;0;0;0
22.04.2024;01:50;A169;1;1;2;1;2;0;0;0;0;0;0;0;0
22.04.2024;01:48;A169;1;2;7;1;2;0;0;0;0;0;0;0;0
22.04.2024;01:45;A169;1;0;0;1;1;0;0;0;0;0;0;0;0
22.04.2024;01:40;A169;1;2;3;2;7;0;0;0;0;0;0;0;0
22.04.2024;01:34;A169;1;1;1;1;5;0;0;0;0;0;0;0;0
22.04.2024;01:33;A169;1;1;7;2;4;0;0;0;0;0;0;0;0
22.04.2024;01:31;A169;1;1;3;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:30;A169;1;1;1;1;4;0;0;0;0;0;0;0;0
22.04.2024;01:29;A169;1;1;5;2;5;0;0;0;0;0;0;0;0
22.04.2024;01:26;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:24;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:22;A169;1;2;6;1;2;0;0;0;0;0;0;0;0
22.04.2024;01:20;A169;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:16;A169;1;1;9;2;9;0;0;0;0;0;0;0;0
22.04.2024;01:09;A169;1;0;0;1;1;0;0;0;0;0;0;0;0
22.04.2024;01:08;A169;1;1;1;1;2;0;0;0;0;0;0;0;0
22.04.2024;01:07;A169;1;2;3;2;7;0;0;0;0;0;0;0;0
22.04.2024;01:04;A169;1;1;1;2;12;0;0;0;0;0;0;0;0
22.04.2024;01:03;A169;1;1;2;1;2;0;0;0;0;0;0;0;0
22.04.2024;01:01;A169;1;3;13;1;5;0;0;0;0;0;0;0;0
