Datum;Uhrzeit;Bezeichnung;Intervall;D1Z;D1B;D2Z;D2B;FG35HZ;FG35HB;FG35WZ;FG35WB;TS_SchluesselschalterZ;TS_SchluesselschalterB;TS_WarteZ;TS_WarteB;TS_BrandmeldungZ;TS_BrandmeldungB;D3Z;D3B
22.04.2024;00:57;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:56;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:49;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:48;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:46;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:44;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:43;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
22.04.2024;00:42;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:38;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:37;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:35;A102;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1
22.04.2024;00:34;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:33;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:32;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:31;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:30;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
22.04.2024;00:24;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
22.04.2024;00:23;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:21;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:19;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
22.04.2024;00:18;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
22.04.2024;00:15;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1
22.04.2024;00:09;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:05;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
22.04.2024;00:04;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
22.04.2024;00:01;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:59;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:58;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:56;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
21.04.2024;23:55;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:53;A102;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;3;3
21.04.2024;23:51;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:50;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
21.04.2024;23:49;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:48;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
21.04.2024;23:45;A102;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1
21.04.2024;23:44;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
21.04.2024;23:29;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:27;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:26;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:25;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:18;A102;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;4;3
21.04.2024;23:17;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
21.04.2024;23:11;A102;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;3;2
21.04.2024;23:10;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
21.04.2024;23:08;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2
21.04.2024;23:04;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:03;A102;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;3;3
21.04.2024;23:02;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:00;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
21.04.2024;22:59;A102;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0;1;1
21.04.2024;22:56;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2
21.04.2024;22:55;A102;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;3;3
21.04.2024;22:51;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2
21.04.2024;22:49;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
21.04.2024;22:48;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
21.04.2024;22:47;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
21.04.2024;22:43;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2
21.04.2024;22:42;A102;1;2;2;1;3;0;0;0;0;0;0;0;0;0;0;2;4
21.04.2024;22:40;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2
21.04.2024;22:38;A102;1;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0
21.04.2024;22:37;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:33;A102;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
21.04.2024;22:28;A102;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:27;A102;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;4;3
21.04.2024;22:26;A102;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1
21.04.2024;22:25;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;3;3
21.04.2024;22:23;A102;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;3;3
21.04.2024;22:22;A102;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;2;2
21.04.2024;22:20;A102;1;1;1;2;1;0;0;1;2;0;0;0;0;0;0;3;5
21.04.2024;22:17;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2
21.04.2024;22:14;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2
21.04.2024;22:13;A102;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:10;A102;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1
21.04.2024;22:07;A102;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1
21.04.2024;22:05;A102;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;5;6
21.04.2024;22:04;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1
21.04.2024;22:02;A102;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1
21.04.2024;22:01;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;3
21.04.2024;21:55;A102;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1
21.04.2024;21:52;A102;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;3;3
21.04.2024;21:51;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2
21.04.2024;21:50;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
21.04.2024;21:49;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3
21.04.2024;21:48;A102;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2
21.04.2024;21:47;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
21.04.2024;21:45;A102;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;3
21.04.2024;21:44;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;5;6
21.04.2024;21:41;A102;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;4;4
21.04.2024;21:38;A102;1;1;9;0;0;0;0;2;1;0;0;0;0;0;0;2;2
21.04.2024;21:37;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;4;4
21.04.2024;21:36;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5
21.04.2024;21:32;A102;1;1;2;1;1;0;0;2;2;0;0;0;0;0;0;3;4
21.04.2024;21:31;A102;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;5;5
21.04.2024;21:26;A102;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;4;4
21.04.2024;21:25;A102;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;5;5
21.04.2024;21:23;A102;1;5;8;0;0;0;0;0;0;0;0;0;0;0;0;4;4
21.04.2024;21:21;A102;1;4;6;2;1;0;0;0;0;0;0;0;0;0;0;8;8
21.04.2024;21:17;A102;1;5;6;1;1;0;0;0;0;0;0;0;0;0;0;3;3
21.04.2024;21:15;A102;1;9;46;0;0;0;0;1;1;0;0;0;0;0;0;7;8
21.04.2024;21:14;A102;1;9;35;0;0;0;0;0;0;0;0;0;0;0;0;3;4
21.04.2024;21:11;A102;1;3;29;1;1;0;0;2;2;0;0;0;0;0;0;7;9
21.04.2024;21:10;A102;1;2;9;0;0;0;0;5;6;0;0;0;0;0;0;5;7
21.04.2024;21:09;A102;1;2;8;0;0;0;0;2;3;0;0;0;0;0;0;4;5
21.04.2024;21:08;A102;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;4
21.04.2024;21:07;A102;1;2;4;1;0;0;0;0;0;0;0;0;0;0;0;1;1
21.04.2024;21:04;A102;1;2;17;0;0;0;0;2;4;0;0;0;0;0;0;3;3
21.04.2024;21:03;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
21.04.2024;21:02;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;11
21.04.2024;20:49;A102;1;2;2;0;0;0;0;1;0;0;0;0;0;0;0;4;4
21.04.2024;20:47;A102;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;4
21.04.2024;20:46;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6
21.04.2024;20:44;A102;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1
21.04.2024;20:39;A102;1;1;1;3;1;0;0;0;0;0;0;0;0;0;0;1;2
21.04.2024;20:37;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6
21.04.2024;20:35;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;3;4
21.04.2024;20:34;A102;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;11;11
21.04.2024;20:32;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;20:31;A102;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6;7
21.04.2024;20:28;A102;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;9;9
21.04.2024;20:27;A102;1;1;29;1;0;0;0;0;0;0;0;0;0;0;0;7;9
21.04.2024;20:25;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;4
21.04.2024;20:24;A102;1;1;2;1;2;0;0;0;0;0;0;0;0;0;0;3;4
21.04.2024;20:22;A102;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;9;8
21.04.2024;20:21;A102;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2
21.04.2024;20:20;A102;1;5;9;0;0;0;0;0;0;0;0;0;0;0;0;4;5
21.04.2024;20:16;A102;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;3
21.04.2024;20:15;A102;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;4;4
21.04.2024;20:14;A102;1;2;33;3;1;0;0;1;1;0;0;0;0;0;0;7;11
21.04.2024;20:11;A102;1;1;1;3;1;0;0;0;0;0;0;0;0;0;0;6;6
21.04.2024;20:10;A102;1;0;0;5;2;0;0;0;0;0;0;0;0;0;0;5;5
21.04.2024;20:07;A102;1;1;1;4;2;0;0;0;0;0;0;0;0;0;0;6;5
21.04.2024;19:59;A102;1;2;2;2;1;0;0;0;0;0;0;0;0;0;0;6;6
21.04.2024;19:58;A102;1;1;1;11;7;0;0;0;0;0;0;0;0;0;0;13;14
21.04.2024;19:53;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;2
21.04.2024;19:51;A102;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;6
21.04.2024;19:47;A102;1;3;3;1;0;0;0;0;0;0;0;0;0;0;0;3;3
21.04.2024;19:45;A102;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;5;5
21.04.2024;19:44;A102;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7;7
21.04.2024;19:43;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10
21.04.2024;19:42;A102;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;7;7
21.04.2024;19:41;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6
21.04.2024;19:39;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5
21.04.2024;19:38;A102;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;3
21.04.2024;19:32;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5
21.04.2024;19:31;A102;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;5;6
21.04.2024;19:26;A102;1;2;2;2;1;0;0;0;0;0;0;0;0;0;0;4;4
21.04.2024;19:23;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;19:21;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;7;10
21.04.2024;19:20;A102;1;1;1;0;0;1;2;0;0;0;0;0;0;0;0;6;6
21.04.2024;19:18;A102;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;6;5
21.04.2024;19:14;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;7;6
21.04.2024;19:13;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6
21.04.2024;19:09;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;9
21.04.2024;19:07;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;6;6
21.04.2024;19:06;A102;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;15;17
21.04.2024;19:02;A102;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;6;7
21.04.2024;19:00;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;7;7
21.04.2024;18:59;A102;1;2;3;3;1;0;0;0;0;0;0;0;0;0;0;11;11
21.04.2024;18:57;A102;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;5;4
21.04.2024;18:56;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8
21.04.2024;18:55;A102;1;3;4;1;1;0;0;0;0;0;0;0;0;0;0;8;9
21.04.2024;18:54;A102;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;3
21.04.2024;18:53;A102;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;6;6
21.04.2024;18:52;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;10
21.04.2024;18:50;A102;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;6;7
21.04.2024;18:49;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;6
21.04.2024;18:46;A102;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;8;8
21.04.2024;18:45;A102;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;5;5
21.04.2024;18:44;A102;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;4;3
21.04.2024;18:43;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4
21.04.2024;18:42;A102;1;3;4;1;0;0;0;0;0;0;0;0;0;0;0;5;5
21.04.2024;18:39;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;5
21.04.2024;18:37;A102;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;12;12
21.04.2024;18:34;A102;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;5;5
21.04.2024;18:31;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;6
21.04.2024;18:30;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7
21.04.2024;18:29;A102;1;3;4;0;0;0;0;0;0;0;0;0;0;0;0;7;6
21.04.2024;18:27;A102;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7
21.04.2024;18:23;A102;1;0;0;0;0;0;0;4;4;0;0;0;0;0;0;11;12
21.04.2024;18:21;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;7;7
21.04.2024;18:16;A102;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8;9
21.04.2024;18:14;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;9;9
21.04.2024;18:13;A102;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;15;13
21.04.2024;18:08;A102;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;6;6
21.04.2024;18:06;A102;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;12;14
21.04.2024;18:05;A102;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;6;6
21.04.2024;17:59;A102;1;8;24;3;5;0;0;0;0;0;100;0;0;0;0;2;15
21.04.2024;17:54;A102;1;5;7;0;0;0;0;0;0;0;100;0;0;0;0;4;5
21.04.2024;17:52;A102;1;6;49;1;2;0;0;4;1;0;100;0;0;0;0;1;3
21.04.2024;17:48;A102;1;3;4;0;0;0;0;0;0;0;100;0;0;0;0;11;19
21.04.2024;17:47;A102;1;11;57;0;0;0;0;0;0;0;100;0;0;0;0;6;13
21.04.2024;17:46;A102;1;5;6;0;0;2;3;0;0;0;100;0;0;0;0;8;21
21.04.2024;17:43;A102;1;9;12;1;1;0;0;0;0;0;100;0;0;0;0;5;6
21.04.2024;17:38;A102;1;7;9;0;0;0;0;0;0;0;100;0;0;0;0;8;15
21.04.2024;17:37;A102;1;6;28;1;1;0;0;0;0;0;100;0;0;0;0;9;13
21.04.2024;17:34;A102;1;3;5;0;0;0;0;0;0;0;100;0;0;0;0;3;11
21.04.2024;17:32;A102;1;8;49;1;1;0;0;0;0;0;100;0;0;0;0;5;11
21.04.2024;17:31;A102;1;3;4;0;0;4;10;0;0;0;100;0;0;0;0;5;10
21.04.2024;17:28;A102;1;5;7;0;0;0;0;0;0;0;100;0;0;0;0;5;8
21.04.2024;17:27;A102;1;5;6;0;0;0;0;0;0;0;100;0;0;0;0;12;18
21.04.2024;17:23;A102;1;4;14;1;21;0;0;0;0;0;100;0;0;0;0;4;17
21.04.2024;17:21;A102;1;6;29;1;0;0;0;1;1;0;100;0;0;0;0;3;5
21.04.2024;17:20;A102;1;3;4;1;1;0;0;0;0;0;100;0;0;0;0;6;9
21.04.2024;17:19;A102;1;5;7;0;0;0;0;0;0;0;100;0;0;0;0;4;6
21.04.2024;17:18;A102;1;11;17;1;1;0;0;0;0;0;100;0;0;0;0;7;13
21.04.2024;17:16;A102;1;11;16;0;0;0;0;0;0;0;100;0;0;0;0;10;34
21.04.2024;17:15;A102;1;9;11;2;3;0;0;0;0;0;100;0;0;0;0;10;29
21.04.2024;17:14;A102;1;7;8;0;0;0;0;0;0;0;100;0;0;0;0;9;13
21.04.2024;17:11;A102;1;4;5;0;0;2;2;0;0;0;100;0;0;0;0;5;7
21.04.2024;17:10;A102;1;2;2;1;0;0;0;0;0;0;100;0;0;0;0;4;6
21.04.2024;17:09;A102;1;12;17;1;0;0;0;0;0;0;100;0;0;0;0;4;7
21.04.2024;17:08;A102;1;13;19;0;0;0;0;0;0;0;100;0;0;0;0;5;25
21.04.2024;16:59;A102;1;13;17;5;6;0;0;0;0;0;100;0;0;0;0;8;15
21.04.2024;16:58;A102;1;8;11;0;0;0;0;0;0;0;100;0;0;0;0;7;13
21.04.2024;16:56;A102;1;4;5;0;0;0;0;0;0;0;100;0;0;0;0;8;12
21.04.2024;16:54;A102;1;3;4;0;0;0;0;0;0;0;100;0;0;0;0;2;3
21.04.2024;16:53;A102;1;10;15;0;0;0;0;0;0;0;100;0;0;0;0;4;17
21.04.2024;16:48;A102;1;3;5;1;2;0;0;0;0;0;100;0;0;0;0;2;5
21.04.2024;16:47;A102;1;8;44;2;4;1;2;0;0;0;100;0;0;0;0;3;9
21.04.2024;16:42;A102;1;2;27;0;0;1;2;0;0;0;100;0;0;0;0;3;6
21.04.2024;16:41;A102;1;8;13;0;0;0;0;0;0;0;100;0;0;0;0;2;4
21.04.2024;16:38;A102;1;10;35;0;0;1;3;0;0;0;100;0;0;0;0;6;12
21.04.2024;16:35;A102;1;2;10;0;0;0;0;1;2;0;100;0;0;0;0;4;12
21.04.2024;16:31;A102;1;2;3;0;0;0;0;0;0;0;100;0;0;0;0;10;15
21.04.2024;16:30;A102;1;8;13;2;6;0;0;0;0;0;100;0;0;0;0;5;11
21.04.2024;16:29;A102;1;9;46;0;0;1;1;0;0;0;100;0;0;0;0;1;1
21.04.2024;16:28;A102;1;7;8;0;0;0;0;0;0;0;100;0;0;0;0;6;10
21.04.2024;16:21;A102;1;8;10;1;0;0;0;0;0;0;100;0;0;0;0;3;3
21.04.2024;16:19;A102;1;5;7;0;0;0;0;0;0;0;100;0;0;0;0;4;8
21.04.2024;16:18;A102;1;6;10;1;7;0;0;0;0;0;100;0;0;0;0;5;7
21.04.2024;16:12;A102;1;10;12;1;1;3;2;0;0;0;100;0;0;0;0;8;21
21.04.2024;16:11;A102;1;4;5;0;0;0;0;0;0;0;100;0;0;0;0;3;5
21.04.2024;16:08;A102;1;4;5;0;0;0;0;0;0;0;100;0;0;0;0;5;7
21.04.2024;16:07;A102;1;7;9;0;0;0;0;0;0;0;100;0;0;0;0;4;6
21.04.2024;16:06;A102;1;5;7;2;2;0;0;0;0;0;100;0;0;0;0;9;24
21.04.2024;16:05;A102;1;4;5;0;0;0;0;0;0;0;100;0;0;0;0;1;2
21.04.2024;16:04;A102;1;4;5;0;0;0;0;0;0;0;100;0;0;0;0;2;3
21.04.2024;16:03;A102;1;9;17;1;2;0;0;0;0;0;100;0;0;0;0;3;16
21.04.2024;16:02;A102;1;8;10;0;0;0;0;0;0;0;100;0;0;0;0;3;9
21.04.2024;16:00;A102;1;6;11;0;0;0;0;0;0;0;100;0;0;0;0;4;6
21.04.2024;15:58;A102;1;9;40;1;4;2;2;0;0;0;100;0;0;0;0;2;29
21.04.2024;15:57;A102;1;9;13;0;0;0;0;0;0;0;100;0;0;0;0;10;37
21.04.2024;15:55;A102;1;3;16;0;0;0;0;0;0;0;100;0;0;0;0;2;4
21.04.2024;15:53;A102;1;3;4;0;0;0;0;0;0;0;100;0;0;0;0;2;4
21.04.2024;15:48;A102;1;7;10;2;4;0;0;0;0;0;100;0;0;0;0;3;6
21.04.2024;15:47;A102;1;2;2;0;0;0;0;0;0;0;100;0;0;0;0;1;1
21.04.2024;15:46;A102;1;9;13;2;2;0;0;0;0;0;100;0;0;0;0;5;10
21.04.2024;15:41;A102;1;10;13;1;1;0;0;0;0;0;100;0;0;0;0;3;5
21.04.2024;15:38;A102;1;13;17;1;4;0;0;0;0;0;100;0;0;0;0;4;10
21.04.2024;15:32;A102;1;2;17;0;0;0;0;0;0;0;100;0;0;0;0;4;8
21.04.2024;15:31;A102;1;9;22;1;4;0;0;3;2;0;100;0;0;0;0;4;26
21.04.2024;15:29;A102;1;7;11;0;0;0;0;0;0;0;100;0;0;0;0;4;8
21.04.2024;15:28;A102;1;3;4;0;0;0;0;0;0;0;100;0;0;0;0;3;6
21.04.2024;15:27;A102;1;4;31;0;0;1;3;0;0;0;100;0;0;0;0;1;2
21.04.2024;15:26;A102;1;9;14;3;2;0;0;0;0;0;100;0;0;0;0;4;8
21.04.2024;15:25;A102;1;3;3;0;0;0;0;0;0;0;100;0;0;0;0;6;7
21.04.2024;15:23;A102;1;7;8;1;0;0;0;0;0;0;100;0;0;0;0;0;0
21.04.2024;15:22;A102;1;7;13;1;0;0;0;0;0;0;100;0;0;0;0;3;6
21.04.2024;15:18;A102;1;8;14;0;0;0;0;0;0;0;100;0;0;0;0;0;1
