Datum;Uhrzeit;Bezeichnung;Intervall;D11Z;D11B;D21Z;D21B;D31Z;D31B;D41Z;D41B;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B
22.04.2024;01:57;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:53;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:51;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:49;A111;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:46;A111;1;2;1;1;5;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:41;A111;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:35;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:34;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:32;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:31;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
22.04.2024;01:30;A111;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:27;A111;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:25;A111;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:23;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:21;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:17;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:16;A111;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:10;A111;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0
22.04.2024;01:09;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:08;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:05;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:04;A111;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:02;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:01;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:00;A111;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0
22.04.2024;00:57;A111;1;0;0;0;0;1;3;0;0;0;0;0;0;0;0
22.04.2024;00:56;A111;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
22.04.2024;00:49;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:48;A111;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:46;A111;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0
22.04.2024;00:44;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:43;A111;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0
22.04.2024;00:42;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:38;A111;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:37;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:35;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:34;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:33;A111;1;0;0;1;7;1;0;0;0;0;0;0;0;0;0
22.04.2024;00:32;A111;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
22.04.2024;00:31;A111;1;1;2;0;0;1;1;0;0;0;0;0;0;0;0
22.04.2024;00:30;A111;1;0;0;1;1;2;1;0;0;0;0;0;0;0;0
22.04.2024;00:24;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:23;A111;1;0;0;1;3;1;1;0;0;0;0;0;0;0;0
22.04.2024;00:21;A111;1;1;2;0;0;2;5;0;0;0;0;0;0;1;3
22.04.2024;00:19;A111;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
22.04.2024;00:18;A111;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:15;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:09;A111;1;3;4;0;0;1;1;0;0;0;0;0;0;0;0
22.04.2024;00:05;A111;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:04;A111;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0
22.04.2024;00:01;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:59;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
21.04.2024;23:58;A111;1;1;2;2;37;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:56;A111;1;0;0;3;37;1;1;0;0;0;0;0;0;0;0
21.04.2024;23:55;A111;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:53;A111;1;1;2;1;2;1;1;0;0;0;0;0;0;0;0
21.04.2024;23:51;A111;1;0;0;0;0;1;4;0;0;0;0;0;0;1;3
21.04.2024;23:50;A111;1;0;0;0;0;2;36;0;0;0;0;0;0;0;0
21.04.2024;23:49;A111;1;1;1;0;0;2;3;0;9;0;0;0;0;0;0
21.04.2024;23:48;A111;1;0;0;0;0;1;1;1;53;0;0;0;0;0;0
21.04.2024;23:45;A111;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0
21.04.2024;23:44;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:29;A111;1;1;2;2;2;1;1;0;0;0;0;0;0;0;0
21.04.2024;23:27;A111;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0
21.04.2024;23:26;A111;1;0;0;0;0;2;3;0;0;0;0;0;0;0;0
21.04.2024;23:25;A111;1;0;0;1;15;1;1;0;0;0;0;0;0;0;0
21.04.2024;23:18;A111;1;2;2;1;1;1;1;0;0;0;0;0;0;0;0
21.04.2024;23:17;A111;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:11;A111;1;2;3;1;0;1;1;0;0;0;0;0;0;0;0
21.04.2024;23:10;A111;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0
21.04.2024;23:08;A111;1;0;0;1;24;1;1;0;0;0;0;0;0;0;0
21.04.2024;23:04;A111;1;0;0;2;4;2;5;0;0;0;0;0;0;1;3
21.04.2024;23:03;A111;1;1;2;0;13;2;1;0;0;0;0;0;0;0;0
21.04.2024;23:02;A111;1;0;0;1;4;1;1;0;0;0;0;0;0;0;0
21.04.2024;23:00;A111;1;0;0;2;6;2;4;0;0;0;0;0;0;0;0
21.04.2024;22:59;A111;1;1;1;0;50;2;2;0;0;0;0;0;0;0;0
21.04.2024;22:56;A111;1;1;1;0;0;2;3;0;0;0;0;0;0;0;0
21.04.2024;22:55;A111;1;1;2;2;37;2;1;0;0;0;0;0;0;0;0
21.04.2024;22:51;A111;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:49;A111;1;0;0;0;22;5;10;0;0;0;0;0;0;0;0
21.04.2024;22:48;A111;1;3;35;2;72;3;6;0;0;0;0;0;0;0;0
21.04.2024;22:47;A111;1;0;0;2;30;0;0;1;0;0;0;0;0;0;0
21.04.2024;22:43;A111;1;1;1;0;0;3;4;0;0;0;0;0;0;0;0
21.04.2024;22:42;A111;1;1;1;1;13;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:40;A111;1;2;2;2;15;1;1;0;0;0;0;1;3;0;0
21.04.2024;22:38;A111;1;2;2;0;18;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:37;A111;1;1;1;1;27;2;7;0;0;0;0;0;0;1;3
21.04.2024;22:33;A111;1;2;1;0;0;2;2;0;0;0;0;0;0;0;0
21.04.2024;22:28;A111;1;3;3;1;1;2;4;0;0;0;0;0;0;0;0
21.04.2024;22:27;A111;1;1;1;2;9;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:26;A111;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:25;A111;1;0;0;2;17;3;4;1;8;0;0;0;0;0;0
21.04.2024;22:23;A111;1;2;4;0;0;1;1;0;0;1;3;0;0;0;0
21.04.2024;22:22;A111;1;2;3;0;0;1;1;0;0;0;0;0;0;0;0
21.04.2024;22:20;A111;1;3;3;1;27;4;10;0;0;0;0;0;0;1;3
21.04.2024;22:17;A111;1;1;1;1;4;4;4;0;0;0;0;0;0;0;0
21.04.2024;22:14;A111;1;2;3;1;1;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:13;A111;1;3;4;2;29;1;1;1;22;0;0;0;0;0;0
21.04.2024;22:10;A111;1;2;2;2;7;2;2;0;0;0;0;1;3;0;0
21.04.2024;22:07;A111;1;2;2;0;32;3;2;0;0;0;0;0;0;0;0
21.04.2024;22:05;A111;1;3;3;2;3;5;5;0;0;0;0;0;0;0;0
21.04.2024;22:04;A111;1;0;0;0;0;3;3;0;0;0;0;0;0;0;0
21.04.2024;22:02;A111;1;1;1;0;0;4;3;0;0;0;0;0;0;0;0
21.04.2024;22:01;A111;1;0;0;1;17;2;2;1;19;0;0;0;0;0;0
21.04.2024;21:55;A111;1;5;8;6;35;2;2;0;0;0;0;0;0;0;0
21.04.2024;21:52;A111;1;2;1;2;21;1;1;0;0;0;0;0;0;0;0
21.04.2024;21:51;A111;1;3;7;0;0;1;1;0;0;0;0;0;0;0;1
21.04.2024;21:50;A111;1;2;5;1;35;2;7;0;0;0;0;0;0;1;3
21.04.2024;21:49;A111;1;0;0;0;0;1;1;1;1;0;0;0;0;0;0
21.04.2024;21:48;A111;1;4;10;3;53;1;1;0;0;0;0;0;0;0;0
21.04.2024;21:47;A111;1;1;1;1;65;3;5;0;0;0;0;0;0;0;0
21.04.2024;21:45;A111;1;2;3;1;60;3;18;0;0;0;0;0;0;0;0
21.04.2024;21:44;A111;1;3;24;3;11;4;5;0;0;0;0;0;0;0;0
21.04.2024;21:41;A111;1;2;4;1;20;5;14;0;0;0;0;0;0;0;0
21.04.2024;21:38;A111;1;2;4;0;0;1;1;2;73;1;3;0;0;0;0
21.04.2024;21:37;A111;1;5;6;3;3;2;2;0;0;0;0;0;0;0;0
21.04.2024;21:36;A111;1;1;1;1;37;3;3;0;0;0;0;0;0;0;0
21.04.2024;21:32;A111;1;2;3;0;0;1;1;0;0;0;0;0;0;0;0
21.04.2024;21:31;A111;1;4;24;1;2;3;4;0;0;0;0;0;0;0;0
21.04.2024;21:26;A111;1;1;1;0;32;0;0;0;0;0;0;0;0;0;0
21.04.2024;21:25;A111;1;4;18;1;6;2;2;1;1;0;0;0;0;0;0
21.04.2024;21:23;A111;1;4;5;1;3;1;2;0;0;1;3;0;0;0;0
21.04.2024;21:21;A111;1;0;0;1;12;5;8;0;0;0;0;0;0;1;3
21.04.2024;21:17;A111;1;0;0;0;0;3;5;0;0;0;0;0;0;0;0
21.04.2024;21:15;A111;1;2;2;0;13;8;26;0;0;0;0;0;0;0;0
21.04.2024;21:14;A111;1;2;3;2;4;1;2;0;0;0;0;0;0;0;0
21.04.2024;21:11;A111;1;1;1;3;22;2;3;1;0;0;0;0;0;0;0
21.04.2024;21:10;A111;1;4;6;2;48;4;11;1;37;0;0;0;0;0;0
21.04.2024;21:09;A111;1;1;1;3;12;4;3;0;0;1;3;1;3;0;0
21.04.2024;21:08;A111;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;21:07;A111;1;3;8;2;7;4;24;0;0;0;0;0;0;0;0
21.04.2024;21:04;A111;1;5;6;3;34;2;11;0;0;0;0;0;0;0;0
21.04.2024;21:03;A111;1;1;1;3;46;5;8;0;0;0;0;0;0;0;0
21.04.2024;21:02;A111;1;0;0;0;0;5;18;0;0;0;0;0;0;0;0
21.04.2024;20:49;A111;1;2;7;3;66;0;0;1;0;0;0;0;0;0;0
21.04.2024;20:47;A111;1;4;4;1;9;2;2;0;0;0;0;0;0;0;0
21.04.2024;20:46;A111;1;3;2;2;53;1;1;1;1;0;0;0;0;0;0
