Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;V81Z;V81B;V82Z;V82B;D11Z;D11B;D12Z;D12B;TF32Z;TF32B;TB32Z;TB32B;TF33Z;TF33B;TB33Z;TB33B;ST51Z;ST51B;ST55Z;ST55B;LUe_AbFV2_A8Z;LUe_AbFV2_A8B
22.04.2024;02:00;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:56;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:52;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:50;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:48;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:45;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:40;A 80;1;0;0;1;2;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:34;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:33;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:31;A 80;1;0;0;1;3;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:30;A 80;1;0;0;2;6;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:29;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:26;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:24;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:22;A 80;1;0;0;0;0;0;0;1;4;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:20;A 80;1;0;0;0;0;0;0;2;5;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:16;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:15;A 80;1;0;0;0;0;0;0;3;7;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:09;A 80;1;0;0;0;0;0;0;0;0;1;2;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:08;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:07;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:04;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:03;A 80;1;0;0;0;0;0;0;4;6;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:01;A 80;1;0;0;0;0;0;0;3;5;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:00;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:59;A 80;1;0;0;2;20;0;0;7;9;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:56;A 80;1;0;0;2;6;0;0;2;3;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:48;A 80;1;0;0;2;3;0;0;3;4;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:47;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:45;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:43;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:42;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:41;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:37;A 80;1;0;0;2;6;0;0;6;6;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:36;A 80;1;0;0;2;5;0;0;4;4;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:34;A 80;1;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:33;A 80;1;0;0;0;0;0;0;7;6;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:32;A 80;1;0;0;0;0;0;0;3;5;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:31;A 80;1;0;0;0;0;0;0;1;3;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:30;A 80;1;0;0;2;7;0;0;1;4;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:29;A 80;1;0;0;0;0;0;0;1;4;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:23;A 80;1;0;0;2;9;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:22;A 80;1;0;0;1;4;0;0;2;4;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:20;A 80;1;0;0;2;3;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:18;A 80;1;0;0;2;2;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:17;A 80;1;0;0;1;3;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0
