Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V81Z;V81B;TF32Z;TF32B;TF32aZ;TF32aB;TB32Z;TB32B;TB32aZ;TB32aB;MP1Z;MP1B;MP2Z;MP2B;MP3Z;MP3B;MP4Z;MP4B;MP5Z;MP5B;MP6Z;MP6B
22.04.2024;02:00;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:56;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:52;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:50;A127;1;1;5;1;5;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:48;A127;1;1;6;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:45;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:40;A127;1;1;7;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:34;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:33;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:31;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:30;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:29;A127;1;1;5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:26;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:24;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:22;A127;1;0;0;1;2;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:20;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:16;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:15;A127;1;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:09;A127;1;2;13;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:08;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:07;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:04;A127;1;1;6;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:03;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:01;A127;1;1;8;4;5;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;01:00;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:59;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:56;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:55;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:48;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:47;A127;1;1;4;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:45;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:43;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:42;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:41;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:37;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:36;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:34;A127;1;0;0;2;5;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:33;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:32;A127;1;1;5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:31;A127;1;2;13;2;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:30;A127;1;2;8;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:29;A127;1;0;0;2;3;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:23;A127;1;0;0;4;8;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:22;A127;1;1;8;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:20;A127;1;2;10;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:18;A127;1;1;5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:17;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
22.04.2024;00:14;A127;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;
