Datum;Uhrzeit;Bezeichnung;Intervall;V21_AnfZ;V21_AnfB;V81_AnfZ;V81_AnfB;V381_AnfZ;V381_AnfB;TF38_AnfZ;TF38_AnfB;TF38a_AnfZ;TF38a_AnfB;TBS38_AnfZ;TBS38_AnfB;TBS38a_AnfZ;TBS38a_AnfB
21.04.2024;23:57;A151;1;1;9;0;0;0;0;0;0;1;8;0;0;0;0
21.04.2024;23:56;A151;1;1;12;1;12;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:55;A151;1;1;4;2;12;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:54;A151;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:52;A151;1;0;0;1;7;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:50;A151;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0
21.04.2024;23:49;A151;1;0;0;3;16;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:48;A151;1;3;17;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:47;A151;1;0;0;0;6;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:44;A151;1;2;15;1;5;0;0;0;0;2;8;0;0;0;0
21.04.2024;23:43;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:37;A151;1;0;0;1;7;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:28;A151;1;2;8;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:26;A151;1;0;0;1;6;0;0;0;0;1;21;0;0;0;0
21.04.2024;23:25;A151;1;1;10;1;15;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:24;A151;1;2;22;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:20;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:17;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:16;A151;1;3;23;2;9;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:10;A151;1;2;18;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:09;A151;1;3;41;2;14;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:07;A151;1;1;11;2;16;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:03;A151;1;2;13;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;23:02;A151;1;2;50;2;15;0;0;0;0;3;21;0;0;1;1
21.04.2024;23:01;A151;1;0;0;2;12;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:59;A151;1;1;8;2;19;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:58;A151;1;2;19;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:55;A151;1;1;6;1;5;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:54;A151;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:50;A151;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:48;A151;1;1;22;0;0;1;1;0;0;1;19;0;0;0;0
21.04.2024;22:47;A151;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:46;A151;1;3;17;1;7;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:42;A151;1;2;19;2;20;0;0;0;0;1;2;0;0;0;0
21.04.2024;22:41;A151;1;1;8;1;12;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:39;A151;1;1;7;1;8;0;0;0;0;1;2;0;0;0;0
21.04.2024;22:37;A151;1;0;0;4;18;0;0;0;0;1;2;0;0;0;0
21.04.2024;22:36;A151;1;2;22;1;13;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:32;A151;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:27;A151;1;2;21;1;6;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:26;A151;1;2;19;2;14;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:25;A151;1;3;31;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:24;A151;1;4;25;1;10;0;0;0;0;2;3;0;0;0;0
21.04.2024;22:22;A151;1;2;35;3;23;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:21;A151;1;1;14;2;22;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:20;A151;1;1;11;2;15;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:19;A151;1;3;29;5;33;0;0;0;0;1;2;0;0;0;0
21.04.2024;22:16;A151;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:13;A151;1;4;34;2;10;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:12;A151;1;2;20;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:09;A151;1;1;16;1;9;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:06;A151;1;1;2;1;2;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:04;A151;1;0;3;2;17;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:03;A151;1;3;10;1;8;0;0;0;0;1;3;0;0;0;0
21.04.2024;22:01;A151;1;2;20;1;8;0;0;0;0;0;0;0;0;0;0
21.04.2024;22:00;A151;1;4;38;2;13;0;0;0;0;3;8;0;0;0;0
21.04.2024;21:58;A151;1;1;6;1;5;0;0;0;0;0;0;0;0;0;0
21.04.2024;21:57;A151;1;1;20;2;3;0;0;0;0;0;0;0;0;0;0
21.04.2024;21:54;A151;1;1;9;2;12;0;0;0;0;1;2;0;0;0;0
21.04.2024;21:51;A151;1;2;20;2;13;0;0;0;0;1;2;0;0;0;0
21.04.2024;21:50;A151;1;0;0;4;17;0;0;0;0;1;9;0;0;0;0
21.04.2024;21:49;A151;1;1;34;1;13;0;0;0;0;0;0;0;0;0;0
21.04.2024;21:48;A151;1;0;0;1;2;0;0;0;0;1;3;0;0;0;0
21.04.2024;21:47;A151;1;2;19;3;15;0;0;0;0;0;0;0;0;0;0
21.04.2024;21:46;A151;1;2;38;2;13;0;0;0;0;0;0;0;0;0;0
21.04.2024;21:44;A151;1;3;25;1;71;0;0;0;0;4;24;0;0;0;0
21.04.2024;21:43;A151;1;3;60;3;24;0;0;0;0;0;0;1;1;0;0
21.04.2024;21:40;A151;1;3;68;2;11;0;0;0;0;2;30;1;1;0;0
21.04.2024;21:37;A151;1;1;15;2;17;0;0;0;0;1;2;0;0;0;0
21.04.2024;21:36;A151;1;5;39;4;27;0;0;0;0;0;0;0;0;0;0
21.04.2024;21:35;A151;1;0;0;1;17;0;0;0;0;1;2;0;0;0;0
21.04.2024;21:31;A151;1;5;35;1;6;0;0;0;0;0;0;0;0;0;0
21.04.2024;21:30;A151;1;4;40;2;14;0;0;0;0;0;0;0;0;0;0
21.04.2024;21:25;A151;1;2;19;3;16;0;0;0;0;0;0;0;0;0;0
21.04.2024;21:24;A151;1;3;39;1;8;0;0;0;0;0;0;0;0;0;0
21.04.2024;21:22;A151;1;0;16;3;23;0;0;0;0;0;0;0;0;0;0
21.04.2024;21:20;A151;1;4;20;1;13;0;0;0;0;1;2;0;0;0;0
21.04.2024;21:16;A151;1;1;19;2;40;0;0;0;0;0;0;0;0;0;0
21.04.2024;21:14;A151;1;2;21;2;17;0;0;0;0;2;4;0;0;0;0
21.04.2024;21:13;A151;1;3;68;0;12;0;0;0;0;2;3;0;0;0;0
21.04.2024;21:10;A151;1;3;32;3;14;0;0;0;0;0;0;0;0;0;0
21.04.2024;21:08;A151;1;1;2;1;16;0;0;0;0;1;2;0;0;0;0
21.04.2024;21:07;A151;1;3;22;2;6;0;0;0;0;0;0;0;0;0;0
21.04.2024;21:06;A151;1;4;26;2;23;0;0;0;0;2;9;0;0;0;0
21.04.2024;21:03;A151;1;3;41;2;22;0;0;0;0;0;0;0;0;0;0
21.04.2024;21:02;A151;1;3;24;2;20;0;0;0;0;1;0;0;0;0;0
21.04.2024;21:01;A151;1;3;25;0;0;0;0;0;0;1;2;0;0;0;0
21.04.2024;20:48;A151;1;2;35;1;14;0;0;0;0;2;3;0;0;0;0
21.04.2024;20:46;A151;1;1;19;3;23;1;1;1;1;0;0;0;0;0;0
21.04.2024;20:45;A151;1;1;37;2;36;0;0;0;0;0;0;0;0;0;0
21.04.2024;20:43;A151;1;1;12;2;12;0;0;0;0;1;16;0;0;0;0
21.04.2024;20:38;A151;1;1;67;2;33;0;0;0;0;1;27;0;0;0;0
21.04.2024;20:36;A151;1;3;42;3;25;0;0;0;0;3;7;0;0;0;0
21.04.2024;20:34;A151;1;1;78;3;38;0;0;1;1;1;13;0;0;0;0
21.04.2024;20:33;A151;1;1;73;1;9;1;1;0;0;1;33;0;0;0;0
21.04.2024;20:31;A151;1;4;57;4;45;0;0;0;0;1;3;0;0;0;0
21.04.2024;20:30;A151;1;2;15;1;7;0;0;0;0;0;0;0;0;0;0
21.04.2024;20:27;A151;1;2;41;0;74;0;0;0;0;2;13;0;0;0;0
21.04.2024;20:26;A151;1;2;59;3;35;2;3;2;4;1;17;0;0;0;0
21.04.2024;20:23;A151;1;0;44;2;12;0;0;0;0;0;5;0;0;0;0
21.04.2024;20:21;A151;1;0;0;4;30;0;0;0;0;0;0;0;0;0;0
21.04.2024;20:20;A151;1;1;59;1;37;0;0;0;0;0;18;0;0;0;0
21.04.2024;20:19;A151;1;2;15;1;20;0;0;0;0;3;12;1;3;0;0
21.04.2024;20:15;A151;1;2;24;4;34;0;0;0;0;1;2;0;0;0;0
21.04.2024;20:14;A151;1;1;18;3;22;0;0;0;0;4;13;0;0;0;0
21.04.2024;20:13;A151;1;2;28;1;7;0;0;0;0;0;0;0;0;0;0
21.04.2024;20:10;A151;1;2;31;2;9;0;0;0;0;1;11;0;0;0;0
21.04.2024;20:09;A151;1;1;23;2;12;0;0;0;0;1;13;0;0;0;0
21.04.2024;20:06;A151;1;2;22;3;20;0;0;0;0;2;2;0;0;0;0
21.04.2024;19:58;A151;1;3;21;0;0;0;0;0;0;0;0;0;0;0;0
21.04.2024;19:57;A151;1;2;15;3;15;0;0;0;0;3;3;0;0;0;0
21.04.2024;19:52;A151;1;3;18;4;36;0;0;0;0;0;1;0;0;0;0
21.04.2024;19:50;A151;1;1;14;1;8;0;0;0;0;1;1;0;0;0;0
21.04.2024;19:46;A151;1;1;6;2;14;0;0;1;1;1;9;0;0;0;0
21.04.2024;19:44;A151;1;0;2;3;17;0;0;0;0;1;2;0;0;0;0
21.04.2024;19:43;A151;1;2;21;5;24;0;0;0;0;0;0;0;0;0;0
21.04.2024;19:42;A151;1;2;29;4;55;0;0;0;0;0;5;0;0;0;0
21.04.2024;19:41;A151;1;0;59;1;9;0;0;0;0;4;19;3;5;0;0
21.04.2024;19:40;A151;1;3;49;1;9;0;0;0;0;4;21;1;1;1;1
21.04.2024;19:38;A151;1;2;18;6;52;0;0;0;0;1;1;0;0;0;0
21.04.2024;19:37;A151;1;2;22;1;13;0;0;0;0;0;0;0;0;0;0
21.04.2024;19:31;A151;1;2;27;3;29;0;0;0;0;1;0;0;0;0;0
21.04.2024;19:30;A151;1;4;44;3;15;0;0;0;0;1;2;0;0;0;0
21.04.2024;19:27;A151;1;4;45;2;36;0;0;0;0;2;18;0;0;0;0
21.04.2024;19:25;A151;1;3;29;3;18;0;0;0;0;1;2;0;0;0;0
21.04.2024;19:22;A151;1;3;28;5;35;0;0;0;0;0;0;0;0;0;0
21.04.2024;19:20;A151;1;0;39;6;24;0;0;0;0;1;2;0;0;0;0
21.04.2024;19:19;A151;1;2;19;2;12;0;0;0;0;0;0;0;0;0;0
21.04.2024;19:17;A151;1;2;27;4;16;0;0;0;0;2;3;0;0;0;0
21.04.2024;19:15;A151;1;3;27;3;21;3;5;2;4;0;0;0;0;0;0
21.04.2024;19:13;A151;1;1;10;1;6;0;0;0;0;0;0;0;0;0;0
21.04.2024;19:12;A151;1;2;24;3;24;0;0;0;0;1;3;0;0;0;0
21.04.2024;19:10;A151;1;2;24;3;24;0;0;0;0;0;0;0;0;0;0
21.04.2024;19:08;A151;1;2;23;1;5;0;0;0;0;0;0;0;0;0;0
21.04.2024;19:06;A151;1;4;26;2;40;0;0;0;0;0;0;0;0;0;0
21.04.2024;19:05;A151;1;3;30;3;28;0;0;0;0;3;27;1;1;0;0
21.04.2024;19:01;A151;1;3;32;5;19;0;0;0;0;1;2;0;0;0;0
21.04.2024;18:59;A151;1;1;61;1;43;0;0;0;0;1;11;0;0;1;1
21.04.2024;18:58;A151;1;5;40;3;13;0;0;0;0;0;0;0;0;0;0
21.04.2024;18:56;A151;1;1;6;2;18;0;0;0;0;2;5;0;0;0;0
21.04.2024;18:55;A151;1;4;27;0;6;0;0;0;0;2;1;0;0;0;0
21.04.2024;18:54;A151;1;2;30;5;26;0;0;0;0;2;4;0;0;0;0
21.04.2024;18:53;A151;1;3;27;3;28;0;0;0;0;0;0;0;0;0;0
21.04.2024;18:52;A151;1;3;38;5;34;0;0;0;0;0;0;0;0;0;0
21.04.2024;18:51;A151;1;2;21;1;7;0;0;0;0;1;4;0;0;0;0
21.04.2024;18:49;A151;1;4;28;2;19;0;0;0;0;0;0;0;0;0;0
21.04.2024;18:48;A151;1;3;22;5;31;0;0;0;0;0;0;0;0;0;0
21.04.2024;18:45;A151;1;3;56;2;13;0;0;0;0;1;1;0;0;0;0
21.04.2024;18:44;A151;1;1;10;4;31;0;0;0;0;2;5;0;0;0;0
21.04.2024;18:43;A151;1;2;69;0;65;0;0;0;0;1;3;0;0;0;0
21.04.2024;18:42;A151;1;2;50;2;6;0;0;1;1;1;7;0;0;0;0
21.04.2024;18:41;A151;1;1;6;3;22;0;0;0;0;0;0;0;0;0;0
21.04.2024;18:38;A151;1;3;71;3;33;1;1;0;0;2;18;0;0;0;0
21.04.2024;18:36;A151;1;2;21;5;21;0;0;0;0;1;1;0;0;0;0
21.04.2024;18:33;A151;1;1;79;3;13;0;0;0;0;2;26;0;0;0;0
21.04.2024;18:31;A151;1;4;35;2;10;0;0;1;1;1;1;0;0;0;0
21.04.2024;18:30;A151;1;2;38;5;28;0;0;0;0;0;0;0;0;0;0
21.04.2024;18:29;A151;1;2;26;3;19;0;0;0;0;0;0;0;0;0;0
21.04.2024;18:28;A151;1;2;78;4;26;0;0;0;0;0;2;0;0;0;0
21.04.2024;18:26;A151;1;0;84;1;73;0;0;0;0;2;10;0;0;1;1
21.04.2024;18:22;A151;1;3;31;2;16;0;0;0;0;0;0;0;0;0;0
21.04.2024;18:20;A151;1;2;29;4;22;0;0;0;0;4;11;0;0;0;0
21.04.2024;18:15;A151;1;1;9;5;29;0;0;0;0;1;2;0;0;0;0
21.04.2024;18:13;A151;1;2;29;3;25;0;0;0;0;1;1;0;0;0;0
21.04.2024;18:12;A151;1;4;46;2;9;0;0;0;0;0;0;0;0;0;0
21.04.2024;18:07;A151;1;1;29;4;36;1;1;0;0;1;15;0;0;0;0
21.04.2024;18:05;A151;1;1;17;3;38;0;0;0;0;0;0;0;0;0;0
21.04.2024;18:04;A151;1;3;24;5;28;0;0;0;0;1;2;0;0;0;0
21.04.2024;17:58;A151;1;5;36;4;34;0;0;0;0;2;7;0;0;0;0
21.04.2024;17:53;A151;1;2;12;6;41;0;0;0;0;3;6;0;0;0;0
21.04.2024;17:51;A151;1;2;11;3;19;1;1;0;0;0;0;0;0;0;0
21.04.2024;17:47;A151;1;1;54;1;29;1;1;1;1;3;35;0;0;0;0
21.04.2024;17:46;A151;1;2;16;3;19;0;0;0;0;0;0;0;0;0;0
21.04.2024;17:45;A151;1;3;56;4;40;0;0;0;0;0;0;0;0;0;0
21.04.2024;17:42;A151;1;3;35;4;35;0;0;0;0;1;2;0;0;0;0
21.04.2024;17:37;A151;1;3;61;2;40;0;0;0;0;1;2;0;0;0;0
21.04.2024;17:36;A151;1;2;31;5;41;0;0;0;0;2;13;1;3;0;0
21.04.2024;17:33;A151;1;1;19;4;22;0;0;0;0;0;0;0;0;0;0
21.04.2024;17:31;A151;1;4;33;4;26;0;0;0;0;1;2;0;0;0;0
21.04.2024;17:30;A151;1;2;29;1;52;0;0;0;0;0;0;0;0;0;0
21.04.2024;17:27;A151;1;2;31;2;62;0;0;0;0;2;13;6;10;4;11
21.04.2024;17:26;A151;1;1;53;1;39;1;1;0;0;3;26;0;0;0;0
21.04.2024;17:22;A151;1;2;62;1;26;0;0;0;0;1;18;0;1;0;1
21.04.2024;17:20;A151;1;0;22;6;55;0;0;0;0;4;13;0;0;0;0
21.04.2024;17:19;A151;1;1;40;1;45;0;0;0;0;4;30;1;1;0;0
21.04.2024;17:18;A151;1;1;13;2;14;0;0;0;0;1;2;0;0;0;0
21.04.2024;17:17;A151;1;4;54;6;47;0;0;0;0;1;2;0;0;0;0
21.04.2024;17:15;A151;1;4;58;4;27;0;0;0;0;0;0;0;0;0;0
21.04.2024;17:14;A151;1;3;16;5;23;0;0;0;0;2;2;0;0;0;0
21.04.2024;17:13;A151;1;2;52;2;26;0;0;0;0;2;4;0;0;0;0
21.04.2024;17:10;A151;1;3;26;2;21;0;0;0;0;0;0;0;0;0;0
21.04.2024;17:09;A151;1;1;10;1;13;0;0;0;0;3;4;0;0;0;0
21.04.2024;17:08;A151;1;3;27;7;48;0;0;0;0;3;6;0;0;0;0
21.04.2024;17:07;A151;1;2;23;3;28;0;0;0;0;0;0;0;0;0;0
21.04.2024;16:58;A151;1;6;24;4;20;0;0;0;0;0;0;0;0;0;0
21.04.2024;16:57;A151;1;2;82;4;29;0;0;0;0;1;24;1;1;5;11
21.04.2024;16:55;A151;1;1;9;1;21;0;0;0;0;0;0;0;0;0;0
21.04.2024;16:53;A151;1;1;29;5;32;0;0;0;0;0;0;0;0;0;0
21.04.2024;16:52;A151;1;7;44;6;51;0;0;0;0;1;3;0;0;0;0
21.04.2024;16:47;A151;1;5;40;3;18;0;0;0;0;0;0;0;0;0;0
21.04.2024;16:46;A151;1;5;36;3;22;0;0;0;0;0;0;0;0;0;0
21.04.2024;16:41;A151;1;1;25;4;64;0;0;0;0;5;33;1;1;0;0
21.04.2024;16:40;A151;1;5;35;2;28;0;0;0;0;1;1;0;0;0;0
21.04.2024;16:37;A151;1;3;26;3;29;0;0;0;0;0;0;0;0;0;0
21.04.2024;16:34;A151;1;2;32;1;37;0;0;0;0;0;0;0;0;0;0
21.04.2024;16:30;A151;1;3;35;0;0;0;0;0;0;5;45;1;1;0;0
21.04.2024;16:29;A151;1;1;6;3;15;0;0;0;0;1;1;0;0;0;0
21.04.2024;16:28;A151;1;1;13;4;34;0;0;0;0;2;4;0;0;0;0
21.04.2024;16:27;A151;1;3;44;1;51;0;0;0;0;1;16;0;0;0;0
21.04.2024;16:20;A151;1;4;42;2;15;0;0;0;0;2;8;0;0;0;0
21.04.2024;16:18;A151;1;4;50;4;24;0;0;0;0;1;10;1;1;1;1
21.04.2024;16:17;A151;1;2;19;3;21;0;0;0;0;1;1;0;0;0;0
21.04.2024;16:11;A151;1;6;57;4;31;0;0;0;0;2;5;0;0;0;0
21.04.2024;16:10;A151;1;2;18;4;24;0;0;0;0;0;0;0;0;0;0
21.04.2024;16:07;A151;1;2;15;4;17;0;0;0;0;1;1;0;0;0;0
21.04.2024;16:06;A151;1;2;40;2;19;0;0;0;0;5;34;1;3;0;0
21.04.2024;16:05;A151;1;4;35;3;22;0;0;0;0;2;3;0;0;0;0
21.04.2024;16:04;A151;1;4;33;5;27;0;0;0;0;0;0;0;0;0;0
21.04.2024;16:03;A151;1;2;42;1;9;0;0;0;0;0;0;0;0;0;0
21.04.2024;16:02;A151;1;2;16;1;22;0;0;1;1;1;25;0;0;0;0
21.04.2024;16:01;A151;1;1;43;1;20;0;0;0;0;1;26;1;1;1;1
21.04.2024;15:59;A151;1;3;26;4;25;0;0;0;0;4;5;0;0;1;1
21.04.2024;15:57;A151;1;1;56;2;50;0;0;0;0;2;5;0;0;0;0
21.04.2024;15:56;A151;1;1;47;3;43;3;5;0;0;1;24;0;0;0;0
21.04.2024;15:55;A151;1;1;27;6;36;0;0;0;0;0;0;0;0;0;0
21.04.2024;15:54;A151;1;1;6;2;6;0;0;0;0;0;0;0;0;0;0
21.04.2024;15:52;A151;1;2;18;6;50;0;0;0;0;0;0;0;0;0;0
21.04.2024;15:47;A151;1;2;11;3;32;1;1;0;0;3;7;0;0;0;0
21.04.2024;15:46;A151;1;2;17;1;4;0;0;0;0;1;8;0;0;0;0
21.04.2024;15:45;A151;1;5;52;1;32;0;0;0;0;2;6;0;0;0;0
21.04.2024;15:40;A151;1;2;71;2;36;0;0;1;1;4;31;0;0;0;0
21.04.2024;15:37;A151;1;0;11;1;0;0;0;0;0;1;3;0;0;0;0
21.04.2024;15:32;A151;1;1;14;3;12;0;0;0;0;1;2;0;0;0;0
21.04.2024;15:31;A151;1;1;5;4;28;0;0;0;0;1;9;0;0;0;0
21.04.2024;15:30;A151;1;2;16;3;13;0;0;0;0;1;5;0;0;0;0
21.04.2024;15:28;A151;1;2;17;3;13;0;0;0;0;0;0;0;0;0;0
21.04.2024;15:27;A151;1;3;38;3;17;0;0;0;0;1;14;0;0;0;0
21.04.2024;15:26;A151;1;1;6;2;19;0;0;0;0;2;12;1;1;1;1
21.04.2024;15:25;A151;1;0;0;2;16;0;0;0;0;0;0;0;0;0;0
21.04.2024;15:24;A151;1;3;22;2;13;0;0;0;0;1;1;0;0;0;0
21.04.2024;15:22;A151;1;2;16;4;29;0;0;0;0;1;4;0;0;0;0
21.04.2024;15:21;A151;1;4;36;2;50;0;0;0;0;1;2;0;0;0;0
21.04.2024;15:17;A151;1;2;26;2;15;0;0;0;0;1;2;0;0;0;0
21.04.2024;15:16;A151;1;3;51;5;20;0;0;0;0;1;42;0;0;0;0
21.04.2024;15:14;A151;1;4;22;3;31;0;0;0;0;1;2;0;0;0;0
21.04.2024;15:13;A151;1;2;15;3;25;0;0;0;0;2;4;0;0;0;0
21.04.2024;15:11;A151;1;4;67;5;41;0;0;0;0;3;7;0;0;0;0
21.04.2024;15:07;A151;1;1;8;4;21;0;0;0;0;0;0;0;0;0;0
21.04.2024;15:03;A151;1;3;36;2;12;0;0;0;0;0;0;0;0;0;0
21.04.2024;15:02;A151;1;2;18;2;9;0;0;0;0;2;3;0;0;0;0
21.04.2024;15:01;A151;1;2;30;3;16;0;0;0;0;0;0;0;0;0;0
21.04.2024;14:59;A151;1;4;24;4;22;0;0;0;0;0;0;0;0;0;0
21.04.2024;14:58;A151;1;3;37;5;31;0;0;0;0;1;2;0;0;0;0
21.04.2024;14:54;A151;1;1;8;3;43;0;0;0;0;0;0;0;0;0;0
21.04.2024;14:53;A151;1;2;17;3;30;0;0;0;0;1;3;0;0;0;0
21.04.2024;14:48;A151;1;2;41;3;19;0;0;0;0;5;15;0;0;1;1
21.04.2024;14:47;A151;1;2;21;3;24;0;0;0;0;0;0;0;0;0;0
