Datum;Uhrzeit;Bezeichnung;Intervall;T1Z;T1B;T2Z;T2B;V5Z;V5B;V11Z;V11B;V51Z;V51B;V111Z;V111B
22.04.2024;01:57;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:53;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:51;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:49;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:46;A 85;1;0;0;0;0;1;1;1;2;1;1;1;1
22.04.2024;01:41;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:35;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:34;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:32;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:31;A 85;1;0;0;0;0;1;1;0;0;1;1;1;1
22.04.2024;01:30;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:27;A 85;1;0;0;0;0;0;0;1;1;0;0;1;2
22.04.2024;01:25;A 85;1;0;0;0;0;1;1;0;0;1;1;0;0
22.04.2024;01:23;A 85;1;0;0;0;0;1;1;0;0;1;1;0;0
22.04.2024;01:21;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:17;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:16;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:10;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:09;A 85;1;0;0;0;0;0;0;1;1;0;0;1;1
22.04.2024;01:08;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:05;A 85;1;0;0;0;0;2;2;0;0;2;3;0;0
22.04.2024;01:04;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:02;A 85;1;0;0;0;0;0;0;1;1;0;0;1;2
22.04.2024;01:01;A 85;1;0;0;0;0;2;3;0;0;2;2;0;0
22.04.2024;01:00;A 85;1;0;0;0;0;1;1;0;0;1;1;0;0
22.04.2024;00:57;A 85;1;0;0;0;0;1;1;1;2;1;1;1;1
22.04.2024;00:49;A 85;1;0;0;0;0;1;1;0;0;1;1;0;0
22.04.2024;00:48;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:46;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:44;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:43;A 85;1;0;0;0;0;1;1;0;0;1;1;0;0
22.04.2024;00:42;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:38;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:37;A 85;1;0;0;0;0;1;1;1;1;1;1;1;2
22.04.2024;00:35;A 85;1;0;0;0;0;1;1;0;0;1;1;0;0
22.04.2024;00:34;A 85;1;0;0;0;0;0;0;1;1;0;0;1;1
22.04.2024;00:33;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:32;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:31;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:30;A 85;1;0;0;0;0;1;1;0;0;1;1;0;0
22.04.2024;00:24;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:23;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;00:21;A 85;1;0;0;0;0;0;0;2;2;0;0;1;1
22.04.2024;00:19;A 85;1;0;0;0;0;0;0;0;0;0;0;0;0
