Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;D52Z;D52B;V51Z;V51B;D111Z;D111B;V111Z;V111B;D112Z;D112B;TF35aZ;TF35aB;TB35aZ;TB35aB;TF35bZ;TF35bB;TB35bZ;TB35bB
22.04.2024;02:00;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:56;A149;1;0;0;2;1;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:52;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:50;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:48;A149;1;1;1;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:45;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:40;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:34;A149;1;0;0;0;0;0;0;1;1;2;8;1;0;0;0;0;0;0;0;0;0
22.04.2024;01:33;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:31;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:30;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:29;A149;1;2;3;2;2;2;8;1;2;2;8;1;2;0;0;0;0;0;0;0;0
22.04.2024;01:26;A149;1;1;1;1;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:24;A149;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.04.2024;01:22;A149;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0
22.04.2024;01:20;A149;1;0;0;0;0;0;0;1;1;1;4;1;1;0;0;0;0;0;0;0;0
22.04.2024;01:16;A149;1;1;2;1;2;3;4;1;2;1;3;1;2;0;0;0;0;0;0;0;0
22.04.2024;01:15;A149;1;2;2;1;1;1;11;1;2;1;12;0;0;0;0;0;0;0;0;0;0
