Datum;Uhrzeit;Bezeichnung;Intervall;V21Z;V21B;V22Z;V22B;D51Z;D51B;D81Z;D81B;D82Z;D82B;D91Z;D91B;D41Z;D41B;D42_1Z;D42_1B;_FG32Z;_FG32B;_FG33Z;_FG33B;_FG38Z;_FG38B;V83Z;V83B;V84Z;V84B;V92Z;V92B;V43Z;V43B;V44Z;V44B
31.01.2025;01:00;A 11;1;1;6;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2025;00:59;A 11;1;0;0;0;0;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;25;1;7;4;13;0;0;0;0
31.01.2025;00:58;A 11;1;0;0;0;0;0;0;1;1;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;12;0;0;2;9;0;0;0;0
31.01.2025;00:57;A 11;1;1;11;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2025;00:56;A 11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0
31.01.2025;00:55;A 11;1;1;9;0;0;0;0;2;3;2;2;0;0;0;100;0;100;0;0;0;0;0;0;2;33;2;16;2;34;0;0;0;0
31.01.2025;00:54;A 11;1;1;17;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0
31.01.2025;00:53;A 11;1;1;8;0;6;0;0;1;0;3;5;0;0;0;100;0;100;0;0;0;0;0;0;2;37;4;28;4;25;0;0;0;0
31.01.2025;00:52;A 11;1;0;0;1;15;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2025;00:51;A 11;1;0;0;0;0;0;0;1;2;0;0;0;0;0;100;0;100;0;0;0;0;1;3;1;17;0;0;0;0;1;3;1;4
31.01.2025;00:50;A 11;1;1;20;0;4;1;1;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
31.01.2025;00:49;A 11;1;0;0;2;22;1;1;3;4;1;1;0;0;0;100;0;100;0;0;0;0;0;0;2;38;3;9;3;11;0;0;0;0
31.01.2025;00:48;A 11;1;1;16;0;0;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;2;18;2;27
31.01.2025;00:47;A 11;1;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;15;3;14;1;9;0;0;0;0
31.01.2025;00:46;A 11;1;1;11;1;15;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2025;00:45;A 11;1;0;0;0;3;0;0;1;1;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;14;1;7;2;6;0;0;0;0
31.01.2025;00:44;A 11;1;1;29;1;7;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;11;8;18;2;8;0;0;0;0
31.01.2025;00:43;A 11;1;2;28;1;10;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31.01.2025;00:42;A 11;1;0;0;0;0;0;0;1;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;0;14;4;12;1;7;0;0;0;0
31.01.2025;00:41;A 11;1;0;0;1;26;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
31.01.2025;00:40;A 11;1;1;14;1;27;0;0;1;0;1;2;0;0;0;100;0;100;0;0;0;0;0;0;1;20;1;13;1;16;0;0;0;0
31.01.2025;00:39;A 11;1;0;0;0;0;0;0;0;0;3;3;0;0;0;100;0;100;0;0;0;0;0;0;2;31;2;24;3;28;0;0;0;0
31.01.2025;00:38;A 11;1;0;0;1;11;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;11;1;9;1;13;1;2;1;7
31.01.2025;00:37;A 11;1;0;0;0;0;0;0;0;0;1;1;0;0;0;100;0;100;0;0;0;0;0;0;1;16;3;12;1;15;0;0;0;0
31.01.2025;00:36;A 11;1;0;0;1;14;0;0;0;0;0;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
