Datum;Uhrzeit;Bezeichnung;Intervall;D21Z;D21B;D22Z;D22B;V23Z;V23B;V24Z;V24B;D50Z;D50B;D51Z;D51B;D52Z;D52B;V53Z;V53B;V54Z;V54B;D81Z;D81B;D82Z;D82B;V83Z;V83B;V84Z;V84B;V85Z;V85B;D110Z;D110B;D111Z;D111B;D112Z;D112B;V113Z;V113B;V114Z;V114B;V115Z;V115B;T32Z;T32B;T32bZ;T32bB;T35bZ;T35bB;T38Z;T38B;T38bZ;T38bB;T41bZ;T41bB;T35Z;T35B;T41Z;T41B
17.06.2024;21:35;A 17;1;3;1;1;24;0;0;0;0;0;0;0;0;1;18;1;1;1;6;6;40;0;0;2;46;0;0;0;0;0;0;0;10;1;2;0;0;1;7;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:34;A 17;1;3;1;2;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;73;0;0;4;56;0;0;0;0;0;0;1;37;0;29;1;8;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:33;A 17;1;1;0;2;7;0;0;0;0;0;0;0;0;0;33;0;0;0;0;7;10;1;4;2;14;1;8;1;8;0;0;2;41;1;0;2;18;1;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:32;A 17;1;3;1;1;5;0;0;0;0;0;0;2;51;1;21;0;59;1;5;12;32;2;16;3;65;2;21;2;5;0;0;1;36;0;0;1;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:31;A 17;1;1;0;1;40;0;0;0;0;0;0;0;0;1;3;1;6;1;3;4;51;0;0;2;29;0;0;0;0;0;0;1;20;0;13;1;6;0;10;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:30;A 17;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;0;0;3;25;0;0;0;0;0;0;1;26;1;22;0;0;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:29;A 17;1;1;0;3;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;19;0;0;2;15;0;0;0;0;0;0;3;29;1;19;3;11;1;4;1;3;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:28;A 17;1;0;0;2;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;65;1;56;2;53;1;65;1;14;0;0;2;25;3;3;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:27;A 17;1;0;0;1;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;39;1;38;4;54;1;41;1;6;0;0;1;12;0;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:26;A 17;1;1;6;4;16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;1;0;0;2;10;0;0;0;0;0;0;2;57;0;0;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:25;A 17;1;0;0;2;20;0;0;0;0;1;0;2;1;2;1;2;7;2;2;5;18;0;0;2;19;0;0;1;0;0;0;3;11;0;0;2;16;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:24;A 17;1;3;5;1;8;0;0;0;0;1;0;1;25;0;0;1;18;0;0;6;29;0;0;5;26;0;0;0;0;0;0;1;0;0;23;3;1;0;0;2;11;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1
17.06.2024;21:23;A 17;1;1;31;2;62;1;8;0;0;0;0;1;7;0;0;1;5;0;0;9;26;0;0;1;52;0;0;0;0;0;0;2;22;1;23;2;21;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:22;A 17;1;4;2;1;48;0;0;0;0;1;52;1;58;2;1;1;6;0;0;5;47;1;0;1;67;0;0;0;0;0;0;3;32;2;48;2;32;2;38;1;8;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:21;A 17;1;1;1;3;66;0;0;0;0;1;0;1;1;0;0;1;3;0;0;3;46;1;1;2;47;1;3;1;5;0;0;5;56;1;29;1;68;2;4;1;5;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:20;A 17;1;1;0;0;61;1;2;0;0;0;0;1;61;0;0;1;10;0;0;7;17;1;27;4;46;1;31;1;9;0;0;2;31;1;4;3;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
17.06.2024;21:19;A 17;1;0;0;3;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;6;0;0;0;0;0;0;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:18;A 17;1;1;0;2;30;0;0;0;0;1;0;0;0;0;2;0;0;0;0;2;54;0;0;3;35;0;0;0;0;0;0;2;28;0;0;2;16;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:17;A 17;1;1;2;1;17;1;3;0;0;0;0;0;0;1;24;0;0;1;4;12;51;3;0;1;89;0;0;0;0;0;0;3;32;0;0;3;36;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;5;1;1
17.06.2024;21:16;A 17;1;0;39;6;63;0;0;0;0;0;0;0;0;2;2;0;0;0;0;3;2;0;0;3;30;0;0;0;0;0;0;2;6;2;2;1;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:15;A 17;1;4;18;2;25;1;4;0;0;0;0;1;22;1;17;1;7;1;2;8;8;2;2;3;57;1;4;1;3;0;0;3;56;1;38;2;68;1;5;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:14;A 17;1;2;0;1;19;0;0;0;0;0;0;1;43;1;32;0;6;1;8;5;23;1;1;3;39;1;2;1;2;0;0;1;2;0;0;1;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:13;A 17;1;8;6;4;46;0;0;0;0;0;0;0;0;0;0;1;2;0;0;6;3;0;0;1;29;0;0;0;0;0;0;1;1;2;28;1;4;2;29;2;8;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
17.06.2024;21:12;A 17;1;3;0;5;24;0;0;0;0;0;0;2;51;1;0;1;5;0;0;3;10;1;4;3;24;0;0;0;0;0;0;2;63;0;0;0;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:11;A 17;1;0;0;1;26;0;0;0;0;0;0;1;8;1;0;2;12;0;0;6;42;1;3;3;72;0;0;0;0;0;0;1;7;5;4;2;12;1;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
17.06.2024;21:10;A 17;1;2;0;3;44;0;0;0;0;0;0;1;1;0;0;1;3;0;0;3;1;0;0;0;15;0;0;0;0;0;0;4;21;0;0;1;37;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:09;A 17;1;1;0;2;29;0;0;0;0;1;11;0;0;0;0;0;0;0;0;6;39;1;22;3;33;1;25;1;6;0;0;4;5;1;1;2;13;1;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:08;A 17;1;3;2;1;18;0;0;0;0;0;0;2;43;0;0;2;38;0;0;2;1;0;0;4;45;0;0;0;0;0;0;3;17;0;19;2;20;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:07;A 17;1;2;3;0;0;1;4;0;0;0;0;0;49;0;0;0;0;0;0;2;70;1;25;4;17;1;28;1;4;0;0;1;0;2;14;0;0;2;23;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:06;A 17;1;4;2;1;4;0;0;0;0;0;0;3;69;0;0;2;37;0;0;0;100;0;0;1;24;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:05;A 17;1;4;2;1;3;0;0;0;0;0;0;0;57;0;0;1;0;0;0;0;100;2;1;3;19;1;2;1;2;0;0;6;45;2;1;2;41;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:04;A 17;1;1;0;2;63;0;0;0;0;0;0;2;2;0;0;2;10;0;0;0;100;0;0;1;55;0;0;0;0;0;0;7;59;0;0;0;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:03;A 17;1;0;0;2;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;2;5;1;61;1;8;1;10;0;0;2;70;1;3;2;72;1;9;2;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:02;A 17;1;3;1;1;4;0;0;0;0;0;0;0;0;0;14;0;0;0;0;5;87;0;0;5;56;0;0;0;0;0;0;3;21;1;11;1;26;0;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
17.06.2024;21:01;A 17;1;2;0;2;62;0;0;0;0;0;0;0;0;1;49;0;0;2;3;1;92;0;0;1;77;0;0;0;0;0;0;3;30;0;0;2;34;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;21:00;A 17;1;0;0;1;67;0;0;0;0;0;0;1;11;0;0;0;10;0;0;1;0;1;3;2;5;1;40;1;10;0;0;2;12;0;0;2;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;20:59;A 17;1;1;0;2;51;0;0;0;0;0;0;1;39;1;0;2;14;0;0;0;80;1;53;3;59;1;57;1;5;0;0;2;20;1;1;0;23;1;1;1;1;0;0;0;0;2;3;0;0;0;0;0;0;2;3;0;0
17.06.2024;20:58;A 17;1;6;3;1;7;0;0;0;0;0;0;0;18;1;1;0;0;1;1;1;58;1;1;3;52;1;2;1;2;0;0;3;24;1;24;1;40;0;25;3;9;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
17.06.2024;20:57;A 17;1;2;0;2;8;0;0;0;0;0;0;2;28;1;1;2;15;0;0;9;18;0;0;3;51;0;0;0;0;0;0;3;64;1;31;4;56;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2024;20:56;A 17;1;0;0;2;15;0;0;0;0;1;0;0;0;0;3;0;0;0;0;5;11;1;8;2;23;1;11;1;6;0;0;1;3;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
