Datum;Uhrzeit;Bezeichnung;Intervall;V51Z;V51B;V111Z;V111B;V351Z;V351B;TF35Z;TF35B;TF35aZ;TF35aB;TBS35Z;TBS35B;TBS35aZ;TBS35aB;V1_IOZ;V1_IOB;V2_IOZ;V2_IOB;V3_IOZ;V3_IOB;MP_A81_MP3Z;MP_A81_MP3B;MP_A77_MP1Z;MP_A77_MP1B;MP_A51_MP4Z;MP_A51_MP4B;MP_A77_MP2Z;MP_A77_MP2B
17.06.2024;21:35;A 77;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:34;A 77;1;1;4;1;16;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:33;A 77;1;1;4;2;5;1;6;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:32;A 77;1;0;0;2;10;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:31;A 77;1;2;4;3;10;1;11;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:30;A 77;1;2;2;3;22;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:29;A 77;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:28;A 77;1;0;0;2;13;0;4;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:27;A 77;1;0;0;3;14;1;14;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:26;A 77;1;2;8;0;0;1;1;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:25;A 77;1;1;8;2;27;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:24;A 77;1;1;8;2;9;1;4;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:23;A 77;1;0;0;2;9;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:22;A 77;1;0;0;1;13;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:21;A 77;1;1;9;1;7;1;17;1;1;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:20;A 77;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:19;A 77;1;2;9;5;58;1;5;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:18;A 77;1;0;0;1;5;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:17;A 77;1;0;0;1;15;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:16;A 77;1;2;9;2;9;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:15;A 77;1;2;9;4;17;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:14;A 77;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:13;A 77;1;2;10;2;15;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:12;A 77;1;4;13;3;9;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:11;A 77;1;0;0;1;9;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:10;A 77;1;1;11;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:09;A 77;1;5;31;1;56;1;10;1;1;1;1;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:08;A 77;1;0;0;2;14;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:07;A 77;1;0;0;3;22;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:06;A 77;1;2;10;4;15;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:05;A 77;1;0;0;3;15;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:04;A 77;1;2;19;2;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:03;A 77;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:02;A 77;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:01;A 77;1;1;9;1;9;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;21:00;A 77;1;0;0;1;51;1;13;0;0;0;0;1;1;0;0;;;;;;;;;;;;;;
17.06.2024;20:59;A 77;1;0;0;2;26;1;10;1;1;1;1;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;20:58;A 77;1;0;0;1;6;1;5;0;0;1;1;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;20:57;A 77;1;2;8;2;19;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;20:56;A 77;1;0;0;2;7;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
17.06.2024;20:55;A 77;1;2;9;1;9;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
