Datum;Uhrzeit;Bezeichnung;Intervall;D51Z;D51B;D52Z;D52B;V51Z;V51B;D111Z;D111B;V111Z;V111B;D112Z;D112B;TF35aZ;TF35aB;TB35aZ;TB35aB;TF35bZ;TF35bB;TB35bZ;TB35bB
17.06.2024;21:35;A149;1;2;2;4;2;3;26;2;2;2;12;2;2;0;0;0;0;0;0;0;0
17.06.2024;21:34;A149;1;2;2;3;2;2;18;1;0;0;0;1;2;0;0;0;0;0;0;0;0
17.06.2024;21:33;A149;1;3;3;2;1;2;24;1;1;1;6;1;0;0;0;0;0;0;0;0;0
17.06.2024;21:32;A149;1;2;2;2;1;1;10;2;1;3;14;2;3;0;0;0;0;0;0;0;0
17.06.2024;21:31;A149;1;3;2;1;0;1;6;2;1;2;8;2;2;0;0;0;0;0;0;0;0
17.06.2024;21:30;A149;1;1;1;2;2;2;14;2;2;2;13;2;2;0;0;0;0;0;0;0;0
17.06.2024;21:29;A149;1;1;1;1;0;1;7;1;1;1;7;1;0;0;0;0;0;0;0;0;0
17.06.2024;21:28;A149;1;4;27;3;2;2;44;1;19;1;6;2;2;1;1;0;0;0;0;0;0
17.06.2024;21:27;A149;1;0;0;1;0;1;5;1;1;1;6;2;2;0;0;0;0;0;0;0;0
17.06.2024;21:26;A149;1;2;68;3;2;2;85;3;4;2;15;4;4;1;1;0;0;1;1;0;0
17.06.2024;21:25;A149;1;3;3;2;4;1;17;3;8;3;15;3;3;0;0;0;0;0;0;0;0
17.06.2024;21:24;A149;1;1;1;2;1;1;5;2;1;1;8;3;3;0;0;0;0;0;0;0;0
17.06.2024;21:23;A149;1;3;4;3;2;3;19;4;6;3;20;3;2;0;0;0;0;0;0;0;0
17.06.2024;21:22;A149;1;3;3;1;0;1;16;1;1;2;8;2;5;0;0;0;0;0;0;0;0
17.06.2024;21:21;A149;1;1;1;2;1;1;5;3;32;3;18;3;3;1;1;0;0;0;0;0;0
17.06.2024;21:20;A149;1;7;7;7;5;6;35;2;8;2;11;3;2;0;0;0;0;0;0;0;0
17.06.2024;21:19;A149;1;1;2;2;1;1;6;1;0;1;0;1;0;0;0;0;0;0;0;0;0
17.06.2024;21:18;A149;1;2;2;2;1;2;10;2;2;1;13;2;2;0;0;0;0;0;0;0;0
